Date,Closing,Volume
2019-01-02,101.12000274658205,35329300
2019-01-03,97.4000015258789,42579100
2019-01-04,101.93000030517578,44060600
2019-01-07,102.05999755859376,35656100
2019-01-08,102.8000030517578,31514400
2019-01-09,104.2699966430664,32280800
2019-01-10,103.5999984741211,30067600
2019-01-11,102.8000030517578,28314200
2019-01-14,102.0500030517578,28437100
2019-01-15,105.01000213623048,31587600
2019-01-16,105.37999725341795,29853900
2019-01-17,106.12000274658205,28393000
2019-01-18,107.70999908447266,37427600
2019-01-22,105.68000030517578,32371300
2019-01-23,106.70999908447266,25874300
2019-01-24,106.1999969482422,23164800
2019-01-25,107.16999816894533,31225600
2019-01-28,105.08000183105467,29476700
2019-01-29,102.94000244140624,31490500
2019-01-30,106.37999725341795,49471900
2019-01-31,104.43000030517578,55636400
2019-02-01,102.77999877929688,35535700
2019-02-04,105.73999786376952,31315100
2019-02-05,107.22000122070312,27325400
2019-02-06,106.02999877929688,20609800
2019-02-07,105.2699966430664,29760700
2019-02-08,105.66999816894533,21461100
2019-02-11,105.25,18914100
2019-02-12,106.88999938964844,25056600
2019-02-13,106.80999755859376,18394900
2019-02-14,106.9000015258789,21784700
2019-02-15,108.22000122070312,26606900
2019-02-19,108.16999816894533,18038500
2019-02-20,107.1500015258789,21607700
2019-02-21,109.41000366210938,29063200
2019-02-22,110.97000122070312,27763200
2019-02-25,111.58999633789062,23750600
2019-02-26,112.36000061035156,21536700
2019-02-27,112.16999816894533,21487100
2019-02-28,112.02999877929688,29083900
2019-03-01,112.52999877929688,23501200
2019-03-04,112.26000213623048,26608000
2019-03-05,111.6999969482422,19538300
2019-03-06,111.75,17687000
2019-03-07,110.38999938964844,25339000
2019-03-08,110.51000213623048,22818400
2019-03-11,112.83000183105467,26491600
2019-03-12,113.62000274658205,26132700
2019-03-13,114.5,35513800
2019-03-14,114.58999633789062,30763400
2019-03-15,115.91000366210938,54681100
2019-03-18,117.56999969482422,31207600
2019-03-19,117.6500015258789,37588700
2019-03-20,117.5199966430664,28113300
2019-03-21,120.22000122070312,29854400
2019-03-22,117.0500030517578,33624500
2019-03-25,117.66000366210938,27067100
2019-03-26,117.91000366210938,26097700
2019-03-27,116.7699966430664,22733400
2019-03-28,116.93000030517578,18334800
2019-03-29,117.94000244140624,25399800
2019-04-01,119.0199966430664,22789100
2019-04-02,119.19000244140624,18142300
2019-04-03,119.97000122070312,22860700
2019-04-04,119.36000061035156,20112800
2019-04-05,119.88999938964844,15826200
2019-04-08,119.93000030517578,15116200
2019-04-09,119.27999877929688,17612000
2019-04-10,120.19000244140624,16477200
2019-04-11,120.33000183105467,14209100
2019-04-12,120.9499969482422,19745100
2019-04-15,121.0500030517578,15792600
2019-04-16,120.7699966430664,14071800
2019-04-17,121.7699966430664,19300900
2019-04-18,123.37000274658205,27991000
2019-04-22,123.76000213623048,15648700
2019-04-23,125.44000244140624,24025500
2019-04-24,125.01000213623048,31257000
2019-04-25,129.14999389648438,38033900
2019-04-26,129.88999938964844,23654900
2019-04-29,129.77000427246094,16324200
2019-04-30,130.60000610351562,24166500
2019-05-01,127.87999725341795,26821700
2019-05-02,126.20999908447266,27350200
2019-05-03,128.89999389648438,24911100
2019-05-06,128.14999389648438,24239800
2019-05-07,125.5199966430664,36017700
2019-05-08,125.51000213623048,28419000
2019-05-09,125.5,27235800
2019-05-10,127.12999725341795,30915100
2019-05-13,123.3499984741211,33944900
2019-05-14,124.7300033569336,25266300
2019-05-15,126.0199966430664,24722700
2019-05-16,128.92999267578125,30112200
2019-05-17,128.07000732421875,25770500
2019-05-20,126.22000122070312,23706900
2019-05-21,126.9000015258789,15293300
2019-05-22,127.66999816894533,15396500
2019-05-23,126.18000030517578,23603800
2019-05-24,126.23999786376952,14123400
2019-05-28,126.16000366210938,23128400
2019-05-29,124.94000244140624,22763100
2019-05-30,125.7300033569336,16829600
2019-05-31,123.68000030517578,26646800
2019-06-03,119.83999633789062,37983600
2019-06-04,123.16000366210938,29382600
2019-06-05,125.83000183105467,24926100
