Date,Closing,Volume
2019-01-02,135.67999267578125,28146200
2019-01-03,131.74000549316406,22717900
2019-01-04,137.9499969482422,29002100
2019-01-07,138.0500030517578,20089300
2019-01-08,142.52999877929688,26263800
2019-01-09,144.22999572753906,22205900
2019-01-10,144.1999969482422,16125000
2019-01-11,143.8000030517578,12908000
2019-01-14,145.38999938964844,20520300
2019-01-15,148.9499969482422,24069000
2019-01-16,147.5399932861328,18025700
2019-01-17,148.3000030517578,15787900
2019-01-18,150.0399932861328,31029600
2019-01-22,147.57000732421875,22378700
2019-01-23,144.3000030517578,20098400
2019-01-24,145.8300018310547,20955500
2019-01-25,149.00999450683594,22237200
2019-01-28,147.47000122070312,15508500
2019-01-29,144.19000244140625,17632100
2019-01-30,150.4199981689453,44613200
2019-01-31,166.69000244140625,77233600
2019-02-01,165.7100067138672,30806500
2019-02-04,169.25,20036000
2019-02-05,171.16000366210938,22557000
2019-02-06,170.49000549316406,13281200
2019-02-07,166.3800048828125,17517600
2019-02-08,167.3300018310547,12561400
2019-02-11,165.7899932861328,12811200
2019-02-12,165.0399932861328,16292300
2019-02-13,164.07000732421875,14205100
2019-02-14,163.9499969482422,12755200
2019-02-15,162.5,15504400
2019-02-19,162.2899932861328,14345400
2019-02-20,162.55999755859375,11770700
2019-02-21,160.0399932861328,15607800
2019-02-22,161.88999938964844,15858500
2019-02-25,164.6199951171875,18737100
2019-02-26,164.1300048828125,13784100
2019-02-27,162.80999755859375,12697500
2019-02-28,161.4499969482422,11114200
2019-03-01,162.27999877929688,11097800
2019-03-04,167.3699951171875,18894700
2019-03-05,171.25999450683594,28187900
2019-03-06,172.50999450683594,21531700
2019-03-07,169.1300048828125,18306500
2019-03-08,169.60000610351562,13184800
2019-03-11,172.07000732421875,18884000
2019-03-12,171.9199981689453,12155300
2019-03-13,173.3699951171875,11973300
2019-03-14,1000000.0,18037400
2019-03-15,165.97999572753906,37135400
2019-03-18,160.47000122070312,37524200
2019-03-19,161.57000732421875,25611500
2019-03-20,165.44000244140625,20211500
2019-03-21,166.0800018310547,16223000
2019-03-22,164.33999633789062,16389200
2019-03-25,166.2899932861328,12631200
2019-03-26,167.67999267578125,15437900
2019-03-27,165.8699951171875,10620300
2019-03-28,165.5500030517578,10443000
2019-03-29,166.69000244140625,13455500
2019-04-01,168.6999969482422,10381500
2019-04-02,174.1999969482422,23946500
2019-04-03,173.5399932861328,27391100
2019-04-04,176.02000427246094,17847700
2019-04-05,175.72000122070312,9594100
2019-04-08,174.92999267578125,7297400
2019-04-09,177.5800018310547,19751000
2019-04-10,177.82000732421875,11701500
2019-04-11,177.50999450683594,8071000
2019-04-12,179.10000610351562,12329800
2019-04-15,179.64999389648438,10834800
2019-04-16,178.8699951171875,11215200
2019-04-17,178.77999877929688,9973700
2019-04-18,178.27999877929688,11655600
2019-04-22,181.44000244140625,13389900
2019-04-23,183.77999877929688,19954800
2019-04-24,182.5800018310547,37289900
2019-04-25,193.25999450683597,54148800
2019-04-26,191.4900054931641,22075000
2019-04-29,194.77999877929688,19641300
2019-04-30,193.3999938964844,23494700
2019-05-01,193.02999877929688,15996600
2019-05-02,192.52999877929688,13209500
2019-05-03,195.47000122070312,14575400
2019-05-06,193.8800048828125,13994900
2019-05-07,189.7700042724609,16253000
2019-05-08,189.5399932861328,12505700
2019-05-09,188.6499938964844,12967000
2019-05-10,188.33999633789065,12578500
2019-05-13,181.5399932861328,16833300
2019-05-14,180.72999572753903,17628100
2019-05-15,186.2700042724609,16746900
2019-05-16,186.9900054931641,12953100
2019-05-17,185.3000030517578,10485400
2019-05-20,182.72000122070312,10352000
2019-05-21,184.82000732421875,7502800
2019-05-22,185.32000732421875,9213800
2019-05-23,180.8699951171875,12768800
2019-05-24,181.05999755859372,8807700
2019-05-28,184.30999755859372,14843300
2019-05-29,182.19000244140625,12797700
2019-05-30,183.00999450683597,8581500
2019-05-31,177.47000122070312,15226500
2019-06-03,164.14999389648438,56059600
2019-06-04,167.5,46044300
