Closing_3,Closing_2,Closing_1,EMA_5_3,EMA_5_2,EMA_5_1,RSI_3,RSI_2,RSI_1,MACD_3,MACD_2,MACD_1,BB_upper_3,BB_upper_2,BB_upper_1,BB_lower_3,BB_lower_2,BB_lower_1
3.967250108718872,3.927500009536743,3.8852500915527344,3.9385267649744313,3.934851179828536,3.918317483736602,64.82694101078155,60.86956269601203,53.82175883146648,0.0928304304465772,0.090542137328311,0.0843471320280588,4.12918889456965,4.135461301271357,4.091934709136431,3.356836081207022,3.3982886844235285,3.501340289528425
3.927500009536743,3.8852500915527344,3.8564999103546143,3.934851179828536,3.918317483736602,3.8977116259426063,60.86956269601203,53.82175883146648,62.61992186207835,0.090542137328311,0.0843471320280588,0.0762388127709958,4.135461301271357,4.091934709136431,4.059616422844574,3.3982886844235285,3.501340289528425,3.575833558844878
3.8852500915527344,3.8564999103546143,3.911250114440918,3.918317483736602,3.8977116259426063,3.902224455442044,53.82175883146648,62.61992186207835,64.50595244261169,0.0843471320280588,0.0762388127709958,0.0733848602571503,4.091934709136431,4.059616422844574,4.054350531759419,3.501340289528425,3.575833558844878,3.612849461374127
3.8564999103546143,3.911250114440918,3.919500112533569,3.8977116259426063,3.902224455442044,3.907983007805886,62.61992186207835,64.50595244261169,69.02393317608542,0.0762388127709958,0.0733848602571503,0.0709706823775437,4.059616422844574,4.054350531759419,4.047573687081468,3.575833558844878,3.612849461374127,3.649751327986587
3.911250114440918,3.919500112533569,3.913000106811523,3.902224455442044,3.907983007805886,3.9096553741410975,64.50595244261169,69.02393317608542,61.78934197369641,0.0733848602571503,0.0709706823775437,0.0677519307917333,4.054350531759419,4.047573687081468,4.050433567140252,3.612849461374127,3.649751327986587,3.665241453077644
3.919500112533569,3.913000106811523,3.8012499809265137,3.907983007805886,3.9096553741410975,3.8735202430695694,69.02393317608542,61.78934197369641,48.369349343557815,0.0709706823775437,0.0677519307917333,0.0555434751391841,4.047573687081468,4.050433567140252,4.048167284620982,3.649751327986587,3.665241453077644,3.672757736550587
3.913000106811523,3.8012499809265137,3.7314999103546143,3.9096553741410975,3.8735202430695694,3.8261801321645854,61.78934197369641,48.369349343557815,40.09026004907884,0.0677519307917333,0.0555434751391841,0.0397813635123438,4.050433567140252,4.048167284620982,4.05168962354795,3.665241453077644,3.672757736550587,3.6598853838907095
3.8012499809265137,3.7314999103546143,3.766000032424927,3.8735202430695694,3.8261801321645854,3.806120098918033,48.369349343557815,40.09026004907884,36.6852271607372,0.0555434751391841,0.0397813635123438,0.0297309283742759,4.048167284620982,4.05168962354795,4.043937012150087,3.672757736550587,3.6598853838907095,3.6756880078770737
3.7314999103546143,3.766000032424927,4.028500080108643,3.8261801321645854,3.806120098918033,3.880246759314903,40.09026004907884,36.6852271607372,56.435933640022,0.0397813635123438,0.0297309283742759,0.0424580165756389,4.05168962354795,4.043937012150087,4.059576311516221,3.6598853838907095,3.6756880078770737,3.692473706794326
3.766000032424927,4.028500080108643,4.063000202178955,3.806120098918033,3.880246759314903,3.941164573602921,36.6852271607372,56.435933640022,55.765334810608685,0.0297309283742759,0.0424580165756389,0.0546976764247588,4.043937012150087,4.059576311516221,4.068277638440952,3.6756880078770737,3.692473706794326,3.723947388643399
4.028500080108643,4.063000202178955,4.215499877929688,3.880246759314903,3.941164573602921,4.032609675045177,56.435933640022,55.765334810608685,67.01985864910262,0.0424580165756389,0.0546976764247588,0.0758290344698568,4.059576311516221,4.068277638440952,4.132954831995895,3.692473706794326,3.723947388643399,3.702895192227433
4.063000202178955,4.215499877929688,4.138999938964844,3.941164573602921,4.032609675045177,4.068073096351733,55.765334810608685,67.01985864910262,58.5183186260769,0.0546976764247588,0.0758290344698568,0.0854182339955174,4.068277638440952,4.132954831995895,4.165145175740443,3.723947388643399,3.702895192227433,3.702404839709081
4.215499877929688,4.138999938964844,4.245250225067139,4.032609675045177,4.068073096351733,4.127132139256869,67.01985864910262,58.5183186260769,63.51482262343686,0.0758290344698568,0.0854182339955174,0.1004335187375078,4.132954831995895,4.165145175740443,4.220033383675166,3.702895192227433,3.702404839709081,3.685716652564458
4.138999938964844,4.245250225067139,4.223750114440918,4.068073096351733,4.127132139256869,4.159338130984885,58.5183186260769,63.51482262343686,64.66220580610431,0.0854182339955174,0.1004335187375078,0.1093379806507939,4.165145175740443,4.220033383675166,4.260397396036038,3.702404839709081,3.685716652564458,3.674377646497837
4.245250225067139,4.223750114440918,4.392749786376953,4.127132139256869,4.159338130984885,4.237142016115575,63.51482262343686,64.66220580610431,72.31747777172468,0.1004335187375078,0.1093379806507939,0.1285498493623587,4.220033383675166,4.260397396036038,4.339071952067009,3.685716652564458,3.674377646497837,3.643378080167183
4.223750114440918,4.392749786376953,4.360000133514404,4.159338130984885,4.237142016115575,4.278094721915185,64.66220580610431,72.31747777172468,72.06398811793716,0.1093379806507939,0.1285498493623587,0.1395244197842382,4.260397396036038,4.339071952067009,4.395506423430341,3.674377646497837,3.643378080167183,3.626568633599384
4.392749786376953,4.360000133514404,4.598499774932861,4.237142016115575,4.278094721915185,4.384896406254411,72.31747777172468,72.06398811793716,75.9388539562112,0.1285498493623587,0.1395244197842382,0.1655583204867925,4.339071952067009,4.395506423430341,4.507096319470082,3.643378080167183,3.626568633599384,3.585403723445261
4.360000133514404,4.598499774932861,4.4375,4.278094721915185,4.384896406254411,4.402430937502941,72.06398811793716,75.9388539562112,67.52961595951385,0.1395244197842382,0.1655583204867925,0.1712252598404546,4.395506423430341,4.507096319470082,4.56053279992447,3.626568633599384,3.585403723445261,3.5777422511924737
4.598499774932861,4.4375,4.3445000648498535,4.384896406254411,4.402430937502941,4.383120646618579,75.9388539562112,67.52961595951385,63.7947629593676,0.1655583204867925,0.1712252598404546,0.1662950863324512,4.507096319470082,4.56053279992447,4.591734885808304,3.585403723445261,3.5777422511924737,3.5842651609217384
4.4375,4.3445000648498535,4.421750068664551,4.402430937502941,4.383120646618579,4.395997120633903,67.52961595951385,63.7947629593676,70.28442208360661,0.1712252598404546,0.1662950863324512,0.1666997075483509,4.56053279992447,4.591734885808304,4.6315617666792885,3.5777422511924737,3.5842651609217384,3.5938632859635344
4.3445000648498535,4.421750068664551,4.412499904632568,4.383120646618579,4.395997120633903,4.401498048633458,63.7947629593676,70.28442208360661,73.17904661402409,0.1662950863324512,0.1666997075483509,0.1643791018824929,4.591734885808304,4.6315617666792885,4.662817668171457,3.5842651609217384,3.5938632859635344,3.615332365779348
4.421750068664551,4.412499904632568,4.431250095367432,4.395997120633903,4.401498048633458,4.411415397544783,70.28442208360661,73.17904661402409,72.88836820215475,0.1666997075483509,0.1643791018824929,0.1621834391330203,4.6315617666792885,4.662817668171457,4.689339823595469,3.5938632859635344,3.615332365779348,3.646285228856619
4.412499904632568,4.431250095367432,4.488999843597412,4.401498048633458,4.411415397544783,4.437276879562326,73.17904661402409,72.88836820215475,68.44213708784197,0.1643791018824929,0.1621834391330203,0.1632217637421433,4.662817668171457,4.689339823595469,4.722378163818013,3.615332365779348,3.646285228856619,3.6710218615497223
4.431250095367432,4.488999843597412,4.557000160217285,4.411415397544783,4.437276879562326,4.477184639780646,72.88836820215475,68.44213708784197,69.26678239212478,0.1621834391330203,0.1632217637421433,0.1675997155310229,4.689339823595469,4.722378163818013,4.760752134254899,3.646285228856619,3.6710218615497223,3.69639789588121
4.488999843597412,4.557000160217285,4.574999809265137,4.437276879562326,4.477184639780646,4.509789696275476,68.44213708784197,69.26678239212478,65.66449752335356,0.1632217637421433,0.1675997155310229,0.1705556359103894,4.722378163818013,4.760752134254899,4.793557405950441,3.6710218615497223,3.69639789588121,3.729792594431028
4.557000160217285,4.574999809265137,4.715499877929688,4.477184639780646,4.509789696275476,4.578359756826881,69.26678239212478,65.66449752335356,73.79283173364172,0.1675997155310229,0.1705556359103894,0.1821358566605084,4.760752134254899,4.793557405950441,4.829718892562728,3.69639789588121,3.729792594431028,3.78505609751906
4.574999809265137,4.715499877929688,4.706500053405762,4.509789696275476,4.578359756826881,4.6210731890198415,65.66449752335356,73.79283173364172,70.69779424319853,0.1705556359103894,0.1821358566605084,0.188415122167548,4.793557405950441,4.829718892562728,4.832097691169389,3.729792594431028,3.78505609751906,3.880177313217512
4.715499877929688,4.706500053405762,4.773749828338623,4.578359756826881,4.6210731890198415,4.671965402126102,73.79283173364172,70.69779424319853,73.70691657352569,0.1821358566605084,0.188415122167548,0.1965522481615247,4.829718892562728,4.832097691169389,4.829898864649157,3.78505609751906,3.880177313217512,3.983151119329114
4.706500053405762,4.773749828338623,4.794750213623047,4.6210731890198415,4.671965402126102,4.712893672625084,70.69779424319853,73.70691657352569,69.86169825794082,0.188415122167548,0.1965522481615247,0.2023628220750888,4.832097691169389,4.829898864649157,4.862821342874889,3.880177313217512,3.983151119329114,4.026853654454823
4.773749828338623,4.794750213623047,4.731500148773193,4.671965402126102,4.712893672625084,4.719095831341121,73.70691657352569,69.86169825794082,67.81775435900248,0.1965522481615247,0.2023628220750888,0.1995635477791744,4.829898864649157,4.862821342874889,4.874004568202288,3.983151119329114,4.026853654454823,4.082520423786848
4.794750213623047,4.731500148773193,4.802499771118164,4.712893672625084,4.719095831341121,4.746897144600135,69.86169825794082,67.81775435900248,61.65714899180219,0.2023628220750888,0.1995635477791744,0.2007599432297908,4.862821342874889,4.874004568202288,4.908338979617169,4.026853654454823,4.082520423786848,4.106886001690815
4.731500148773193,4.802499771118164,4.78849983215332,4.719095831341121,4.746897144600135,4.760764707117864,67.81775435900248,61.65714899180219,74.10714168750641,0.1995635477791744,0.2007599432297908,0.198292623243991,4.874004568202288,4.908338979617169,4.919753029217735,4.082520423786848,4.106886001690815,4.160421941409097
4.802499771118164,4.78849983215332,4.750249862670898,4.746897144600135,4.760764707117864,4.757259758968876,61.65714899180219,74.10714168750641,80.13367735976937,0.2007599432297908,0.198292623243991,0.1910485131739667,4.908338979617169,4.919753029217735,4.929286893397385,4.106886001690815,4.160421941409097,4.201388040989822
4.78849983215332,4.750249862670898,4.617499828338623,4.760764707117864,4.757259758968876,4.710673115425458,74.10714168750641,80.13367735976937,63.430519813204064,0.198292623243991,0.1910485131739667,0.1726059909994486,4.919753029217735,4.929286893397385,4.911881811454952,4.160421941409097,4.201388040989822,4.258168094322025
4.750249862670898,4.617499828338623,4.705249786376953,4.757259758968876,4.710673115425458,4.708865339075957,80.13367735976937,63.430519813204064,68.13255164877353,0.1910485131739667,0.1726059909994486,0.1631896983016778,4.929286893397385,4.911881811454952,4.918560776826998,4.201388040989822,4.258168094322025,4.28273912894998
4.617499828338623,4.705249786376953,4.682250022888184,4.710673115425458,4.708865339075957,4.699993567013366,63.430519813204064,68.13255164877353,65.46520025125787,0.1726059909994486,0.1631896983016778,0.1521178103735323,4.911881811454952,4.918560776826998,4.915399217818904,4.258168094322025,4.28273912894998,4.318125676895451
4.705249786376953,4.682250022888184,4.65749979019165,4.708865339075957,4.699993567013366,4.6858289747394615,68.13255164877353,65.46520025125787,60.82209585503651,0.1631896983016778,0.1521178103735323,0.1397353404668742,4.918560776826998,4.915399217818904,4.918754983027499,4.28273912894998,4.318125676895451,4.320669913212734
4.682250022888184,4.65749979019165,4.711750030517578,4.699993567013366,4.6858289747394615,4.694469326665501,65.46520025125787,60.82209585503651,60.11768329637932,0.1521178103735323,0.1397353404668742,0.1327692041219386,4.915399217818904,4.918754983027499,4.922264539205361,4.318125676895451,4.320669913212734,4.344585360086632
4.65749979019165,4.711750030517578,4.766749858856201,4.6858289747394615,4.694469326665501,4.718562837395735,60.82209585503651,60.11768329637932,61.9582238753508,0.1397353404668742,0.1327692041219386,0.1301858163217568,4.918754983027499,4.922264539205361,4.9147671610577,4.320669913212734,4.344585360086632,4.394307717634927
4.711750030517578,4.766749858856201,4.779250144958496,4.694469326665501,4.718562837395735,4.738791939916656,60.11768329637932,61.9582238753508,54.73100365474926,0.1327692041219386,0.1301858163217568,0.127675369314713,4.922264539205361,4.9147671610577,4.913742375459036,4.344585360086632,4.394307717634927,4.431082510862986
4.766749858856201,4.779250144958496,4.672749996185303,4.718562837395735,4.738791939916656,4.716777958672871,61.9582238753508,54.73100365474926,47.81199051086632,0.1301858163217568,0.127675369314713,0.1157577665516198,4.9147671610577,4.913742375459036,4.89352397669978,4.394307717634927,4.431082510862986,4.477325918777516
4.779250144958496,4.672749996185303,4.452250003814697,4.738791939916656,4.716777958672871,4.628601973720147,54.73100365474926,47.81199051086632,32.61224106646421,0.127675369314713,0.1157577665516198,0.0875116935817219,4.913742375459036,4.89352397669978,4.889319647513073,4.431082510862986,4.477325918777516,4.483630238808949
4.672749996185303,4.452250003814697,4.483250141143799,4.716777958672871,4.628601973720147,4.580151362861365,47.81199051086632,32.61224106646421,33.33333333333333,0.1157577665516198,0.0875116935817219,0.0668572406021379,4.89352397669978,4.889319647513073,4.890223383229446,4.477325918777516,4.483630238808949,4.482151532847214
4.452250003814697,4.483250141143799,4.525000095367432,4.628601973720147,4.580151362861365,4.561767607030054,32.61224106646421,33.33333333333333,38.69112654723977,0.0875116935817219,0.0668572406021379,0.0532435516746945,4.889319647513073,4.890223383229446,4.893336327801204,4.483630238808949,4.482151532847214,4.4758385817904704
4.483250141143799,4.525000095367432,4.511750221252441,4.580151362861365,4.561767607030054,4.545095145104184,33.33333333333333,38.69112654723977,33.00207962800863,0.0668572406021379,0.0532435516746945,0.0409138219397506,4.890223383229446,4.893336327801204,4.898898346365963,4.482151532847214,4.4758385817904704,4.463951604424442
4.525000095367432,4.511750221252441,4.579750061035156,4.561767607030054,4.545095145104184,4.5566467837478415,38.69112654723977,33.00207962800863,38.52077472839825,0.0532435516746945,0.0409138219397506,0.0362120115381774,4.893336327801204,4.898898346365963,4.896070595384438,4.4758385817904704,4.463951604424442,4.453204373716514
4.511750221252441,4.579750061035156,4.575250148773193,4.545095145104184,4.5566467837478415,4.562847905422959,33.00207962800863,38.52077472839825,40.005729669612656,0.0409138219397506,0.0362120115381774,0.0317566170939596,4.898898346365963,4.896070595384438,4.893279574469036,4.463951604424442,4.453204373716514,4.44287040416866
4.579750061035156,4.575250148773193,4.496250152587891,4.5566467837478415,4.562847905422959,4.540648654477937,38.52077472839825,40.005729669612656,42.6224732858092,0.0362120115381774,0.0317566170939596,0.021602030673093,4.896070595384438,4.893279574469036,4.8860858889825645,4.453204373716514,4.44287040416866,4.422314122080057
4.575250148773193,4.496250152587891,4.327750205993652,4.562847905422959,4.540648654477937,4.469682504983176,40.005729669612656,42.6224732858092,29.085899359638177,0.0317566170939596,0.021602030673093,-4.161004790237399e-05,4.893279574469036,4.8860858889825645,4.894956526423322,4.44287040416866,4.422314122080057,4.36674348387636
4.496250152587891,4.327750205993652,4.3480000495910645,4.540648654477937,4.469682504983176,4.429121686519139,42.6224732858092,29.085899359638177,31.425402231051464,0.021602030673093,-4.161004790237399e-05,-0.0153830320916474,4.8860858889825645,4.894956526423322,4.899623547822596,4.422314122080057,4.36674348387636,4.323726452558873
4.327750205993652,4.3480000495910645,4.254749774932861,4.469682504983176,4.429121686519139,4.37099771599038,29.085899359638177,31.425402231051464,29.20217397299672,-4.161004790237399e-05,-0.0153830320916474,-0.0346661278867852,4.894956526423322,4.899623547822596,4.898787357031256,4.36674348387636,4.323726452558873,4.269787643731683
4.3480000495910645,4.254749774932861,4.2204999923706055,4.429121686519139,4.37099771599038,4.320831808117122,31.425402231051464,29.20217397299672,24.09701381457731,-0.0153830320916474,-0.0346661278867852,-0.0521110872709984,4.899623547822596,4.898787357031256,4.894407738011868,4.323726452558873,4.269787643731683,4.2173672787728
4.254749774932861,4.2204999923706055,3.961250066757202,4.37099771599038,4.320831808117122,4.200971227663816,29.20217397299672,24.09701381457731,15.054236351957556,-0.0346661278867852,-0.0521110872709984,-0.0858658376947874,4.898787357031256,4.894407738011868,4.934206447722477,4.269787643731683,4.2173672787728,4.098668589470821
4.2204999923706055,3.961250066757202,4.051000118255615,4.320831808117122,4.200971227663816,4.150980857861082,24.09701381457731,15.054236351957556,20.39031443536417,-0.0521110872709984,-0.0858658376947874,-0.1041737908965165,4.894407738011868,4.934206447722477,4.951371914407705,4.2173672787728,4.098668589470821,4.024853151777293
3.961250066757202,4.051000118255615,3.989500045776367,4.200971227663816,4.150980857861082,4.097153920499511,15.054236351957556,20.39031443536417,21.164795138050398,-0.0858658376947874,-0.1041737908965165,-0.1222364518546603,4.934206447722477,4.951371914407705,4.953952901302161,4.098668589470821,4.024853151777293,3.950697190822778
4.051000118255615,3.989500045776367,4.004749774932861,4.150980857861082,4.097153920499511,4.066352538643962,20.39031443536417,21.164795138050398,27.15668553407987,-0.1041737908965165,-0.1222364518546603,-0.1337785986913813,4.951371914407705,4.953952901302161,4.945557872133661,4.024853151777293,3.950697190822778,3.8913421951957448
3.989500045776367,4.004749774932861,3.913249969482422,4.097153920499511,4.066352538643962,4.015318348923449,21.164795138050398,27.15668553407987,22.59611945882598,-0.1222364518546603,-0.1337785986913813,-0.1485961785715659,4.953952901302161,4.945557872133661,4.941338967186227,3.950697190822778,3.8913421951957448,3.821136118072256
4.004749774932861,3.913249969482422,3.793750047683716,4.066352538643962,4.015318348923449,3.941462248510205,27.15668553407987,22.59611945882598,17.2891649401612,-0.1337785986913813,-0.1485961785715659,-0.1680447471274879,4.945557872133661,4.941338967186227,4.930742135013649,3.8913421951957448,3.821136118072256,3.7399329519614497
3.913249969482422,3.793750047683716,3.876499891281128,4.015318348923449,3.941462248510205,3.919808129433846,22.59611945882598,17.2891649401612,23.24696170418881,-0.1485961785715659,-0.1680447471274879,-0.1747660626364364,4.941338967186227,4.930742135013649,4.883534192941444,3.821136118072256,3.7399329519614497,3.698115897276145
3.793750047683716,3.876499891281128,3.805000066757202,3.941462248510205,3.919808129433846,3.8815387752082975,17.2891649401612,23.24696170418881,17.467953370630042,-0.1680447471274879,-0.1747660626364364,-0.1837441042349699,4.930742135013649,4.883534192941444,4.825875886692483,3.7399329519614497,3.698115897276145,3.6583491957049774
3.876499891281128,3.805000066757202,3.683000087738037,3.919808129433846,3.8815387752082975,3.815359212718212,23.24696170418881,17.467953370630042,15.89907336974052,-0.1747660626364364,-0.1837441042349699,-0.1984164245631552,4.883534192941444,4.825875886692483,4.790319067256771,3.698115897276145,3.6583491957049774,3.594931024295964
3.805000066757202,3.683000087738037,3.628750085830689,3.8815387752082975,3.815359212718212,3.753156170422371,17.467953370630042,15.89907336974052,16.20565870730033,-0.1837441042349699,-0.1984164245631552,-0.2119783118719995,4.825875886692483,4.790319067256771,4.786152371584808,3.6583491957049774,3.594931024295964,3.516747728169526
3.683000087738037,3.628750085830689,3.583250045776367,3.815359212718212,3.753156170422371,3.69652079554037,15.89907336974052,16.20565870730033,17.923277026374592,-0.1984164245631552,-0.2119783118719995,-0.2238176477237523,4.790319067256771,4.786152371584808,4.769105526307476,3.594931024295964,3.516747728169526,3.443794563910114
3.628750085830689,3.583250045776367,3.508500099182129,3.753156170422371,3.69652079554037,3.633847230087623,16.20565870730033,17.923277026374592,15.452654159788835,-0.2119783118719995,-0.2238176477237523,-0.2365058108946227,4.786152371584808,4.769105526307476,4.738726292826699,3.516747728169526,3.443794563910114,3.372523797772362
3.583250045776367,3.508500099182129,3.477750062942505,3.69652079554037,3.633847230087623,3.5818148410392507,17.923277026374592,15.452654159788835,16.29065454182114,-0.2238176477237523,-0.2365058108946227,-0.2462044509035128,4.769105526307476,4.738726292826699,4.69809796381472,3.443794563910114,3.372523797772362,3.3097521109533465
3.508500099182129,3.477750062942505,3.3864998817443848,3.633847230087623,3.5818148410392507,3.516709854607629,15.452654159788835,16.29065454182114,15.522920523681409,-0.2365058108946227,-0.2462044509035128,-0.2582765684886356,4.738726292826699,4.69809796381472,4.635159475786404,3.372523797772362,3.3097521109533465,3.2533655810525857
3.477750062942505,3.3864998817443848,3.344500064849853,3.5818148410392507,3.516709854607629,3.4593065913550376,16.29065454182114,15.522920523681409,18.9216191571185,-0.2462044509035128,-0.2582765684886356,-0.268141870297756,4.69809796381472,4.635159475786404,4.556003047448108,3.3097521109533465,3.2533655810525857,3.209447000998547
3.3864998817443848,3.344500064849853,3.575000047683716,3.516709854607629,3.4593065913550376,3.49787107679793,15.522920523681409,18.9216191571185,28.993803427211702,-0.2582765684886356,-0.268141870297756,-0.2544278845341345,4.635159475786404,4.556003047448108,4.457194913299441,3.2533655810525857,3.209447000998547,3.216130124656796
3.344500064849853,3.575000047683716,3.532000064849853,3.4593065913550376,3.49787107679793,3.509247406148572,18.9216191571185,28.993803427211702,29.47508507774441,-0.268141870297756,-0.2544278845341345,-0.2442140437826121,4.556003047448108,4.457194913299441,4.386081137799489,3.209447000998547,3.216130124656796,3.2076688860423697
3.575000047683716,3.532000064849853,3.594500064849853,3.49787107679793,3.509247406148572,3.5376649590489992,28.993803427211702,29.47508507774441,32.34345018090475,-0.2544278845341345,-0.2442140437826121,-0.2284429258857487,4.457194913299441,4.386081137799489,4.293863119573227,3.216130124656796,3.2076688860423697,3.22453690579451
3.532000064849853,3.594500064849853,3.637500047683716,3.509247406148572,3.5376649590489992,3.5709433219272384,29.47508507774441,32.34345018090475,37.61508934837656,-0.2442140437826121,-0.2284429258857487,-0.2100531006876611,4.386081137799489,4.293863119573227,4.211321340630645,3.2076688860423697,3.22453690579451,3.245353712012177
3.594500064849853,3.637500047683716,3.710750102996826,3.5376649590489992,3.5709433219272384,3.617545582283768,32.34345018090475,37.61508934837656,46.11059184357949,-0.2284429258857487,-0.2100531006876611,-0.1874080411976564,4.293863119573227,4.211321340630645,4.126652781449637,3.22453690579451,3.245353712012177,3.279047282255806
3.637500047683716,3.710750102996826,3.768749952316284,3.5709433219272384,3.617545582283768,3.667947038961273,37.61508934837656,46.11059184357949,44.83089603780112,-0.2100531006876611,-0.1874080411976564,-0.1629037126919965,4.211321340630645,4.126652781449637,4.10074927583563,3.245353712012177,3.279047282255806,3.2857007764257222
3.710750102996826,3.768749952316284,3.6549999713897705,3.617545582283768,3.667947038961273,3.663631349770773,46.11059184357949,44.83089603780112,43.08436523489456,-0.1874080411976564,-0.1629037126919965,-0.1509227847037277,4.126652781449637,4.10074927583563,4.044618938716202,3.279047282255806,3.2857007764257222,3.3022310988585653
3.768749952316284,3.6549999713897705,3.7065000534057617,3.667947038961273,3.663631349770773,3.677920917649103,44.83089603780112,43.08436523489456,51.15877549715214,-0.1629037126919965,-0.1509227847037277,-0.1357078313361026,4.10074927583563,4.044618938716202,4.000068052473423,3.2857007764257222,3.3022310988585653,3.3184819858642847
