Close_5,Close_4,Close_3,Close_2,Close_1,Volume_5,Volume_4,Volume_3,Volume_2,Volume_1,Action
20.67466735839844,20.02400016784668,100.04266357421876,22.33066749572754,22.356666564941406,174879000,104478000,110911500,113268000,105127500,0
20.02400016784668,100.04266357421876,22.33066749572754,22.356666564941406,22.568666458129883,104478000,110911500,113268000,105127500,81493500,0
100.04266357421876,22.33066749572754,22.356666564941406,22.568666458129883,22.99799919128418,110911500,113268000,105127500,81493500,90846000,0
22.33066749572754,22.356666564941406,22.568666458129883,22.99799919128418,23.15066719055176,113268000,105127500,81493500,90846000,75586500,0
22.356666564941406,22.568666458129883,22.99799919128418,23.15066719055176,22.293333053588867,105127500,81493500,90846000,75586500,78709500,-1
22.568666458129883,22.99799919128418,23.15066719055176,22.293333053588867,22.96199989318848,81493500,90846000,75586500,78709500,90849000,0
22.99799919128418,23.15066719055176,22.293333053588867,22.96199989318848,23.06999969482422,90846000,75586500,78709500,90849000,70375500,0
23.15066719055176,22.293333053588867,22.96199989318848,23.06999969482422,23.15399932861328,75586500,78709500,90849000,70375500,55150500,0
22.293333053588867,22.96199989318848,23.06999969482422,23.15399932861328,20.15066719055176,78709500,90849000,70375500,55150500,362262000,-1
22.96199989318848,23.06999969482422,23.15399932861328,20.15066719055176,19.92799949645996,90849000,70375500,55150500,362262000,181000500,-1
23.06999969482422,23.15399932861328,20.15066719055176,19.92799949645996,19.172666549682617,70375500,55150500,362262000,181000500,187950000,-1
23.15399932861328,20.15066719055176,19.92799949645996,19.172666549682617,19.43400001525879,55150500,362262000,181000500,187950000,120183000,0
20.15066719055176,19.92799949645996,19.172666549682617,19.43400001525879,19.80266761779785,362262000,181000500,187950000,120183000,108744000,0
19.92799949645996,19.172666549682617,19.43400001525879,19.80266761779785,19.7586669921875,181000500,187950000,120183000,108744000,96349500,-1
19.172666549682617,19.43400001525879,19.80266761779785,19.7586669921875,19.83066749572754,187950000,120183000,108744000,96349500,69325500,0
19.43400001525879,19.80266761779785,19.7586669921875,19.83066749572754,20.584667205810547,120183000,108744000,96349500,69325500,168754500,0
19.80266761779785,19.7586669921875,19.83066749572754,20.584667205810547,20.468000411987305,108744000,96349500,69325500,168754500,188538000,-1
19.7586669921875,19.83066749572754,20.584667205810547,20.468000411987305,20.81399917602539,96349500,69325500,168754500,188538000,109251000,0
19.83066749572754,20.584667205810547,20.468000411987305,20.81399917602539,20.85933303833008,69325500,168754500,188538000,109251000,110281500,0
20.584667205810547,20.468000411987305,20.81399917602539,20.85933303833008,21.42333221435547,168754500,188538000,109251000,110281500,101142000,0
20.468000411987305,20.81399917602539,20.85933303833008,21.42333221435547,21.14800071716309,188538000,109251000,110281500,101142000,75577500,-1
20.81399917602539,20.85933303833008,21.42333221435547,21.14800071716309,20.500667572021484,109251000,110281500,101142000,75577500,97809000,-1
20.85933303833008,21.42333221435547,21.14800071716309,20.500667572021484,20.38666725158692,110281500,101142000,75577500,97809000,87663000,-1
21.42333221435547,21.14800071716309,20.500667572021484,20.38666725158692,20.856000900268555,101142000,75577500,97809000,87663000,106945500,0
21.14800071716309,20.500667572021484,20.38666725158692,20.856000900268555,20.78733253479004,75577500,97809000,87663000,106945500,82764000,-1
20.500667572021484,20.38666725158692,20.856000900268555,20.78733253479004,20.544666290283203,97809000,87663000,106945500,82764000,77124000,-1
20.38666725158692,20.856000900268555,20.78733253479004,20.544666290283203,20.251333236694336,87663000,106945500,82764000,77124000,78012000,-1
20.856000900268555,20.78733253479004,20.544666290283203,20.251333236694336,20.525333404541016,106945500,82764000,77124000,78012000,58573500,0
20.78733253479004,20.544666290283203,20.251333236694336,20.525333404541016,20.3759994506836,82764000,77124000,78012000,58573500,62526000,-1
20.544666290283203,20.251333236694336,20.525333404541016,20.3759994506836,20.17066764831543,77124000,78012000,58573500,62526000,107131500,-1
20.251333236694336,20.525333404541016,20.3759994506836,20.17066764831543,19.415332794189453,78012000,58573500,62526000,107131500,133638000,-1
20.525333404541016,20.3759994506836,20.17066764831543,19.415332794189453,19.6473331451416,58573500,62526000,107131500,133638000,86109000,0
20.3759994506836,20.17066764831543,19.415332794189453,19.6473331451416,19.917999267578125,62526000,107131500,133638000,86109000,99397500,0
20.17066764831543,19.415332794189453,19.6473331451416,19.917999267578125,19.85733222961425,107131500,133638000,86109000,99397500,128737500,-1
19.415332794189453,19.6473331451416,19.917999267578125,19.85733222961425,20.98266792297364,133638000,86109000,99397500,128737500,167758500,1
19.6473331451416,19.917999267578125,19.85733222961425,20.98266792297364,21.32533264160156,86109000,99397500,128737500,167758500,157810500,0
19.917999267578125,19.85733222961425,20.98266792297364,21.32533264160156,19.652666091918945,99397500,128737500,167758500,157810500,343671000,-1
19.85733222961425,20.98266792297364,21.32533264160156,19.652666091918945,19.02400016784668,128737500,167758500,157810500,343671000,256452000,-1
20.98266792297364,21.32533264160156,19.652666091918945,19.02400016784668,18.43600082397461,167758500,157810500,343671000,256452000,281470500,-1
21.32533264160156,19.652666091918945,19.02400016784668,18.43600082397461,18.416000366210938,157810500,343671000,256452000,281470500,155032500,-1
19.652666091918945,19.02400016784668,18.43600082397461,18.416000366210938,18.439332962036133,343671000,256452000,281470500,155032500,141637500,0
19.02400016784668,18.43600082397461,18.416000366210938,18.439332962036133,18.94266700744629,256452000,281470500,155032500,141637500,132294000,0
18.43600082397461,18.416000366210938,18.439332962036133,18.94266700744629,19.39466667175293,281470500,155032500,141637500,132294000,110884500,0
