Closing_5,Closing_4,Closing_3,Closing_2,Closing_1,SMA_5_5,SMA_5_4,SMA_5_3,SMA_5_2,SMA_5_1,SMA_10_5,SMA_10_4,SMA_10_3,SMA_10_2,SMA_10_1,EMA_5_5,EMA_5_4,EMA_5_3,EMA_5_2,EMA_5_1,EMA_10_5,EMA_10_4,EMA_10_3,EMA_10_2,EMA_10_1,RSI_5,RSI_4,RSI_3,RSI_2,RSI_1,MACD_5,MACD_4,MACD_3,MACD_2,MACD_1,Signal_Line_5,Signal_Line_4,Signal_Line_3,Signal_Line_2,Signal_Line_1,BB_upper_5,BB_upper_4,BB_upper_3,BB_upper_2,BB_upper_1,BB_lower_5,BB_lower_4,BB_lower_3,BB_lower_2,BB_lower_1,Action
83.52149963378906,85.9365005493164,81.3115005493164,81.66549682617188,82.94049835205078,82.2770004272461,82.91500091552734,82.47160034179687,82.42579956054688,83.07509918212891,82.86545028686524,83.0402000427246,82.70524978637695,82.39079971313477,82.52399978637695,82.27979397045806,83.49869616341084,82.7696309587127,82.40158624786577,82.58122361592744,82.28036740559953,82.94511888627532,82.6480973704646,82.46944272604773,82.55508920350283,51.460712097906885,57.40692928100718,48.56358345342602,51.66825566227914,48.252683211884445,1.0963700074993596,1.3147204942156776,1.1018643741875422,0.9507789190521124,0.92328155975342,1.327816701243299,1.325197459837775,1.2805308427077284,1.2145804579766053,1.1563206783319684,86.85667456640512,87.08262171684439,86.04026204298056,85.72951999813029,85.74680654137343,76.75307503686638,77.42512822212046,79.09723795701943,79.69757961124472,79.82679270179064,1
85.9365005493164,81.3115005493164,81.66549682617188,82.94049835205078,82.01300048828125,82.91500091552734,82.47160034179687,82.42579956054688,83.07509918212891,82.77339935302734,83.0402000427246,82.70524978637695,82.39079971313477,82.52399978637695,82.52519989013672,83.49869616341084,82.7696309587127,82.40158624786577,82.58122361592744,82.39181590671205,82.94511888627532,82.6480973704646,82.46944272604773,82.55508920350283,82.45652761891708,57.40692928100718,48.56358345342602,51.66825566227914,48.252683211884445,45.26976532670467,1.3147204942156776,1.1018643741875422,0.9507789190521124,0.92328155975342,0.8172278838796103,1.325197459837775,1.2805308427077284,1.2145804579766053,1.1563206783319684,1.0885021194414968,87.08262171684439,86.04026204298056,85.72951999813029,85.74680654137343,85.72598489099015,77.42512822212046,79.09723795701943,79.69757961124472,79.82679270179064,79.76601416296494,-1
81.3115005493164,81.66549682617188,82.94049835205078,82.01300048828125,80.71849822998047,82.47160034179687,82.42579956054688,83.07509918212891,82.77339935302734,81.72979888916015,82.70524978637695,82.39079971313477,82.52399978637695,82.52519989013672,82.32239990234375,82.7696309587127,82.40158624786577,82.58122361592744,82.39181590671205,81.83404334780153,82.6480973704646,82.46944272604773,82.55508920350283,82.45652761891708,82.14052227547405,48.56358345342602,51.66825566227914,48.252683211884445,45.26976532670467,41.72559737192859,1.1018643741875422,0.9507789190521124,0.92328155975342,0.8172278838796103,0.621559121391769,1.2805308427077284,1.2145804579766053,1.1563206783319684,1.0885021194414968,0.9951135198315512,86.04026204298056,85.72951999813029,85.74680654137343,85.72598489099015,85.74491263638076,79.09723795701943,79.69757961124472,79.82679270179064,79.76601416296494,79.5218361734337,-1
81.66549682617188,82.94049835205078,82.01300048828125,80.71849822998047,79.41100311279297,82.42579956054688,83.07509918212891,82.77339935302734,81.72979888916015,81.34969940185547,82.39079971313477,82.52399978637695,82.52519989013672,82.32239990234375,81.91064987182617,82.40158624786577,82.58122361592744,82.39181590671205,81.83404334780153,81.02636326946535,82.46944272604773,82.55508920350283,82.45652761891708,82.14052227547405,81.64424606407749,51.66825566227914,48.252683211884445,45.26976532670467,41.72559737192859,39.19423193149609,0.9507789190521124,0.92328155975342,0.8172278838796103,0.621559121391769,0.3568724847793163,1.2145804579766053,1.1563206783319684,1.0885021194414968,0.9951135198315512,0.8674653128211044,85.72951999813029,85.74680654137343,85.72598489099015,85.74491263638076,85.88965279871317,79.69757961124472,79.82679270179064,79.76601416296494,79.5218361734337,79.03709662145283,-1
82.94049835205078,82.01300048828125,80.71849822998047,79.41100311279297,79.55000305175781,83.07509918212891,82.77339935302734,81.72979888916015,81.34969940185547,80.92660064697266,82.52399978637695,82.52519989013672,82.32239990234375,81.91064987182617,81.67620010375977,82.58122361592744,82.39181590671205,81.83404334780153,81.02636326946535,80.53424319689617,82.55508920350283,82.45652761891708,82.14052227547405,81.64424606407749,81.2634746072921,48.252683211884445,45.26976532670467,41.72559737192859,39.19423193149609,45.30442219076495,0.92328155975342,0.8172278838796103,0.621559121391769,0.3568724847793163,0.1565183060997412,1.1563206783319684,1.0885021194414968,0.9951135198315512,0.8674653128211044,0.7252759114768318,85.74680654137343,85.72598489099015,85.74491263638076,85.88965279871317,86.00304293339504,79.82679270179064,79.76601416296494,79.5218361734337,79.03709662145283,78.6759068041538,0
82.01300048828125,80.71849822998047,79.41100311279297,79.55000305175781,81.90049743652344,82.77339935302734,81.72979888916015,81.34969940185547,80.92660064697266,80.71860046386719,82.52519989013672,82.32239990234375,81.91064987182617,81.67620010375977,81.89684982299805,82.39181590671205,81.83404334780153,81.02636326946535,80.53424319689617,80.98966127677193,82.45652761891708,82.14052227547405,81.64424606407749,81.2634746072921,81.37929693987961,45.26976532670467,41.72559737192859,39.19423193149609,45.30442219076495,49.78954656895246,0.8172278838796103,0.621559121391769,0.3568724847793163,0.1565183060997412,0.1852658001514555,1.0885021194414968,0.9951135198315512,0.8674653128211044,0.7252759114768318,0.6172738892117566,85.72598489099015,85.74491263638076,85.88965279871317,86.00304293339504,85.99569659758414,79.76601416296494,79.5218361734337,79.03709662145283,78.6759068041538,78.78725323151743,2
80.71849822998047,79.41100311279297,79.55000305175781,81.90049743652344,82.0,81.72979888916015,81.34969940185547,80.92660064697266,80.71860046386719,80.71600036621093,82.32239990234375,81.91064987182617,81.67620010375977,81.89684982299805,81.74469985961915,81.83404334780153,81.02636326946535,80.53424319689617,80.98966127677193,81.32644085118129,82.14052227547405,81.64424606407749,81.2634746072921,81.37929693987961,81.49215204171968,41.72559737192859,39.19423193149609,45.30442219076495,49.78954656895246,48.39334922605887,0.621559121391769,0.3568724847793163,0.1565183060997412,0.1852658001514555,0.2136150008379616,0.9951135198315512,0.8674653128211044,0.7252759114768318,0.6172738892117566,0.5365421115369976,85.74491263638076,85.88965279871317,86.00304293339504,85.99569659758414,85.8568612615096,79.5218361734337,79.03709662145283,78.6759068041538,78.78725323151743,78.7532888849748,0
79.41100311279297,79.55000305175781,81.90049743652344,82.0,81.13249969482422,81.34969940185547,80.92660064697266,80.71860046386719,80.71600036621093,80.79880065917969,81.91064987182617,81.67620010375977,81.89684982299805,81.74469985961915,81.26429977416993,81.02636326946535,80.53424319689617,80.98966127677193,81.32644085118129,81.26179379906227,81.64424606407749,81.2634746072921,81.37929693987961,81.49215204171968,81.42676070592049,39.19423193149609,45.30442219076495,49.78954656895246,48.39334922605887,44.86210839914207,0.3568724847793163,0.1565183060997412,0.1852658001514555,0.2136150008379616,0.16418925052605,0.8674653128211044,0.7252759114768318,0.6172738892117566,0.5365421115369976,0.4620715393348081,85.88965279871317,86.00304293339504,85.99569659758414,85.8568612615096,85.62487268044877,79.03709662145283,78.6759068041538,78.78725323151743,78.7532888849748,78.67962713644575,-1
79.55000305175781,81.90049743652344,82.0,81.13249969482422,80.39749908447266,80.92660064697266,80.71860046386719,80.71600036621093,80.79880065917969,80.99609985351563,81.67620010375977,81.89684982299805,81.74469985961915,81.26429977416993,81.17289962768555,80.53424319689617,80.98966127677193,81.32644085118129,81.26179379906227,80.97369556086574,81.2634746072921,81.37929693987961,81.49215204171968,81.42676070592049,81.2396222292936,45.30442219076495,49.78954656895246,48.39334922605887,44.86210839914207,46.66116021428199,0.1565183060997412,0.1852658001514555,0.2136150008379616,0.16418925052605,0.0649617421849342,0.7252759114768318,0.6172738892117566,0.5365421115369976,0.4620715393348081,0.3826495799048333,86.00304293339504,85.99569659758414,85.8568612615096,85.62487268044877,85.28436839527642,78.6759068041538,78.78725323151743,78.7532888849748,78.67962713644575,78.59378101878609,-1
81.90049743652344,82.0,81.13249969482422,80.39749908447266,81.37899780273438,80.71860046386719,80.71600036621093,80.79880065917969,80.99609985351563,81.36189880371094,81.89684982299805,81.74469985961915,81.26429977416993,81.17289962768555,81.1442497253418,80.98966127677193,81.32644085118129,81.26179379906227,80.97369556086574,81.10879630815529,81.37929693987961,81.49215204171968,81.42676070592049,81.2396222292936,81.26496324264647,49.78954656895246,48.39334922605887,44.86210839914207,46.66116021428199,53.97424020925692,0.1852658001514555,0.2136150008379616,0.16418925052605,0.0649617421849342,0.0647752816401663,0.6172738892117566,0.5365421115369976,0.4620715393348081,0.3826495799048333,0.3190747202519,85.99569659758414,85.8568612615096,85.62487268044877,85.28436839527642,84.83312681484448,78.78725323151743,78.7532888849748,78.67962713644575,78.59378101878609,78.70192262363209,0
