Date,Closing,Volume,EMA_5,RSI,MACD,BB_upper,BB_lower,Price_Difference
2019-01-30,54.45299911499024,25596000,53.88367537322283,53.71324245470663,0.3644111811583457,55.37605309570584,51.629846333615454,
2019-01-31,55.81850051879883,30766000,54.52861708841483,60.61417925569037,0.5025895829697689,55.72814698028259,51.63035254669495,1.3655014038085866
2019-02-01,55.53749847412109,29244000,54.86491088365025,62.79135446916914,0.5827053804492124,55.632759530868846,52.19918970313994,-0.2810020446777415
2019-02-04,56.63999938964844,51530000,55.45660705231632,70.12470301958976,0.7267824414743345,56.16346950788194,51.97892970781631,1.1025009155273509
2019-02-05,57.29949951171875,71044000,56.07090453878379,67.24103668635792,0.8839906051039037,56.77991650360462,51.75048281890515,0.6595001220703125
2019-02-06,55.76150131225586,42112000,55.96777012994116,57.560250101941854,0.8743961122057726,56.95339875043079,51.771750785702025,-1.5379981994628906
2019-02-07,54.93550109863281,40896000,55.62368045283839,51.88112128023437,0.7910226763731316,57.00781235508969,51.83758712000796,-0.8260002136230469
2019-02-08,54.75299835205078,21516000,55.33345308590919,49.30271158297089,0.7021284813196687,57.03732646696883,51.93172298676652,-0.18250274658203125
2019-02-11,54.7504997253418,21304000,55.13913529905339,56.06878211447224,0.624281247379983,57.015898780747534,52.142250557021015,-0.002498626708984375
2019-02-12,56.06850051879883,32182000,55.44892370563521,60.26537335035132,0.6613151730035156,57.02757332860458,52.51397597254287,1.3180007934570312
2019-02-13,56.007999420166016,20996000,55.63528227714548,60.38989323584859,0.6779677031822615,57.156703342388816,52.59989608388072,-0.0605010986328125
2019-02-14,56.08349990844727,18952000,55.78468815424608,57.40919189436484,0.6893112606133229,57.28403771460013,52.67606169641061,0.0755004882812571
2019-02-15,55.682498931884766,28996000,55.75062508012565,61.2206780505555,0.6583545822866554,57.35197018813746,52.72687922287327,-0.4010009765625071
2019-02-19,55.928001403808594,20928000,55.809750521353294,65.27953489719638,0.6461824009330499,57.43535759706099,52.744992134384326,0.24550247192382812
2019-02-20,55.68999862670898,21756000,55.76983322313853,57.45538567651443,0.6102959130847196,57.43695719457819,52.95979230188177,-0.23800277709961648
2019-02-21,54.8484992980957,28302000,55.462721914790926,43.75965084672224,0.5080966281508168,57.39676174700966,53.10698771893272,-0.8414993286132741
2019-02-22,55.51850128173828,20990000,55.48131503710671,49.88361005160426,0.4756831400384698,57.36052809078524,53.32557153384855,0.6700019836425781
2019-02-25,55.470001220703125,28262000,55.47754376497218,41.7687031013494,0.4409981158218485,57.37203211418144,53.40611768135079,-0.04850006103515625
2019-02-26,55.75650024414063,29426000,55.57052925802834,38.54323393456004,0.4316522426976092,57.27906508137192,53.7243345768312,0.2864990234375071
2019-02-27,55.8025016784668,19368000,55.6478533981745,50.39107470589348,0.4230804936411374,56.986414368857446,54.29413563419431,0.04600143432616477
2019-02-28,55.99599838256836,30850000,55.76390172630579,61.50336614653803,0.4269789402216162,56.9490525520228,54.48579737778677,0.1934967041015625
2019-03-01,57.04949951171875,29006000,56.19243432144344,70.95153972834623,0.5092073979565299,57.147319618972055,54.410630210129504,1.0535011291503906
2019-03-04,57.38999938964844,28920000,56.59162267751178,72.6819280568181,0.5949908534189419,57.41119972711815,54.33200019353614,0.3404998779296875
2019-03-05,58.10150146484375,28864000,57.09491560662244,69.5030436281423,0.7121775911510184,57.753103807505845,54.13624632066799,0.7115020751953125
2019-03-06,57.89300155639648,21986000,57.36094425654712,67.5839481201968,0.7792421070347473,57.89253371349,54.0561666191516,-0.20849990844727273
2019-03-07,57.165000915527344,23332000,57.295629809540536,58.993758815031306,0.7648311540306238,58.03138395205693,54.05766634091182,-0.7280006408691335
2019-03-08,57.11600112915039,24248000,57.23575358274383,62.66231228114631,0.7409156819200504,58.12340373656627,54.18369655945424,-0.048999786376953125
2019-03-11,58.78799819946289,34384000,57.75316845498352,70.17776258669458,0.8471136887880348,58.53637882212744,54.174221458634285,1.6719970703125
2019-03-12,59.65999984741211,40262000,58.38877891912638,75.70911070773232,0.9902249231929404,59.10284760262599,54.09870269034276,0.8720016479492188
2019-03-13,59.66600036621094,28718000,58.8145194014879,84.98293345181948,1.0915431690474833,59.61658237565697,53.94471790205299,0.006000518798828125
2019-03-14,59.27750015258789,23456000,58.96884631852124,78.46001528420476,1.1274928526724608,59.96352628206562,53.924724068886526,-0.3885002136230469
2019-03-15,59.22299957275391,49236000,59.053564069932136,78.38878975422048,1.1384620132161205,60.255528598468814,53.946671718914,-0.05450057983397727
