Date,Closing,Volume,EMA_5,RSI,MACD,BB_upper,BB_lower,Price_Difference
2019-01-30,3.4347500801086426,974228000,3.537121696623526,46.36707162118122,0.0294226098854979,4.065107070922601,3.187692916870368,
2019-01-31,3.59375,842852000,3.5559977977490176,49.01517312034182,0.024998253847106,4.062476620951732,3.209148373326222,0.15899991989135742
2019-02-01,3.618249893188477,625048000,3.5767484962288374,47.173187278570175,0.023201405081668,4.031213012862439,3.2822619760749383,0.024499893188477007
2019-02-04,3.7295000553131104,528592000,3.627665682590262,49.16401630560507,0.0304038709183274,4.02916099057912,3.3167889930176817,0.11125016212463334
2019-02-05,3.7487499713897705,542424000,3.6680271121900985,50.05293422726631,0.0372359514640669,4.036360510395374,3.3259644665257078,0.019249916076660156
2019-02-06,3.825000047683716,702464000,3.720351424021304,52.68110593776016,0.0482470069639324,4.047114220049061,3.348135766599498,0.07625007629394531
2019-02-07,3.685499906539917,637120000,3.708734251527509,47.32187150153101,0.0451958624698605,4.04760602024531,3.359743947711233,-0.13950014114379883
2019-02-08,3.70425009727478,461604000,3.707239533443266,44.22316429661052,0.0437860537941534,4.049566545061754,3.3651334385350475,0.018750190734862837
2019-02-11,3.661250114440918,495180000,3.69190972710915,48.328052936204585,0.0387523184085578,4.047135129293372,3.3616148564015127,-0.04299998283386186
2019-02-12,3.779249906539917,591060000,3.721023120252739,51.27751923355585,0.0437799755997221,4.0487787456221405,3.361796238928336,0.11799979209899902
2019-02-13,3.822000026702881,605372000,3.754682089069453,46.2840852128177,0.0506303721516721,4.056083789997567,3.36201618558837,0.04275012016296387
2019-02-14,3.8632500171661377,827264000,3.790871398435015,45.74758431638892,0.0587111051891389,4.069991851358322,3.36233313033113,0.041249990463256836
2019-02-15,3.933500051498413,1516748000,3.838414282789481,70.67379776887186,0.0699770827556647,4.088822307588755,3.357552680967153,0.07025003433227539
2019-02-19,3.9159998893737793,551892000,3.864276151650914,80.50680422126165,0.0766102193946447,4.087638102443925,3.358011879054794,-0.01750016212463379
2019-02-20,3.963749885559082,540988000,3.897434062953637,78.47145265891788,0.0847431868913104,4.115413772330697,3.354686201347891,0.047749996185302734
2019-02-21,3.89424991607666,448548000,3.896372680661312,67.89754396328442,0.0846052785394864,4.130105298207796,3.356194669558012,-0.06949996948242188
2019-02-22,3.979749917984009,401740000,3.9241650931022103,70.07217155113368,0.0903535809397602,4.135791201961509,3.3538837476844874,0.08550000190734863
2019-02-25,3.967250108718872,656020000,3.9385267649744313,64.82694101078155,0.0928304304465772,4.12918889456965,3.356836081207022,-0.012499809265136719
2019-02-26,3.927500009536743,488464000,3.934851179828536,60.86956269601203,0.090542137328311,4.135461301271357,3.3982886844235285,-0.039750099182128906
2019-02-27,3.8852500915527344,500256000,3.918317483736602,53.82175883146648,0.0843471320280588,4.091934709136431,3.501340289528425,-0.04224991798400879
2019-02-28,3.8564999103546143,324944000,3.8977116259426063,62.61992186207835,0.0762388127709958,4.059616422844574,3.575833558844878,-0.028750181198120117
2019-03-01,3.911250114440918,357188000,3.902224455442044,64.50595244261169,0.0733848602571503,4.054350531759419,3.612849461374127,0.05475020408630371
2019-03-04,3.919500112533569,409992000,3.907983007805886,69.02393317608542,0.0709706823775437,4.047573687081468,3.649751327986587,0.008249998092650923
2019-03-05,3.913000106811523,362924000,3.9096553741410975,61.78934197369641,0.0677519307917333,4.050433567140252,3.665241453077644,-0.0065000057220458984
2019-03-06,3.8012499809265137,403524000,3.8735202430695694,48.369349343557815,0.0555434751391841,4.048167284620982,3.672757736550587,-0.11175012588500932
2019-03-07,3.7314999103546143,450104000,3.8261801321645854,40.09026004907884,0.0397813635123438,4.05168962354795,3.6598853838907095,-0.06975007057189941
2019-03-08,3.766000032424927,422416000,3.806120098918033,36.6852271607372,0.0297309283742759,4.043937012150087,3.6756880078770737,0.034500122070312944
2019-03-11,4.028500080108643,859728000,3.880246759314903,56.435933640022,0.0424580165756389,4.059576311516221,3.692473706794326,0.2625000476837154
2019-03-12,4.063000202178955,579576000,3.941164573602921,55.765334810608685,0.0546976764247588,4.068277638440952,3.723947388643399,0.0345001220703125
2019-03-13,4.215499877929688,768900000,4.032609675045177,67.01985864910262,0.0758290344698568,4.132954831995895,3.702895192227433,0.1524996757507333
2019-03-14,4.138999938964844,519384000,4.068073096351733,58.5183186260769,0.0854182339955174,4.165145175740443,3.702404839709081,-0.07649993896484464
2019-03-15,4.245250225067139,661484000,4.127132139256869,63.51482262343686,0.1004335187375078,4.220033383675166,3.685716652564458,0.10625028610229492
2019-03-18,4.223750114440918,486992000,4.159338130984885,64.66220580610431,0.1093379806507939,4.260397396036038,3.674377646497837,-0.021500110626220703
2019-03-19,4.392749786376953,854972000,4.237142016115575,72.31747777172468,0.1285498493623587,4.339071952067009,3.643378080167183,0.16899967193603516
2019-03-20,4.360000133514404,719148000,4.278094721915185,72.06398811793716,0.1395244197842382,4.395506423430341,3.626568633599384,-0.03274965286254883
2019-03-21,4.598499774932861,824312000,4.384896406254411,75.9388539562112,0.1655583204867925,4.507096319470082,3.585403723445261,0.23849964141845703
2019-03-22,4.4375,747644000,4.402430937502941,67.52961595951385,0.1712252598404546,4.56053279992447,3.5777422511924737,-0.16099977493286133
2019-03-25,4.3445000648498535,525212000,4.383120646618579,63.7947629593676,0.1662950863324512,4.591734885808304,3.5842651609217384,-0.09299993515014648
2019-03-26,4.421750068664551,703508000,4.395997120633903,70.28442208360661,0.1666997075483509,4.6315617666792885,3.5938632859635344,0.07725000381469727
2019-03-27,4.412499904632568,474372000,4.401498048633458,73.17904661402409,0.1643791018824929,4.662817668171457,3.615332365779348,-0.009250164031982422
2019-03-28,4.431250095367432,480264000,4.411415397544783,72.88836820215475,0.1621834391330203,4.689339823595469,3.646285228856619,0.01875019073486328
