Date,Closing,Volume,SMA_5,SMA_10,EMA_5,EMA_10,RSI,MACD,Signal_Line,SMA_20,BB_upper,BB_lower,PCA,Price_Difference
2019-01-30,41.3125,244439200,39.33449935913086,39.03824996948242,39.63906679051734,39.163250294271904,66.96986152592997,0.1887438243839696,-0.0767275364075138,38.38812484741211,40.71766080303924,36.05858889178498,-81.7185850674094,
2019-01-31,41.61000061035156,162958400,40.02149963378906,39.32574996948242,40.296044730462086,39.60811398810456,67.6142590496944,0.3777632495952332,0.0141706207930355,38.49462490081787,41.19894706536031,35.79030273627543,-81.42108445705784,0.2975006103515625
2019-02-01,41.630001068115234,130672400,40.45950012207031,39.59225006103516,40.74069684301314,39.97572982083378,70.65312909152439,0.5231458756695844,0.1159656717683453,38.798749923706055,41.475497903185854,36.122001944226255,-81.40108399929417,0.020000457763671875
2019-02-04,42.8125,125982000,41.206999969482425,39.952999877929685,41.4312978953421,40.49150621704581,78.80183188121896,0.7254182653007604,0.2378561904748283,39.08612499237061,42.18064515091046,35.99160483383076,-80.2185850674094,1.1824989318847656
2019-02-05,43.54499816894531,144406400,42.18199996948242,40.47499961853028,42.13586465320984,41.04668657193663,78.72106850552726,0.9340598117903268,0.3770969147379281,39.41424999237061,42.93230104329095,35.896198941450265,-79.4860868984641,0.7324981689453125
2019-02-06,43.560001373291016,112958400,42.63150024414063,40.98299980163574,42.610576893236896,41.5036528994556,77.61876541872782,1.0880776914460242,0.5192930700795474,39.70787506103515,43.58141609143682,35.834334030633485,-79.47108369411839,0.015003204345703125
2019-02-07,42.73500061035156,126966800,42.85650024414063,41.43899993896484,42.65205146560845,41.72753430143668,70.2036343862246,1.1305351979338525,0.6415414956504084,39.92825012207031,43.96902308848775,35.88747715565287,-80.29608445705784,-0.8250007629394531
2019-02-08,42.602500915527344,95280000,43.05100021362305,41.75525016784668,42.63553461558142,41.88661914036225,68.41961363719092,1.1403462578692896,0.7413024480941847,40.135875129699706,44.28218617375575,35.989564085643664,-80.42858415188206,-0.13249969482421875
2019-02-11,42.35749816894531,83973600,42.95999984741211,42.08349990844727,42.54285580003605,41.97223350919553,73.47886403605607,1.115493208144137,0.8161406001041753,40.35012512207031,44.49033936629035,36.20991087785027,-80.6735868984641,-0.24500274658203125
2019-02-12,42.72249984741211,89134000,42.79550018310547,42.48875007629395,42.602737149161406,42.108645570689454,74.11194277720979,1.1124262152383722,0.8753977231310148,40.61125011444092,44.65216584797864,36.570334380903205,-80.3085852199973,0.3650016784667969
2019-02-13,42.54499816894531,89960800,42.592499542236325,42.61199989318848,42.58349082242271,42.18798240673597,75.20181134121003,1.0831864006882057,0.9169554586424532,40.82512493133545,44.79591635749421,36.85433350517669,-80.4860868984641,-0.17750167846679688
2019-02-14,42.70000076293945,87342800,42.5854995727539,42.72099990844727,42.62232746926163,42.281076653318415,71.56082413468086,1.0602985888015652,0.9456240846742756,41.02337493896484,44.95046318691191,37.096286691017774,-80.33108430446995,0.15500259399414062
2019-02-15,42.60499954223633,98507200,42.5859992980957,42.81849975585938,42.61655149358653,42.33997172403076,74.21118619553603,1.0227049226940963,0.96104025227824,41.20537490844727,45.06765552339019,37.34309429350435,-80.42608552517308,-0.095001220703125
2019-02-19,42.73249816894531,75891200,42.6609992980957,42.81049957275391,42.6552003853728,42.41134016856068,78.96608148451168,0.9917672693536944,0.9671856556933308,41.3817497253418,45.18106285825034,37.58243659243325,-80.2985868984641,0.12749862670898438
2019-02-20,43.00749969482422,104457600,42.71799926757812,42.7567497253418,42.77263348852327,42.51973280969951,68.24537515336769,0.9781636197200356,0.9693812484986718,41.615874671936034,45.192649616543136,38.03909972732893,-80.02358537258519,0.27500152587890625
2019-02-21,42.76499938964844,68998800,42.76199951171875,42.67724952697754,42.77008878889833,42.56432673332658,62.58165426131358,0.9370135722184472,0.9629077132426268,41.83012466430664,45.11764424996535,38.54260507864792,-80.26608567776097,-0.24250030517578125
