Date,Closing,Volume
2019-01-02,3.4054999351501465,508752000
2019-01-03,3.1997499465942383,705552000
2019-01-04,3.404750108718872,585620000
2019-01-07,3.5850000381469727,709160000
2019-01-08,3.4957499504089355,786016000
2019-01-09,3.564500093460083,617260000
2019-01-10,3.630749940872192,523156000
2019-01-11,3.720750093460083,874764000
2019-01-14,3.760999917984009,730168000
2019-01-15,3.7467501163482666,617012000
2019-01-16,3.720999956130981,470104000
2019-01-17,3.7929999828338623,493436000
2019-01-18,3.923249959945679,651336000
2019-01-22,3.719249963760376,661552000
2019-01-23,3.732249975204468,591020000
2019-01-24,3.946000099182129,708972000
2019-01-25,4.003749847412109,1154572000
2019-01-28,3.4502499103546143,2511528000
2019-01-29,3.289999961853028,1153932000
2019-01-30,3.4347500801086426,974228000
2019-01-31,3.59375,842852000
2019-02-01,3.618249893188477,625048000
2019-02-04,3.7295000553131104,528592000
2019-02-05,3.7487499713897705,542424000
2019-02-06,3.825000047683716,702464000
2019-02-07,3.685499906539917,637120000
2019-02-08,3.70425009727478,461604000
2019-02-11,3.661250114440918,495180000
2019-02-12,3.779249906539917,591060000
2019-02-13,3.822000026702881,605372000
2019-02-14,3.8632500171661377,827264000
2019-02-15,3.933500051498413,1516748000
2019-02-19,3.9159998893737793,551892000
2019-02-20,3.963749885559082,540988000
2019-02-21,3.89424991607666,448548000
2019-02-22,3.979749917984009,401740000
2019-02-25,3.967250108718872,656020000
2019-02-26,3.927500009536743,488464000
2019-02-27,3.8852500915527344,500256000
2019-02-28,3.8564999103546143,324944000
2019-03-01,3.911250114440918,357188000
2019-03-04,3.919500112533569,409992000
2019-03-05,3.913000106811523,362924000
2019-03-06,3.8012499809265137,403524000
2019-03-07,3.7314999103546143,450104000
2019-03-08,3.766000032424927,422416000
2019-03-11,4.028500080108643,859728000
2019-03-12,4.063000202178955,579576000
2019-03-13,4.215499877929688,768900000
2019-03-14,4.138999938964844,519384000
2019-03-15,4.245250225067139,661484000
2019-03-18,4.223750114440918,486992000
2019-03-19,4.392749786376953,854972000
2019-03-20,4.360000133514404,719148000
2019-03-21,4.598499774932861,824312000
2019-03-22,4.4375,747644000
2019-03-25,4.3445000648498535,525212000
2019-03-26,4.421750068664551,703508000
2019-03-27,4.412499904632568,474372000
2019-03-28,4.431250095367432,480264000
2019-03-29,4.488999843597412,456896000
2019-04-01,4.557000160217285,483824000
2019-04-02,4.574999809265137,440920000
2019-04-03,4.715499877929688,783504000
2019-04-04,4.706500053405762,457376000
2019-04-05,4.773749828338623,481744000
2019-04-08,4.794750213623047,424192000
2019-04-09,4.731500148773193,439972000
2019-04-10,4.802499771118164,444772000
2019-04-11,4.78849983215332,374600000
2019-04-12,4.750249862670898,471708000
2019-04-15,4.617499828338623,440092000
2019-04-16,4.705249786376953,394964000
2019-04-17,4.682250022888184,351004000
2019-04-18,4.65749979019165,380988000
2019-04-22,4.711750030517578,279936000
2019-04-23,4.766749858856201,346856000
2019-04-24,4.779250144958496,318204000
2019-04-25,4.672749996185303,499296000
2019-04-26,4.452250003814697,868988000
2019-04-29,4.483250141143799,391920000
2019-04-30,4.525000095367432,362920000
2019-05-01,4.511750221252441,354280000
2019-05-02,4.579750061035156,394684000
2019-05-03,4.575250148773193,336824000
2019-05-06,4.496250152587891,422176000
2019-05-07,4.327750205993652,555220000
2019-05-08,4.3480000495910645,419168000
2019-05-09,4.254749774932861,660248000
2019-05-10,4.2204999923706055,569500000
2019-05-13,3.961250066757202,656912000
2019-05-14,4.051000118255615,524880000
2019-05-15,3.989500045776367,502320000
2019-05-16,4.004749774932861,781088000
2019-05-17,3.913249969482422,1022068000
2019-05-20,3.793750047683716,572064000
2019-05-21,3.876499891281128,361848000
2019-05-22,3.805000066757202,325868000
2019-05-23,3.683000087738037,591844000
2019-05-24,3.628750085830689,357584000
2019-05-28,3.583250045776367,428356000
2019-05-29,3.508500099182129,559800000
2019-05-30,3.477750062942505,394300000
