Date,Closing,Volume
2019-01-02,20.674667358398438,174879000
2019-01-03,20.02400016784668,104478000
2019-01-04,21.179332733154297,110911500
2019-01-07,22.33066749572754,113268000
2019-01-08,22.356666564941406,105127500
2019-01-09,22.568666458129883,81493500
2019-01-10,22.99799919128418,90846000
2019-01-11,23.150667190551758,75586500
2019-01-14,22.293333053588867,78709500
2019-01-15,22.961999893188477,90849000
2019-01-16,23.06999969482422,70375500
2019-01-17,23.15399932861328,55150500
2019-01-18,20.150667190551758,362262000
2019-01-22,19.92799949645996,181000500
2019-01-23,19.172666549682617,187950000
2019-01-24,19.43400001525879,120183000
2019-01-25,19.80266761779785,108744000
2019-01-28,19.7586669921875,96349500
2019-01-29,19.83066749572754,69325500
2019-01-30,20.584667205810547,168754500
2019-01-31,20.468000411987305,188538000
2019-02-01,20.81399917602539,109251000
2019-02-04,20.859333038330078,110281500
2019-02-05,21.42333221435547,101142000
2019-02-06,21.148000717163086,75577500
2019-02-07,20.500667572021484,97809000
2019-02-08,20.386667251586914,87663000
2019-02-11,20.856000900268555,106945500
2019-02-12,20.78733253479004,82764000
2019-02-13,20.544666290283203,77124000
2019-02-14,20.251333236694336,78012000
2019-02-15,20.525333404541016,58573500
2019-02-19,20.375999450683594,62526000
2019-02-20,20.17066764831543,107131500
2019-02-21,19.415332794189453,133638000
2019-02-22,19.6473331451416,86109000
2019-02-25,19.917999267578125,99397500
2019-02-26,19.857332229614258,128737500
2019-02-27,20.982667922973633,167758500
2019-02-28,21.325332641601562,157810500
2019-03-01,19.652666091918945,343671000
2019-03-04,19.02400016784668,256452000
2019-03-05,18.43600082397461,281470500
2019-03-06,18.416000366210938,155032500
2019-03-07,18.439332962036133,141637500
2019-03-08,18.94266700744629,132294000
2019-03-11,19.39466667175293,110884500
2019-03-12,18.890666961669922,112561500
2019-03-13,19.263999938964844,102670500
2019-03-14,19.33066749572754,106551000
2019-03-15,18.36199951171875,221782500
2019-03-18,17.965999603271484,154215000
2019-03-19,17.83133316040039,177009000
2019-03-20,18.239999771118164,103623000
2019-03-21,18.26799964904785,89206500
2019-03-22,17.635332107543945,131184000
2019-03-25,17.3613338470459,153225000
2019-03-26,17.851333618164062,110263500
2019-03-27,18.32200050354004,131688000
2019-03-28,18.57466697692871,101611500
2019-03-29,18.657333374023438,89869500
2019-04-01,19.278667449951172,121656000
2019-04-02,19.058666229248047,82183500
2019-04-03,19.45400047302246,118791000
2019-04-04,17.851999282836914,355810500
2019-04-05,18.33066749572754,195574500
2019-04-08,18.213333129882812,156156000
2019-04-09,18.15399932861328,88560000
2019-04-10,18.40399932861328,105919500
2019-04-11,17.89466667175293,147538500
2019-04-12,17.84666633605957,101190000
2019-04-15,17.7586669921875,150579000
2019-04-16,18.224000930786133,109093500
2019-04-17,18.082000732421875,76897500
2019-04-18,18.21733283996582,88144500
2019-04-22,17.516666412353516,182206500
2019-04-23,17.593332290649414,164158500
2019-04-24,17.243999481201172,160912500
2019-04-25,16.5086669921875,327741000
2019-04-26,15.675999641418457,335410500
2019-04-29,16.097999572753906,250717500
2019-04-30,15.912667274475098,141969000
2019-05-01,15.600666999816895,160566000
2019-05-02,16.273332595825195,272389500
2019-05-03,17.00200080871582,355602000
2019-05-06,17.022666931152344,162508500
2019-05-07,16.470666885375977,151971000
2019-05-08,16.32266616821289,92646000
2019-05-09,16.131999969482422,100671000
2019-05-10,15.968000411987305,105124500
2019-05-13,15.133999824523926,162522000
2019-05-14,15.487333297729492,108786000
2019-05-15,15.463333129882812,109440000
2019-05-16,15.222000122070312,112249500
2019-05-17,14.0686674118042,266800500
2019-05-20,13.690667152404785,307893000
2019-05-21,13.67199993133545,270058500
2019-05-22,12.84866714477539,280278000
2019-05-23,13.03266716003418,398206500
2019-05-24,12.708666801452637,212049000
2019-05-28,12.579999923706055,154693500
2019-05-29,12.657333374023438,179529000
2019-05-30,12.54800033569336,118897500
2019-05-31,12.343999862670898,156100500
2019-06-03,11.9313325881958,195966000
2019-06-04,12.90666675567627,207112500
2019-06-05,13.105999946594238,202662000
2019-06-06,13.729999542236328,303633000
2019-06-07,13.633333206176758,240052500
2019-06-10,14.192000389099121,158775000
2019-06-11,14.473333358764648,174802500
2019-06-12,13.950667381286621,227962500
2019-06-13,14.260666847229004,122524500
2019-06-14,14.32800006866455,111501000
2019-06-17,15.001999855041504,184752000
2019-06-18,14.982666969299316,190737000
2019-06-19,15.095333099365234,98626500
2019-06-20,14.641332626342773,177952500
2019-06-21,14.790666580200195,123031500
2019-06-24,14.909333229064941,86262000
2019-06-25,14.650667190551758,92731500
2019-06-26,14.618000030517578,127608000
2019-06-27,14.855999946594238,95095500
2019-06-28,14.897333145141602,102771000
2019-07-01,15.14466667175293,123201000
2019-07-02,14.970000267028809,138885000
2019-07-03,15.65999984741211,213016500
2019-07-05,15.539999961853027,105985500
2019-07-08,15.355999946594238,88207500
2019-07-09,15.337332725524902,92862000
2019-07-10,15.928000450134277,137185500
2019-07-11,15.90666675567627,112716000
2019-07-12,16.338666915893555,138007500
2019-07-15,16.899999618530273,165001500
2019-07-16,16.825332641601562,122235000
2019-07-17,16.99066734313965,146470500
2019-07-18,16.902666091918945,71379000
2019-07-19,17.211999893188477,105726000
2019-07-22,17.045333862304688,102636000
2019-07-23,17.344667434692383,75346500
2019-07-24,17.658666610717773,166092000
2019-07-25,15.254667282104492,336274500
2019-07-26,15.202667236328125,150415500
2019-07-29,15.718000411987305,139099500
2019-07-30,16.150667190551758,121635000
2019-07-31,16.107332229614258,137673000
2019-08-01,15.59000015258789,123892500
2019-08-02,15.62266731262207,92047500
2019-08-05,15.221332550048828,105424500
2019-08-06,15.383333206176758,83463000
2019-08-07,15.561332702636719,71647500
2019-08-08,15.886667251586914,79114500
2019-08-09,15.667332649230957,58473000
2019-08-12,15.267333030700684,69958500
2019-08-13,15.666666984558105,72721500
2019-08-14,14.641332626342773,143439000
2019-08-15,14.37600040435791,122394000
2019-08-16,14.662667274475098,76477500
2019-08-19,15.121999740600586,79644000
2019-08-20,15.057332992553711,61878000
2019-08-21,14.722000122070312,116914500
2019-08-22,14.8100004196167,98385000
2019-08-23,14.09333324432373,128079000
2019-08-26,14.333333015441895,75778500
2019-08-27,14.272000312805176,81243000
2019-08-28,14.37266731262207,48382500
2019-08-29,14.780667304992676,77692500
2019-08-30,15.040666580200195,139809000
2019-09-03,15.000666618347168,80311500
2019-09-04,14.711999893188477,86415000
2019-09-05,15.305333137512207,110929500
2019-09-06,15.16333293914795,62841000
2019-09-09,15.452667236328125,72040500
2019-09-10,15.702667236328125,73255500
2019-09-11,16.47333335876465,150642000
2019-09-12,16.391332626342773,128718000
2019-09-13,16.34666633605957,79696500
2019-09-16,16.187332153320312,70921500
2019-09-17,16.319332122802734,57981000
2019-09-18,16.232667922973633,62553000
2019-09-19,16.440000534057617,71937000
2019-09-20,16.041332244873047,95295000
2019-09-23,16.082000732421875,65103000
2019-09-24,14.880666732788086,193372500
2019-09-25,15.24666690826416,141406500
2019-09-26,16.17066764831543,178267500
2019-09-27,16.142000198364258,166746000
2019-09-30,16.058000564575195,88197000
2019-10-01,16.312667846679688,92439000
2019-10-02,16.208667755126953,84471000
2019-10-03,15.535332679748535,226267500
2019-10-04,15.428667068481445,119925000
2019-10-07,15.847999572753906,120963000
2019-10-08,16.003332138061523,130173000
2019-10-09,16.302000045776367,103416000
2019-10-10,16.31599998474121,94249500
2019-10-11,16.525999069213867,127131000
2019-10-14,17.130666732788086,153075000
2019-10-15,17.19266700744629,96492000
2019-10-16,17.316667556762695,100261500
2019-10-17,17.46466636657715,71539500
2019-10-18,17.1299991607666,86247000
2019-10-21,16.899999618530273,75304500
2019-10-22,17.038667678833008,69012000
2019-10-23,16.978666305541992,78916500
2019-10-24,19.978666305541992,445813500
2019-10-25,21.875333786010742,450091500
2019-10-28,21.847333908081055,283054500
2019-10-29,21.08133316040039,190264500
2019-10-30,21.000667572021484,144627000
2019-10-31,20.994667053222656,76005000
2019-11-01,20.887332916259766,95758500
2019-11-04,21.1646671295166,131805000
2019-11-05,21.148000717163086,104151000
2019-11-06,21.77199935913086,119113500
2019-11-07,22.369333267211914,217009500
2019-11-08,22.47599983215332,91038000
2019-11-11,23.006000518798828,149800500
2019-11-12,23.32866668701172,110391000
2019-11-13,23.073999404907227,126301500
2019-11-14,23.290000915527344,96973500
2019-11-15,23.47800064086914,72135000
2019-11-18,23.332666397094727,66006000
2019-11-19,23.968000411987305,115872000
2019-11-20,23.481332778930664,100876500
2019-11-21,23.655332565307617,91650000
2019-11-22,22.202667236328125,253059000
2019-11-25,22.422666549682617,185092500
2019-11-26,21.92799949645996,119211000
2019-11-27,22.086000442504883,83334000
2019-11-29,21.996000289916992,36984000
2019-12-02,22.32466697692871,91117500
2019-12-03,22.413333892822266,98605500
2019-12-04,22.20199966430664,82995000
2019-12-05,22.024667739868164,55869000
2019-12-06,22.392667770385742,114186000
2019-12-09,22.635332107543945,135346500
2019-12-10,23.256000518798828,132424500
2019-12-11,23.51333236694336,103467000
2019-12-12,23.978666305541992,116458500
2019-12-13,23.892667770385742,98563500
2019-12-16,25.433332443237305,272613000
2019-12-17,25.266000747680664,127452000
2019-12-18,26.209999084472656,211815000
2019-12-19,26.93600082397461,271606500
2019-12-20,27.03933334350586,221290500
2019-12-23,27.947999954223633,199794000
2019-12-24,28.350000381469727,120820500
2019-12-26,28.729333877563477,159508500
2019-12-27,28.691999435424805,149185500
2019-12-30,27.64666748046875,188796000
2019-12-31,27.8886661529541,154285500
2020-01-02,28.68400001525879,142981500
2020-01-03,29.534000396728516,266677500
2020-01-06,30.1026668548584,151995000
2020-01-07,31.270666122436523,268231500
2020-01-08,32.80933380126953,467164500
2020-01-09,32.089332580566406,426606000
2020-01-10,31.876667022705078,194392500
2020-01-13,34.990665435791016,397764000
2020-01-14,35.861331939697266,434943000
2020-01-15,34.56666564941406,260532000
2020-01-16,34.232666015625,326050500
2020-01-17,34.03333282470703,204436500
2020-01-21,36.47999954223633,267052500
2020-01-22,37.97066879272461,470535000
2020-01-23,38.14666748046875,294765000
2020-01-24,37.654666900634766,215304000
2020-01-27,37.201332092285156,204121500
2020-01-28,37.793331146240234,176827500
2020-01-29,38.732666015625,267022500
2020-01-30,42.72066879272461,435085500
2020-01-31,43.371334075927734,235789500
2020-02-03,52.0,705975000
2020-02-04,59.137332916259766,914082000
2020-02-05,48.97999954223633,726357000
2020-02-06,49.930667877197266,598212000
2020-02-07,49.871334075927734,255952500
2020-02-10,51.41866683959961,370338000
2020-02-11,51.62533187866211,175462500
2020-02-12,51.15266799926758,180337500
2020-02-13,53.599998474121094,394339500
2020-02-14,53.33533477783203,235405500
2020-02-18,57.22666549682617,245725500
2020-02-19,61.16133117675781,381345000
2020-02-20,59.96066665649414,264523500
2020-02-21,60.06666564941406,214722000
2020-02-24,55.58599853515625,227883000
2020-02-25,53.32733154296875,259357500
2020-02-26,51.91999816894531,211282500
2020-02-27,45.266666412353516,364158000
2020-02-28,44.53266525268555,363343500
2020-03-02,49.574668884277344,302925000
2020-03-03,49.70066833496094,386760000
2020-03-04,49.96666717529297,225735000
2020-03-05,48.30266571044922,162790500
2020-03-06,46.89866638183594,189943500
2020-03-09,40.53333282470703,256105500
2020-03-10,43.02199935913086,233916000
2020-03-11,42.28200149536133,199837500
2020-03-12,37.369998931884766,283636500
2020-03-13,36.44133377075195,339604500
2020-03-16,29.67133331298828,307342500
2020-03-17,28.68000030517578,359919000
2020-03-18,24.08133316040039,356793000
2020-03-19,28.50933265686035,452932500
2020-03-20,28.50200080871582,424282500
2020-03-23,28.952667236328125,246817500
2020-03-24,33.66666793823242,343428000
2020-03-25,35.95000076293945,318340500
2020-03-26,35.21066665649414,260710500
2020-03-27,34.29066848754883,215661000
2020-03-30,33.47533416748047,179971500
2020-03-31,34.93333435058594,266572500
2020-04-01,32.104000091552734,200298000
2020-04-02,30.29800033569336,297876000
2020-04-03,32.000667572021484,338431500
2020-04-06,34.41600036621094,223527000
2020-04-07,36.36333465576172,268797000
2020-04-08,36.589332580566406,189840000
2020-04-09,38.20000076293945,204750000
2020-04-13,43.39666748046875,337131000
2020-04-14,47.32600021362305,458647500
2020-04-15,48.65533447265625,353655000
2020-04-16,49.680667877197266,309868500
2020-04-17,50.259334564208984,196923000
2020-04-20,49.75733184814453,221199000
2020-04-21,45.781333923339844,303136500
2020-04-22,48.807334899902344,212482500
2020-04-23,47.04199981689453,198550500
2020-04-24,48.34333419799805,198180000
2020-04-27,53.25,310221000
2020-04-28,51.27466583251953,228330000
2020-04-29,53.367332458496094,243240000
2020-04-30,52.12533187866211,427078500
2020-05-01,46.75466537475586,487977000
2020-05-04,50.74599838256836,288556500
2020-05-05,51.2140007019043,254875500
2020-05-06,52.172000885009766,166848000
2020-05-07,52.00266647338867,172915500
2020-05-08,54.62799835205078,241297500
2020-05-11,54.08599853515625,247794000
2020-05-12,53.96066665649414,238603500
2020-05-13,52.73066711425781,285982500
2020-05-14,53.55533218383789,205233000
2020-05-15,53.27799987792969,157776000
2020-05-18,54.242000579833984,174987000
2020-05-19,53.867332458496094,144547500
2020-05-20,54.37066650390625,109639500
2020-05-21,55.17333221435547,183819000
2020-05-22,54.45866775512695,149812500
2020-05-26,54.591331481933594,121345500
2020-05-27,54.68199920654297,173242500
2020-05-28,53.72066879272461,108834000
2020-05-29,55.66666793823242,176467500
2020-06-01,59.87333297729492,224092500
2020-06-02,58.770668029785156,203484000
2020-06-03,58.86399841308594,119242500
2020-06-04,57.62533187866211,133315500
2020-06-05,59.04399871826172,117178500
2020-06-08,63.327999114990234,212620500
2020-06-09,62.711334228515625,170823000
2020-06-10,68.336669921875,278451000
2020-06-11,64.85600280761719,238747500
2020-06-12,62.35200119018555,251451000
2020-06-15,66.05999755859375,235458000
2020-06-16,65.47533416748047,210766500
2020-06-17,66.11933135986328,148362000
2020-06-18,66.9306640625,146278500
2020-06-19,66.72666931152344,130195500
2020-06-22,66.28800201416016,95436000
2020-06-23,66.78533172607422,95479500
2020-06-24,64.0566635131836,164394000
2020-06-25,65.73200225830078,138817500
2020-06-26,63.982666015625,132823500
2020-06-29,67.29000091552734,135396000
2020-06-30,71.98733520507812,253777500
2020-07-01,74.64199829101562,199903500
2020-07-02,80.57733154296875,258751500
2020-07-06,91.43866729736328,308548500
2020-07-07,92.65733337402344,322345500
2020-07-08,91.05867004394531,244669500
2020-07-09,92.9520034790039,175764000
2020-07-10,102.97666931152344,350064000
2020-07-13,99.80400085449219,584781000
2020-07-14,101.12000274658203,351271500
2020-07-15,103.06732940673828,245517000
2020-07-16,100.04266357421875,214512000
2020-07-17,100.05599975585938,139950000
2020-07-20,109.53333282470703,256821000
2020-07-21,104.55733489990234,241608000
2020-07-22,106.15533447265625,212416500
2020-07-23,100.87133026123047,364927500
2020-07-24,94.46666717529297,290949000
2020-07-27,102.63999938964844,240730500
2020-07-28,98.43267059326172,237130500
2020-07-29,99.94066619873047,141403500
2020-07-30,99.16600036621094,114315000
2020-07-31,95.38400268554688,183123000
2020-08-03,99.0,132139500
2020-08-04,99.13333129882812,126225000
2020-08-05,99.00133514404297,74217000
2020-08-06,99.30533599853516,89884500
2020-08-07,96.84733581542969,133446000
2020-08-10,94.57133483886719,112834500
2020-08-11,91.6259994506836,129387000
2020-08-12,103.65066528320312,327441000
2020-08-13,108.06666564941406,306379500
2020-08-14,110.04733276367188,188664000
2020-08-17,122.3759994506836,303634500
2020-08-18,125.80599975585938,247117500
2020-08-19,125.23533630371094,183079500
2020-08-20,133.45533752441406,309177000
2020-08-21,136.6653289794922,322344000
2020-08-24,134.27999877929688,300954000
2020-08-25,134.8893280029297,159883500
2020-08-26,143.54466247558594,213591000
2020-08-27,149.25,355395000
2020-08-28,147.55999755859375,301218000
2020-08-31,166.10667419433594,355123200
2020-09-01,158.35000610351562,269523300
2020-09-02,149.1233367919922,288528300
2020-09-03,135.6666717529297,262788300
2020-09-04,139.44000244140625,330965700
2020-09-08,110.06999969482422,346397100
2020-09-09,122.09333038330078,238397400
2020-09-10,123.77999877929688,254791800
2020-09-11,124.23999786376953,182152500
2020-09-14,139.8733367919922,249061800
2020-09-15,149.9199981689453,291894600
2020-09-16,147.25332641601562,216837900
2020-09-17,141.14332580566406,230337600
2020-09-18,147.38333129882812,259220400
2020-09-21,149.79666137695312,328430400
2020-09-22,141.41000366210938,238742400
2020-09-23,126.78666687011719,285222600
2020-09-24,129.26333618164062,289683300
2020-09-25,135.77999877929688,201625500
2020-09-28,140.39999389648438,149158800
2020-09-29,139.69000244140625,150657900
2020-09-30,143.00332641601562,144436800
2020-10-01,149.3866729736328,152224500
2020-10-02,138.3633270263672,214290000
2020-10-05,141.89332580566406,134168400
2020-10-06,137.9933319091797,147438900
2020-10-07,141.76666259765625,129383100
2020-10-08,141.97332763671875,121263300
2020-10-09,144.6666717529297,86777100
2020-10-12,147.43333435058594,116373300
2020-10-13,148.88333129882812,103391100
2020-10-14,153.76666259765625,143639100
2020-10-15,149.6266632080078,107017200
2020-10-16,146.55667114257812,98327700
2020-10-19,143.61000061035156,108863400
2020-10-20,140.64666748046875,94968900
2020-10-21,140.8800048828125,97111500
2020-10-22,141.92999267578125,119979600
2020-10-23,140.2100067138672,101151000
2020-10-26,140.0933380126953,84717600
2020-10-27,141.55999755859375,68059500
2020-10-28,135.33999633789062,76354200
2020-10-29,136.94332885742188,67965900
2020-10-30,129.34666442871094,127533900
2020-11-02,133.50332641601562,87063300
2020-11-03,141.3000030517578,103055100
2020-11-04,140.32666015625,96429300
2020-11-05,146.02999877929688,85243500
2020-11-06,143.31666564941406,65118000
2020-11-09,140.4199981689453,104499000
2020-11-10,136.7866668701172,90852600
2020-11-11,139.0433349609375,52073100
2020-11-12,137.25332641601562,59565300
2020-11-13,136.1666717529297,59313300
2020-11-16,136.02999877929688,80515800
2020-11-17,147.20333862304688,183564900
2020-11-18,162.2133331298828,234132000
2020-11-19,166.42333984375,187425900
2020-11-20,163.20333862304688,98735700
2020-11-23,173.9499969482422,150780900
2020-11-24,185.1266632080078,160945500
2020-11-25,191.3333282470703,146790600
2020-11-27,195.25332641601562,112683300
2020-11-30,189.1999969482422,189009300
2020-12-01,194.9199981689453,120310500
2020-12-02,189.60667419433594,143327100
2020-12-03,197.7933349609375,127656000
2020-12-04,199.67999267578125,88203900
2020-12-07,213.9199981689453,168929100
2020-12-08,216.6266632080078,192795000
2020-12-09,201.4933319091797,213873600
2020-12-10,209.02333068847656,201249600
2020-12-11,203.3300018310547,139425000
2020-12-14,213.27667236328125,156121800
