Date,Closing,Volume,SMA_5,EMA_5,RSI,MACD,Signal_Line,SMA_20,BB_upper,BB_lower
2019-03-08,110.51000213623048,22818400,111.32200012207034,111.07267673469255,62.09080662846343,1.6013049614489177,1.7590495951072804,109.63649978637696,114.63874017932058,104.63425939343334
2019-03-11,112.83000183105467,26491600,111.43600006103516,111.65845176681327,69.84668433427383,1.64770808439539,1.7367812929649022,109.99449996948242,114.82332744213338,105.16567249683146
2019-03-12,113.62000274658205,26132700,111.82000122070312,112.31230209340288,78.10597624350419,1.7283065234479977,1.7350863390615214,110.41300010681152,114.95264125285252,105.87335896077053
2019-03-13,114.5,35513800,112.37000122070313,113.04153472893526,75.12336566849439,1.8419568588935107,1.7564604430279194,110.7935001373291,115.36540638146951,106.2215938931887
2019-03-14,114.58999633789062,30763400,113.21000061035156,113.55768859858705,70.90065581049515,1.9171873781894675,1.7886058300602292,111.18250007629395,115.65003733277081,106.71496281981709
2019-03-15,115.91000366210938,54681100,114.29000091552734,114.34179361976118,73.07692307692315,2.059580108593323,1.842800685766848,111.63300018310547,116.0993707289417,107.16662963726924
2019-03-18,117.56999969482422,31207600,115.23800048828124,115.41786231144886,75.41461076346744,2.280091702162281,1.9302588890459347,112.10050010681152,116.9991248442546,107.20187536936845
2019-03-19,117.6500015258789,37588700,116.04400024414062,116.16190871625888,77.02169410061612,2.4332551571262258,2.030858142661993,112.5745002746582,117.70106859122778,107.44793195808863
2019-03-20,117.5199966430664,28113300,116.6479995727539,116.6146046918614,77.09768550213488,2.5151548516214604,2.1277174844538864,113.09300003051757,118.00258240238175,108.1834176586534
2019-03-21,120.22000122070312,29854400,117.77400054931641,117.81640353480866,81.18407048981518,2.766043526132947,2.2553826927896985,113.63349990844726,119.17531942569732,108.0916803911972
2019-03-22,117.0500030517578,33624500,118.00200042724609,117.56093670712505,65.72552547828921,2.678209516604909,2.339948057552741,113.9375,119.53093269565262,108.34406730434738
2019-03-25,117.66000366210938,27067100,118.02000122070312,117.59395902545317,69.50262185300241,2.62753380835197,2.3974652077125866,114.24100036621094,119.95552175610284,108.52647897631904
2019-03-26,117.91000366210938,26097700,118.07200164794922,117.69930723767192,69.8966385345264,2.5778302328449314,2.4335382127390557,114.51850051879883,120.38541279391957,108.65158824367809
2019-03-27,116.7699966430664,22733400,117.92200164794922,117.38953703947008,70.9042922044775,2.4185709715087,2.4305447644929847,114.74850044250488,120.58836175161957,108.90863913339018
2019-03-28,116.93000030517578,18334800,117.26400146484374,117.23635812803866,70.98036106440391,2.278996959501768,2.4002352034947414,114.99350051879883,120.76388033173531,109.22312070586234
2019-03-29,117.94000244140624,25399800,117.44200134277344,117.47090623249453,68.26302012324804,2.224242596751168,2.3650366821460267,115.2640007019043,121.05531399555069,109.4726874082579
2019-04-01,119.0199966430664,22789100,117.71399993896485,117.98726970268517,68.90752306714174,2.242149769124552,2.340459299541732,115.6020004272461,121.44396013359498,109.76004072089721
2019-04-02,119.19000244140624,18142300,117.96999969482422,118.3881806155922,67.28074663368278,2.244189756816013,2.321205390996588,115.9765007019043,121.72479035031179,110.2282110534968
2019-04-03,119.97000122070312,22860700,118.61000061035156,118.91545415062919,68.86393913615713,2.282435350571575,2.3134513829115853,116.38750076293945,122.0380205927097,110.7369809331692
2019-04-04,119.36000061035156,20112800,119.09600067138672,119.06363630386998,62.73059884191012,2.237728170487955,2.2983067404268596,116.83600082397462,121.87275969559964,111.79924195234959
2019-04-05,119.88999938964844,15826200,119.48600006103516,119.33909066579615,59.33975749377883,2.2194791067140756,2.282541213684303,117.30500068664551,121.54545486018162,113.0645465131094
2019-04-08,119.93000030517578,15116200,119.66800079345703,119.53606054558936,59.20838073451596,2.183079154207192,2.2626488017888806,117.66000061035156,121.49217477442338,113.82782644627974
2019-04-09,119.27999877929688,17612000,119.68600006103516,119.45070662349187,56.82170483034672,2.077830304404273,2.2256851023119593,117.9430004119873,121.32896021485621,114.55704060911839
2019-04-10,120.19000244140624,16477200,119.73000030517578,119.69713856279667,49.86499218520374,2.044284286243709,2.1894049390983095,118.22750053405761,121.34057645010716,115.11442461800806
2019-04-11,120.33000183105467,14209100,119.9240005493164,119.90809298554933,70.29697921938617,2.005873148839214,2.1526985810464905,118.51450080871582,121.25119453633799,115.77780708109366
2019-04-12,120.9499969482422,19745100,120.13600006103516,120.25539430644696,70.33367472231501,2.002378299550486,2.1226345247472898,118.76650047302246,121.42032587865802,116.1126750673869
2019-04-15,121.0500030517578,15792600,120.36000061035156,120.52026388821724,69.77325182518919,1.9847987387124135,2.095067367540315,118.94050064086915,121.71749249475985,116.16350878697844
2019-04-16,120.7699966430664,14071800,120.65800018310547,120.60350813983364,78.24851938378791,1.9260700958956676,2.0612679132113856,119.09650039672852,121.91842385510465,116.27457693835238
2019-04-17,121.7699966430664,19300900,120.9739990234375,120.99233764091124,80.55548063177456,1.937880189462092,2.036590368461527,119.30900039672852,122.26782449165138,116.35017630180566
2019-04-18,123.37000274658205,27991000,121.58199920654297,121.78489267613486,81.90357935316152,2.0526848215742177,2.0398092590840653,119.46650047302246,122.92300409802571,116.00999684801921
2019-04-22,123.76000213623048,15648700,122.14400024414063,122.44326249616674,80.30685297165049,2.150350113467937,2.0619174299608396,119.8020004272461,123.56032380988133,116.04367704461087
2019-04-23,125.44000244140624,24025500,123.02200012207031,123.44217581124657,83.49404368617661,2.3363802085158625,2.1168099856718445,120.19100036621094,124.57437138572074,115.80762934670115
2019-04-24,125.01000213623048,31257000,123.87000122070313,123.96478458624122,78.06230772563833,2.421202848855458,2.1776885583085672,120.54600028991699,125.28698742404679,115.8050131557872
2019-04-25,129.14999389648438,38033900,125.34600067138672,125.69318768965562,89.12863966355094,2.7903230311491,2.3002154528766736,121.1650001525879,126.94833084691086,115.38166945826492
2019-04-26,129.88999938964844,23654900,126.65,127.09212492298656,89.30812517469037,3.1067529793392765,2.461522958169194,121.81300010681153,128.4409338212653,115.18506639235777
2019-04-29,129.77000427246094,16324200,127.8520004272461,127.98475137281136,88.43748342247225,3.3096913284950915,2.631156632234374,122.40450019836426,129.65899437703803,115.1500060196905
2019-04-30,130.60000610351562,24166500,128.88400115966797,128.8565029497128,93.60553830093909,3.4971823027782847,2.8043617663431566,122.98350067138672,130.9172809380068,115.04972040476666
2019-05-01,127.87999725341795,26821700,129.45800018310547,128.53100105094785,75.99724950053064,3.387242248402316,2.9209378627549887,123.41800041198731,131.42848536649848,115.40751545747615
2019-05-02,126.20999908447266,27350200,128.87000122070313,127.75733372878946,68.01468096117205,3.1292865997485535,2.9626076101537016,123.73000030517578,131.66071419389857,115.799286416453
2019-05-03,128.89999389648438,24911100,128.6720001220703,128.13822045135444,71.61498264200046,3.106109690795691,2.9913080262820997,124.20699996948242,132.1785074018336,116.23549253713126
2019-05-06,128.14999389648438,24239800,128.347998046875,128.14214493306443,68.64492557336648,2.992724822632681,2.991591385552216,124.61999969482422,132.5051990571683,116.73480033248012
2019-05-07,125.5199966430664,36017700,127.33199615478516,127.2680955030651,61.103319624914874,2.6599850473305082,2.925270117907875,124.89949951171874,132.47493418679485,117.32406483664262
2019-05-08,125.51000213623048,28419000,126.85799713134766,126.6820643807869,59.166682872901795,2.36818098867289,2.813852292060878,125.21099967956543,132.3109259628613,118.11107339626957
2019-05-09,125.5,27235800,126.71599731445312,126.2880429205246,55.661877708162706,2.11177386645069,2.6734366069388407,125.47649955749512,132.1714439509612,118.78155516402906
2019-05-10,127.12999725341795,30915100,126.36199798583985,126.56869436482239,58.403982964940504,2.016847567358923,2.5421187990228575,125.81649932861328,132.08826481404282,119.54473384318374
2019-05-13,123.3499984741211,33944900,125.4019989013672,125.49579573458863,45.282155162347784,1.617952728783493,2.357285584974985,125.93649940490722,131.90050073968612,119.97249807012831
2019-05-14,124.7300033569336,25266300,125.24400024414062,125.24053160870362,49.39394179595355,1.3970759344682904,2.1652436548736462,126.12049942016601,131.66182545599688,120.57917338433515
2019-05-15,126.0199966430664,24722700,125.34599914550782,125.50035328682455,42.27160880820523,1.311008669047112,1.9943966577083396,126.38299942016602,131.32176111151068,121.44423772882135
2019-05-16,128.92999267578125,30112200,126.03199768066406,126.6435664164768,47.859037810790866,1.4607732167650624,1.8876719695196842,126.74099922180176,131.29484308852153,122.187155355082
2019-05-17,128.07000732421875,25770500,126.21999969482422,127.11904671905747,46.32988143459137,1.4928603048323907,1.8087096365822255,126.97599945068359,131.27535655000477,122.6766423513624
2019-05-20,126.22000122070312,23706900,126.79400024414062,126.8193648862727,40.942909483996225,1.3534082737803885,1.7176493640218582,127.09899940490723,131.14420590651093,123.05379290330353
2019-05-21,126.9000015258789,15293300,127.22799987792969,126.84624376614144,47.786817738539554,1.2829725669726884,1.6307140046120243,127.17199935913087,131.14316659195586,123.20083212630585
2019-05-22,127.66999816894533,15396500,127.55800018310546,127.12082856707607,53.4369146163835,1.2745913600378032,1.5594894756971802,127.3049991607666,131.1473749481804,123.46262337335277
2019-05-23,126.18000030517578,23603800,127.00800170898438,126.80721914644266,43.21357881949031,1.1346394012549155,1.4745194608087273,127.15649948120117,130.92754901511157,123.38544994729077
2019-05-24,126.23999786376952,14123400,126.64199981689453,126.61814538555163,45.06460156160358,1.0168461971817209,1.382984808083326,126.97399940490723,130.53550994184917,123.41248886796528
2019-05-28,126.16000366210938,23128400,126.63000030517578,126.46543147773755,51.904786773872,0.9065887796451619,1.2877056023956932,126.79349937438965,130.11627683742702,123.4707219113523
2019-05-29,124.94000244140624,22763100,126.23800048828124,125.95695513229379,48.417544161385806,0.7125512322923839,1.1726747283750314,126.51049919128418,129.4047116796122,123.61628670295617
2019-05-30,125.7300033569336,16829600,125.85000152587891,125.88130454050706,50.612037571274456,0.6154272869464563,1.0612252400893165,126.40299949645996,129.2422261618734,123.5637728310465
2019-05-31,123.68000030517578,26646800,125.35000152587891,125.1475364620633,41.02029874220086,0.36878660441901445,0.9227375129552562,126.27649955749511,129.3663188000065,123.18668031498372
2019-06-03,119.83999633789062,37983600,124.07000122070312,123.37835642067242,40.892564797456615,-0.13497819671120226,0.7111943710219645,125.82349967956543,129.81796538734042,121.82903397179044
2019-06-04,123.16000366210938,29382600,123.47000122070312,123.30557216781807,46.29891350288756,-0.2632836167848325,0.5162987734606052,125.57400016784668,129.5799556803041,121.56804465538924
2019-06-05,125.83000183105467,24926100,123.64800109863282,124.14704872223028,49.579471210757454,-0.14781611627952884,0.3834757955125784,125.5895004272461,129.59697484538137,121.58202600911082
2019-06-06,127.81999969482422,21459000,124.06600036621094,125.37136571309493,47.438870637873286,0.10308065662538013,0.3273967677351387,125.70500030517579,129.83413417192767,121.5758664384239
2019-06-07,131.39999389648438,33885600,125.60999908447266,127.38090844089143,56.8265409093838,0.5840610770494266,0.3787296295979963,126.0,130.84793447728853,121.15206552271145
2019-06-10,132.60000610351562,26477100,128.16200103759766,129.12060766176617,63.43724390596628,1.0499690915943916,0.5129775219972754,126.27350044250488,131.9382364792612,120.60876440574854
2019-06-11,132.10000610351562,23913700,129.95000152587892,130.11374047568268,61.035660935015116,1.3631452386983511,0.6830110653374906,126.71100082397462,132.7633520160325,120.65864963191673
2019-06-12,131.49000549316406,17092500,131.08200225830078,130.5724954815098,58.16240561888382,1.5443157298919346,0.8552719982483794,127.04900093078614,133.38397800866002,120.71402385291225
2019-06-13,132.32000732421875,17200800,131.98200378417968,131.15499942907945,63.500447396294476,1.7348703550435118,1.031191669607406,127.36400146484375,134.09752859388004,120.63047433580746
2019-06-14,132.4499969482422,17821700,132.19200439453124,131.58666526880037,63.612445576607854,1.8747642295995348,1.1999061816058316,127.5400016784668,134.62092253990818,120.45908081702541
2019-06-17,132.85000610351562,14517800,132.24200439453125,132.00777888037214,64.46173068689558,1.9949124202894666,1.3589074293425587,127.77900161743165,135.24732296424446,120.31068027061882
2019-06-18,135.16000366210938,25934500,132.85400390625,133.05852047428456,71.09825406055506,2.250584882965228,1.5372429200670927,128.22600173950195,136.34339942368888,120.10860405531503
2019-06-19,135.69000244140625,23744400,133.69400329589843,133.9356811299918,70.78462671553807,2.46752947990052,1.7233002320337782,128.6655017852783,137.40834864948567,119.92265492107096
2019-06-20,136.9499969482422,33042600,134.62000122070313,134.9404530694086,78.63615304752581,2.7098927061940117,1.920618726865825,129.12950172424317,138.6042707387309,119.65473270975545
2019-06-21,136.97000122070312,36727900,135.5240020751953,135.61696911984012,94.2635645466288,2.8704922390568015,2.1105934293040205,129.66900177001952,139.65178795598734,119.68621558405168
2019-06-24,137.77999877929688,20628800,136.51000061035157,136.33797900632572,93.40854601105809,3.028221111483191,2.294118965739855,130.2460018157959,140.71638831450812,119.77561531708366
2019-06-25,133.42999267578125,33327400,136.16399841308595,135.36865022947757,70.51832908059228,2.7702791871894306,2.3893510100297704,130.6095012664795,140.98698193301558,120.23202059994341
2019-06-26,133.92999267578125,23657700,135.81199645996094,134.8890977115788,67.93890393910465,2.576503842660827,2.4267815765559817,131.05900077819825,141.17807030819796,120.93993124819855
2019-06-27,134.14999389648438,16557500,135.2519958496094,134.642729773214,60.05851243138016,2.412873640563049,2.4239999893573954,131.4800003051758,141.36342781243835,121.59657279791324
2019-06-28,133.9600067138672,30043000,134.64999694824218,134.41515542009842,55.371255355948335,2.2420205315817725,2.387604097802271,131.99400062561034,141.21658922024272,122.77141203097796
2019-07-01,135.67999267578125,22613500,134.22999572753906,134.83676783865937,62.8962290493581,2.219818023996055,2.3540468830410277,132.78600044250487,140.1464653849353,125.42553550007445
2019-07-02,136.5800018310547,15237800,134.85999755859376,135.41784583612449,67.96048862642735,2.248921427601772,2.3330217919531764,133.45700035095214,139.44062581029328,127.473374891611
2019-07-03,137.4600067138672,13629300,135.56600036621094,136.0985661287054,68.0731521234096,2.316294325037404,2.329676298570022,134.03850059509278,139.0889414850551,128.98805970513047
2019-07-05,137.05999755859375,18141100,136.14800109863282,136.41904327200152,65.90751850482879,2.3107732798721656,2.325895694830451,134.50050048828126,138.78876697761794,130.21223399894458
2019-07-08,136.9600067138672,16779700,136.7480010986328,136.59936441929008,64.4820448301262,2.2721375984126837,2.3151440755468977,134.77850112915038,138.9394519989294,130.61755025937137
2019-07-09,136.4600067138672,19953100,136.90400390625,136.5529118508158,55.25042060308011,2.1760881317602525,2.2873328867895686,134.97150115966798,139.06452019436898,130.87848212496698
2019-07-10,137.85000610351562,24204400,137.1580047607422,136.98527660171575,58.157119544172154,2.1869201176682225,2.2672503329652995,135.25900115966797,139.3103298498832,131.20767246945275
2019-07-11,138.39999389648438,22327900,137.34600219726562,137.4568490333053,55.786108760115205,2.2143582198253284,2.2566719103373054,135.604500579834,139.47710652398425,131.73189463568374
2019-07-12,138.89999389648438,18936800,137.71400146484376,137.93789732103167,57.41735493571594,2.250506496788006,2.2554388276274455,135.93349990844726,139.7488065839327,132.11819323296183
2019-07-15,138.89999389648438,16651500,138.10199890136718,138.2585961795159,54.59015081209399,2.253180998718449,2.2549872618456464,136.25599975585936,139.91886761584655,132.59313189587218
2019-07-16,137.0800018310547,22726100,138.2259979248047,137.8657313966955,68.8729129551813,2.0844145776471237,2.220872725005942,136.46749954223634,139.77339214488183,133.16160693959085
2019-07-17,136.27000427246094,20211000,137.90999755859374,137.33382235528398,61.72354586138305,1.86382097153367,2.149462374311488,136.52299957275392,139.7732708768424,133.27272826866545
2019-07-18,136.4199981689453,30381800,137.51399841308594,137.0292142931711,61.45314792773678,1.681716423198111,2.0559131840888125,136.55949935913085,139.7866973369634,133.3323013812983
2019-07-19,136.6199951171875,48992400,137.05799865722656,136.89280790117658,63.407243333871705,1.5358312325021473,1.9518967937714795,136.54299926757812,139.76516129273804,133.3208372424182
2019-07-22,138.42999267578125,25074900,136.96399841308593,137.4052028260448,63.73629221327594,1.5484186378275808,1.8712011625826999,136.61599884033203,139.94333041715237,133.28866726351168
2019-07-23,139.2899932861328,18034600,137.40599670410157,138.0334663127408,63.59076940029875,1.6092388059273617,1.8188086912516324,136.69149856567384,140.19395603444846,133.18904109689922
2019-07-24,140.72000122070312,20738300,138.29599609375,138.92897794872826,65.4943091246916,1.7526257380404786,1.8055721006094017,137.0559989929199,140.6455581585016,133.46643982733823
2019-07-25,140.19000244140625,18356900,139.04999694824218,139.3493194462876,64.69490913467325,1.8027138792331527,1.805000456334152,137.36899948120117,140.90212445172324,133.8358745106791
2019-07-26,141.33999633789062,19037600,139.9939971923828,140.01287841015528,68.71795808124742,1.9131503818332192,1.8266304414339656,137.72849960327147,141.34472414212934,134.1122750644136
2019-07-29,141.02999877929688,16605900,140.51399841308594,140.35191853320248,69.8523299885857,1.953143273705166,1.8519330078882057,138.08199920654297,141.52523050286527,134.63876791022068
2019-07-30,140.35000610351562,16846500,140.7260009765625,140.3512810566402,61.57411986108795,1.9079742630159728,1.863141258913759,138.31549987792968,141.70585825054135,134.925141505318
2019-07-31,136.27000427246094,38598800,139.83600158691405,138.99085546191378,42.56806040490711,1.5253719089956803,1.7955873889301435,138.3,141.72640861166616,134.87359138833386
2019-08-01,138.05999755859375,40557500,139.41000061035157,138.68056949414046,47.31114519327518,1.3510205614747406,1.706674023439063,138.32999954223632,141.73588682526844,134.9241122592042
2019-08-02,136.89999389648438,30791600,138.52200012207032,138.08704429492178,44.04051316186713,1.1064883524912261,1.5866368892494958,138.32199935913087,141.74117300282566,134.90282571543608
2019-08-05,132.2100067138672,42749600,136.75800170898438,136.1280317679036,37.608131823758725,0.5281637029364674,1.3749422519868901,138.08449935913086,142.4350434281255,133.7339552901362
2019-08-06,134.69000244140625,32696700,135.6260009765625,135.64868865907115,46.29454812217074,0.2668758024572355,1.1533289620809593,137.99599914550782,142.55280659835313,133.43919169266252
2019-08-07,135.27999877929688,33414500,135.4279998779297,135.52579203247973,47.380511773339286,0.10618697516187581,0.9439005646971427,137.86749877929688,142.58379626577542,133.15120129281834
2019-08-08,138.88999938964844,27496500,135.59400024414063,136.64719448486932,54.50935079437346,0.26705831898800625,0.8085321155553153,137.8919990539551,142.6250051219564,133.15899298595377
2019-08-09,137.7100067138672,23466700,135.7560028076172,137.0014652278686,48.533033711777584,0.29592325162150246,0.7060103427685529,137.8324996948242,142.54201212289655,133.12298726675186
2019-08-12,135.7899932861328,20484300,136.4720001220703,136.59764124729003,43.16405598073576,0.16200241826300044,0.5972087578674424,137.67699966430663,142.44313774770168,132.9108615809116
2019-08-13,138.60000610351562,25154600,137.25400085449218,137.26509619936525,46.071170029861555,0.2793930736478103,0.533645621023516,137.75299987792968,142.52752342907164,132.97847632678773
2019-08-14,133.97999572753906,32527300,136.99400024414064,136.17006270875652,40.006423721014066,-0.00036599356332089883,0.4268432981061486,137.63849945068358,142.66590716007605,132.61109174129112
2019-08-15,133.67999267578125,28074400,135.95199890136718,135.34003936443145,37.326268443593484,-0.24347814444087135,0.29277900959674463,137.5014991760254,142.81018289277716,132.19281545927362
2019-08-16,136.1300048828125,24449100,135.63599853515626,135.6033612038918,42.42893774171919,-0.23573337839155784,0.18707653199908414,137.47699966430665,142.80729097639082,132.14670835222248
2019-08-19,138.41000366210938,24355700,136.16000061035157,136.53890868996433,47.14369672232796,-0.04509887697435033,0.14064145020439725,137.47600021362305,142.80554659093158,132.14645383631452
2019-08-20,137.25999450683594,21170800,135.89199829101562,136.77927062892155,51.595213180276794,0.01303396362385456,0.11511995288828872,137.3745002746582,142.63546575816318,132.11353479115323
2019-08-21,138.7899932861328,14970300,136.85399780273437,137.44951151465864,51.186212060727634,0.18048228593247018,0.128192419497125,137.2779998779297,142.34791832412662,132.20808143173275
2019-08-22,137.77999877929688,18697000,137.6739990234375,137.55967393620472,51.43697607132856,0.22904785088897484,0.14836350577549498,137.15749969482422,142.04736429476603,132.26763509488242
2019-08-23,133.38999938964844,38508600,137.1259979248047,136.16978242068598,51.945895783405994,-0.0857118184861747,0.10154844092316105,136.7599998474121,141.50878014253198,132.01121955229223
2019-08-26,135.4499969482422,20312600,136.53399658203125,135.9298539298714,51.270892137855576,-0.16701133462174766,0.04783648581417931,136.4809997558594,140.8106585142514,132.15134099746737
2019-08-27,135.74000549316406,23102100,136.22999877929686,135.86657111763563,50.77703700610711,-0.2056696888695626,-0.0028647491225690727,136.2504997253418,140.18577864081894,132.31522080986466
2019-08-28,135.55999755859375,17393300,135.58399963378906,135.76437993128835,43.637764047295725,-0.24797336644974166,-0.05188647258800359,136.21499938964843,140.16232901373297,132.26766976556388
2019-08-29,138.1199951171875,20168700,135.6519989013672,136.54958499325474,50.74407885590917,-0.07407503661534065,-0.05632418539347101,136.21799926757814,140.17131935151457,132.2646791836417
2019-08-30,137.86000061035156,23940100,136.5459991455078,136.9863901989537,53.99768967366641,0.04227395101861475,-0.03660455811105386,136.2659996032715,140.2770759675419,132.2549232390011
2019-09-03,136.0399932861328,18869300,136.66399841308595,136.67092456134674,44.85942020370757,-0.012236958619183724,-0.031731038212679835,136.45749893188477,139.9904429935732,132.92455487019635
2019-09-04,137.6300048828125,17995900,137.04199829101563,136.99061800183534,58.344769845284404,0.07203304819310574,-0.01097822093152272,136.60449905395507,140.071838119326,133.13715998858413
2019-09-05,140.0500030517578,26101800,137.93999938964845,138.01041301847619,63.276366848978924,0.3302839553471699,0.05727421432421581,136.84299926757814,140.57299547770788,133.1130030574484
2019-09-06,139.10000610351562,20824500,138.13600158691406,138.37361071348934,56.60293125884555,0.4530701351055768,0.13643339848048802,136.85349960327147,140.60885524338514,133.0981439631578
2019-09-09,137.52000427246094,25773900,138.06800231933593,138.08907523314656,47.95778242909293,0.41806690896200394,0.19276010057679122,136.84399948120117,140.5911843872311,133.09681457517124
2019-09-10,136.0800018310547,28903400,138.0760040283203,137.41938409911594,47.32791720454778,0.2710064440483393,0.20840936927110082,136.85849990844727,140.59072608262488,133.12627373426966
2019-09-11,136.1199951171875,24726100,137.7740020751953,136.98625443847314,43.51627813221856,0.15589008616873912,0.1979055126506285,136.73449935913087,140.38704586222227,133.08195285603946
2019-09-12,137.52000427246094,27010000,137.26800231933595,137.1641710498024,49.38037611631575,0.1756043243057661,0.19344527498165603,136.91149978637696,140.33812465594184,133.4848749168121
2019-09-13,137.32000732421875,23363100,136.91200256347656,137.21611647460787,61.70340191448002,0.17309459108545866,0.18937513820241658,137.09350051879883,140.16579112165948,134.0212099159382
2019-09-16,136.3300018310547,16731400,136.67400207519532,136.9207449267568,52.798992067775295,0.09018089077628133,0.16953628871718954,137.10350036621094,140.16386538818495,134.04313534423693
2019-09-17,137.38999938964844,17814200,136.93600158691407,137.07716308105404,55.003007337904485,0.10875052180901434,0.15737913533555453,137.0525001525879,140.0546335068308,134.05036679834498
2019-09-18,138.52000427246094,23982100,137.41600341796874,137.55811014485636,58.486249167723145,0.2122028954999564,0.16834388736843492,137.11550064086913,140.18802593239113,134.04297534934713
2019-09-19,141.07000732421875,35772100,138.12600402832032,138.72874253797715,58.46244486970955,0.4942561052783958,0.2335263309504271,137.22950134277343,140.7062278644911,133.75277482105577
2019-09-20,139.44000244140625,39167300,138.5500030517578,138.96582917245354,54.20212502607382,0.5795765370425272,0.30273637216884713,137.3125015258789,140.92131287061187,133.70369018114593
2019-09-23,139.13999938964844,17139300,139.11200256347655,139.0238859115185,58.96990986026928,0.6158863009677304,0.3653663579286238,137.6000015258789,140.78424950657674,134.41575354518105
