Date,Open Price,Closing Price,Volume,SMA_5,SMA_20,MACD,Signal_Line,Returns,RSI,Action
2019-04-25,63.23849868774414,63.17250061035156,22146000,62.692100524902344,60.86077537536621,1.0971536955208165,0.9262979808003955,0.005931550602172431,73.97326053013853,1
2019-04-26,63.45000076293945,63.60900115966797,24828000,63.050200653076175,61.12000045776367,1.1560754748318587,0.9722534796066882,0.006909660771682091,81.8993456674985,1
2019-04-29,63.70000076293945,64.37899780273438,49988000,63.43759994506836,61.40567531585693,1.2504888463904607,1.0279005529634428,0.012105152243054418,86.72157078965047,1
2019-04-30,59.25,59.42399978637695,124140000,62.67689971923828,61.39080028533935,0.9149383544675089,1.005308113264256,-0.07696606324224209,47.87682441642686,-1
2019-05-01,59.40250015258789,58.40399932861328,52784000,61.797699737548825,61.30977516174316,0.5602484641140535,0.9162961834342156,-0.01716478967135271,42.32500360817303,0
2019-05-02,58.38800048828125,58.13050079345703,38896000,60.78929977416992,61.20150012969971,0.2541553795327687,0.7838680226539263,-0.004682873404223464,40.66569633698852,0
2019-05-03,58.682498931884766,59.27000045776367,39614000,59.92149963378906,61.12750015258789,0.10234276079373927,0.6475629702818889,0.019602440177754366,43.078819536485774,1
2019-05-06,58.3129997253418,59.46950149536133,31278000,58.93960037231445,61.08310031890869,-0.0018504361967828231,0.5176802889861546,0.0033659699014145783,43.262656681743046,1
2019-05-07,59.02349853515625,58.70500183105469,31028000,58.79580078125,61.00875034332275,-0.14444792345659607,0.3852546464976045,-0.012855323234318261,39.15942218853423,0
2019-05-08,58.60049819946289,58.3134994506836,26186000,58.77770080566406,60.93130035400391,-0.2857544304452304,0.25105283110903753,-0.006668978249890545,35.59474521943335,0
2019-05-09,57.95149993896485,58.11899948120117,23714000,58.77540054321289,60.83185024261475,-0.4087238630537797,0.11909749227647408,-0.0033354192650866255,35.02650694973684,0
2019-05-10,58.179500579833984,58.2135009765625,26290000,58.564100646972655,60.73097534179688,-0.49287103298262025,-0.003296212775344781,0.0016260000379375583,32.11975138415639,1
2019-05-13,57.09799957275391,56.60150146484375,37212000,57.99050064086914,60.516375350952146,-0.6817740926026232,-0.13899178874080045,-0.027691162439581918,23.812351042581312,-1
2019-05-14,56.86050033569336,56.02199935913086,36732000,57.45390014648437,60.264725303649904,-0.8682336481155914,-0.2848401606157587,-0.010238281506946056,23.529644869392143,0
2019-05-15,55.89350128173828,58.21049880981445,45786000,57.43330001831055,60.10742530822754,-0.8298446411482487,-0.3938410567222567,0.039065000816092654,33.02892818719286,2
2019-05-16,58.22549819946289,58.94900131225586,30628000,57.599300384521484,59.96402530670166,-0.7313989843135786,-0.4613526422405211,0.012686757845079555,34.38442664883185,1
2019-05-17,58.42350006103516,58.1150016784668,24172000,57.57960052490235,59.778850364685056,-0.7124640503514783,-0.5115749238627125,-0.014147816166915628,29.099118203139383,0
2019-05-20,57.22499847412109,56.942501068115234,27066000,57.64780044555664,59.50387535095215,-0.7830425519151873,-0.5658684494732076,-0.02017552398670941,38.92435990424529,-1
2019-05-21,57.42449951171875,57.48149871826172,23196000,57.939700317382815,59.21657524108887,-0.7864185733347284,-0.6099784742455118,0.009465647627625806,45.69789559300614,1
2019-05-22,57.337501525878906,57.57099914550781,18290000,57.81180038452148,58.95512523651123,-0.772961934115763,-0.642575166219562,0.0015570301617355842,47.3451894478023,1
2019-05-23,57.025001525878906,57.03850173950195,23978000,57.429700469970705,58.64842529296875,-0.7960887257011962,-0.6732778781158889,-0.00924940358703863,38.76442347214337,0
2019-05-24,57.36800003051758,56.67350006103516,22240000,57.14140014648437,58.30165023803711,-0.8342527136791418,-0.7054728452285395,-0.006399215746124787,36.15293090360604,0
2019-05-28,56.70000076293945,56.70750045776367,27300000,57.094400024414064,57.91807537078857,-0.8519338382683728,-0.7347650438365062,0.0005999346553837714,39.33585894894364,0
2019-05-29,56.3759994506836,55.823001861572266,30764000,56.76270065307617,57.73802547454834,-0.9266362160527635,-0.7731392782797577,-0.015597559212651047,37.368782133358984,0
2019-05-30,55.777000427246094,55.897499084472656,19038000,56.42800064086914,57.61270046234131,-0.9686609647288051,-0.8122436155695673,0.0013345255614365392,38.594235785418,1
2019-05-31,55.06449890136719,55.18149948120117,30156000,56.056600189208986,57.465250396728514,-1.0476642436991668,-0.8593277411954872,-0.012809152734891804,35.36678362374994,0
2019-06-03,53.275001525878906,51.811500549316406,102612000,55.08420028686523,57.092325401306155,-1.366454029553374,-0.9607529988670647,-0.06107117355578262,30.23600259391938,-1
2019-06-04,52.14500045776367,52.65250015258789,56670000,54.27320022583008,56.75147533416748,-1.533557693656185,-1.0753139378248888,0.016231909795219712,36.39080367680364,1
2019-06-05,52.57699966430664,52.11100006103516,43368000,53.530799865722656,56.4217752456665,-1.6901995153573992,-1.1982910533313909,-0.010284413655257563,21.58396479209398,0
2019-06-06,52.2495002746582,52.21699905395508,34064000,52.79469985961914,56.11695022583008,-1.7852072962823229,-1.3156743019215773,0.00203410014768024,16.6732259375476,1
2019-06-07,52.53150177001953,53.30199813842773,36048000,52.418799591064456,55.87610015869141,-1.752746715666909,-1.403088784670644,0.02077865645537269,26.750999649892094,1
2019-06-10,53.64899826049805,54.01900100708008,29284000,52.86029968261719,55.666375160217285,-1.6501435052561604,-1.4524997287877472,0.01345170713469801,35.22812257617831,1
2019-06-11,54.69900131225586,53.93600082397461,28734000,53.116999816894534,55.53310012817383,-1.5575724176293093,-1.4735142665560597,-0.0015364997789313328,31.219875312536942,0
2019-06-12,53.900001525878906,53.85150146484375,21220000,53.46510009765625,55.42457523345947,-1.4740357888195064,-1.473618571008749,-0.0015666597048348274,30.28777339119094,0
2019-06-13,54.18199920654297,54.4384994506836,21154000,53.909400177001956,55.23597526550293,-1.344962684313849,-1.447887393669769,0.010900308624134825,36.29990637121943,1
2019-06-14,54.32099914550781,54.26750183105469,22230000,54.102500915527344,55.00190029144287,-1.242150658311843,-1.4067400465981836,-0.0031411155956607706,37.057554175322714,0
2019-06-17,54.31399917602539,54.625,18832000,54.22370071411133,54.82740020751953,-1.1189259901800312,-1.3491772353145532,0.006587702711251975,39.17449192501553,1
2019-06-18,55.484500885009766,55.18000030517578,27734000,54.47250061035156,54.73927516937256,-0.9653576248185161,-1.272413313215346,0.01016018865310353,46.5389049026859,1
2019-06-19,55.27999877929688,55.11650085449219,26776000,54.72550048828125,54.621025276184085,-0.8391047862015739,-1.1857516078125916,-0.0011507693064952695,45.79112479801988,0
2019-06-20,55.9995002746582,55.57099914550781,25240000,54.95200042724609,54.52102527618408,-0.6943700229169494,-1.0874752908334633,0.008246138342771436,52.15992932871161,1
2019-06-21,55.46200180053711,56.09400177001953,38952000,55.317300415039064,54.47380027770996,-0.5313397850785719,-0.9762481896824851,0.009411431008146565,84.70706660994648,1
2019-06-24,55.980499267578125,55.7760009765625,27912000,55.54750061035156,54.428925323486325,-0.42292197217524574,-0.8655829461810373,-0.005669069480205846,77.65875442087022,0
2019-06-25,55.632999420166016,54.317501068115234,30938000,55.37500076293945,54.309425354003906,-0.4495071886977655,-0.782367794684383,-0.02614923771713462,66.80888606813622,-1
2019-06-26,54.32500076293945,53.9900016784668,36218000,55.14970092773437,54.21777534484863,-0.49133878043297585,-0.7241619918341017,-0.006029353030025164,63.06561283133347,0
2019-06-27,54.20000076293945,53.80049896240234,20086000,54.79560089111328,54.112925338745114,-0.5336305429835662,-0.6860557020639947,-0.0035099594401390988,54.23211522530322,0
2019-06-28,53.81949996948242,54.045501708984375,33864000,54.38590087890625,54.056125450134275,-0.5411394763886364,-0.657072456928923,0.004553912162659657,50.24458425605474,1
2019-07-01,54.900001525878906,54.897499084472656,28726000,54.210200500488284,54.21042537689209,-0.47289010962843747,-0.620235987468826,0.015764445671648808,57.7709429241074,1
2019-07-02,55.11199951171875,55.5625,19832000,54.45920028686523,54.35592536926269,-0.36098081637391743,-0.5683849532498443,0.012113501099641821,62.642226742009775,1
2019-07-03,55.87049865722656,56.07899856567383,15340000,54.87699966430664,54.55432529449463,-0.2279866888828721,-0.5003053003764498,0.009295812205603271,62.24893146873693,1
2019-07-05,55.88999938964844,56.579498291015625,25286000,55.4327995300293,54.77245025634765,-0.08126496772862879,-0.41649723384688564,0.008924904833235603,66.45314644613163,1
2019-07-08,56.25849914550781,55.817501068115234,24728000,55.78719940185547,54.89822540283203,-0.026172059047368634,-0.3384321988869822,-0.013467726754681886,58.024366215043045,0
2019-07-09,55.59000015258789,56.24150085449219,26608000,56.055999755859375,55.00935039520264,0.05111350261100256,-0.2605230585873853,0.007596180019946441,57.271050211129214,1
2019-07-10,56.56100082397461,57.02399826049805,24190000,56.34829940795898,55.16375026702881,0.17350382401775732,-0.17371768206635677,0.013913167218462696,61.894356853303094,1
2019-07-11,57.16249847412109,57.21049880981445,23910000,56.57459945678711,55.33170013427734,0.28229396211362,-0.08251535323036141,0.003270562482560857,60.576735193899616,1
2019-07-12,57.199501037597656,57.244998931884766,17280000,56.707699584960935,55.472025108337405,0.3670635220733871,0.00740042183038829,0.0006030383022004315,57.9247975903627,0
2019-07-15,57.34299850463867,57.516998291015625,18076000,57.04759902954102,55.63449993133545,0.4509933139716864,0.09611900025864792,0.004751495575264331,62.06345849875502,1
2019-07-16,57.29999923706055,57.67900085449219,24776000,57.33509902954101,55.78719997406006,0.5245340299075565,0.18180200618842965,0.0028166032353929005,78.39345105335158,1
2019-07-17,57.54850006103516,57.317501068115234,23400000,57.39379959106445,55.89407501220703,0.5473362143639022,0.2549088478235242,-0.006267441894302506,77.94574651720981,0
2019-07-18,57.08700180053711,57.31650161743164,25814000,57.41500015258789,56.004075050354004,0.5588839956997944,0.31570387739877825,-1.743709451684783e-05,80.49440896629898,0
2019-07-19,57.40950012207031,56.505001068115234,32944000,57.26700057983398,56.050775146484376,0.4968272677901453,0.35192855547705165,-0.014158235873028335,69.42274288558065,0
2019-07-22,56.67250061035156,56.90349960327149,26030000,57.144300842285155,56.091250038146974,0.4743345320011372,0.3764097507818688,0.007052447175001086,67.06364735498721,1
2019-07-23,57.20000076293945,57.31050109863281,21874000,57.07060089111328,56.16797504425049,0.48377385222944724,0.39788257107138447,0.007152486195030505,65.55162470948544,1
2019-07-24,56.595001220703125,56.89049911499024,31796000,56.98520050048828,56.296624946594235,0.4521518069641459,0.4087364182499368,-0.007328534484801308,57.34589268152543,0
2019-07-25,56.89099884033203,56.60599899291992,44196000,56.843099975585936,56.42742481231689,0.39952880669694935,0.4068948959393393,-0.005000837160793248,50.249653388954016,0
2019-07-26,61.20199966430664,62.52050018310547,96116000,58.046199798583984,56.86342487335205,0.825558986255146,0.49062771400250066,0.10448541312600645,82.04109587542355,3
2019-07-29,62.0525016784668,61.97050094604492,44474000,59.059600067138675,57.259674835205075,1.1060606523400196,0.6137143016700044,-0.008797102317635752,77.05931806085425,0
2019-07-30,61.27050018310547,61.25699996948242,29066000,59.848899841308594,57.577649879455564,1.2563047783235817,0.7422323970007199,-0.011513558316782246,70.12455703181391,0
2019-07-31,61.150001525878906,60.83399963378906,34510000,60.63759994506836,57.84122486114502,1.325956932548003,0.8589773041101765,-0.006905338751556411,66.84799786588492,0
2019-08-01,60.70149993896485,60.45050048828125,33970000,61.406500244140624,58.05979995727539,1.3348245639078513,0.9541467560697114,-0.006304026495321913,64.43593871061398,0
2019-08-02,60.0369987487793,59.699501037597656,32902000,60.84230041503906,58.21580009460449,1.2666516743043843,1.016647739716646,-0.012423378543063968,59.42236255205002,0
2019-08-05,58.50199890136719,57.61600112915039,51950000,59.97140045166016,58.30572509765625,1.0325999683935763,1.0198381854520322,-0.034899787640354285,49.7667195614582,-1
2019-08-06,58.16550064086914,58.497501373291016,34188000,59.419500732421874,58.41852512359619,0.9077777115186123,0.9974260906653483,0.015299573501546648,54.207373901197094,1
2019-08-07,57.79999923706055,58.699501037597656,28886000,58.992601013183595,58.50230026245117,0.8157513842077861,0.9610911493738359,0.0034531332033760354,54.861498679043336,1
2019-08-08,59.14149856567383,60.2400016784668,29360000,58.9505012512207,58.65377540588379,0.8572436132591434,0.9403216421508975,0.02624384558026205,62.48913220947794,2
2019-08-09,59.89950180053711,59.4005012512207,21314000,58.89070129394531,58.76155052185059,0.813013916886483,0.9148600970980146,-0.013935929678869474,58.11030552756745,0
2019-08-12,58.96049880981445,58.73550033569336,20060000,59.114601135253906,58.822475624084475,0.7160473989241041,0.8750975574632326,-0.011195207136634688,54.55213024170385,0
2019-08-13,58.573001861572266,59.86349868774414,25888000,59.38780059814453,58.93170051574707,0.721899170496954,0.8444578800699769,0.01920471172636451,59.08618417432324,1
2019-08-14,58.81549835205078,58.214500427246094,31574000,59.29080047607422,58.97655048370361,0.5867130998604964,0.7929089240280809,-0.027545972030459498,54.537508950533656,-1
2019-08-15,58.17499923706055,58.36299896240234,24374000,58.91539993286133,59.02887535095215,0.4859579350738983,0.7315187262372445,0.0025508856739537844,32.61695622881871,1
2019-08-16,58.977500915527344,58.880001068115234,26266000,58.811299896240236,59.14762535095215,0.44272305445667826,0.6737595918811313,0.008858388275180262,37.0424713981648,1
2019-08-19,59.50450134277344,59.92250061035156,24632000,59.048699951171876,59.29857540130615,0.48696665216337465,0.63640100393758,0.017705494621685025,44.55506292251722,1
2019-08-20,59.76250076293945,59.134498596191406,18310000,58.90289993286133,59.38977527618408,0.4532204024887392,0.5997648836478119,-0.01315035264105835,43.26636893516148,0
2019-08-21,59.657501220703125,59.5625,14814000,59.17249984741211,59.52337532043457,0.45575869034104954,0.5709636449864595,0.0072377616107184295,46.4939972142833,1
2019-08-22,59.70349884033203,59.47650146484375,18950000,59.39520034790039,59.66690044403076,0.44569326416910826,0.5459095688229892,-0.001443836896642181,49.07075771920599,0
2019-08-23,59.0994987487793,57.56449890136719,33740000,59.13209991455078,59.41910037994385,0.2802036999773563,0.49276839505386266,-0.032147192864172336,49.78227768408348,-1
2019-08-26,57.86299896240234,58.44449996948242,24522000,58.836499786376955,59.242800331115724,0.21755294486221288,0.43772530501553275,0.015287218422991078,49.775911611049395,1
2019-08-27,59.0265007019043,58.391998291015625,21544000,58.6879997253418,59.09955024719238,0.16180019149132363,0.3825402823106909,-0.0008983168389533613,48.68324160727832,0
2019-08-28,58.08549880981445,58.55099868774414,16040000,58.48569946289062,58.98540019989014,0.1289591748686405,0.3318240608222809,0.0027229826240247057,41.79697892450424,1
2019-08-29,59.055999755859375,59.64250183105469,21768000,58.518899536132814,58.94500026702881,0.18883088923326596,0.3032254265044779,0.018641921876202172,51.1472474849313,1
2019-08-30,59.92499923706055,59.40499877929688,22596000,58.88699951171875,58.93027515411377,0.21464089619657756,0.2855085204428979,-0.0039821108180633225,53.307958589685,0
2019-09-03,58.85150146484375,58.41949844360352,29598000,58.88199920654297,58.97045001983643,0.15380095013021844,0.259167006380362,-0.01658951865910674,42.76336365867893,0
2019-09-04,58.83549880981445,59.070499420166016,21378000,59.01769943237305,58.99909992218018,0.15631331017289796,0.2385962671388692,0.01114355641363396,54.76666404678403,1
2019-09-05,59.57649993896485,60.56900024414063,28162000,59.42129974365234,59.09257488250732,0.276038862430255,0.24608478619714635,0.025368006681572908,60.67865966931228,2
2019-09-06,60.40650177001953,60.24649810791016,21442000,59.54209899902345,59.09289970397949,0.34096852512711706,0.26506153398314053,-0.005324541183287401,56.74179612850969,0
2019-09-09,60.20000076293945,60.22050094604492,29438000,59.70519943237306,59.1338996887207,0.3858798146111724,0.2892251901087469,-0.0004315132444491221,51.63412939240651,0
