Date,Open Price,Closing Price,Volume,SMA_5,SMA_20,MACD,Signal_Line,Returns,RSI,Action
2019-01-02,-1.3955528454007415,-1.3517178283489963,0.0486911018216229,0.0,0.0,0.0,0.0,0.0,0.0,0
2019-01-03,-1.3555753437003035,-1.4005622780266866,0.5194223603201364,0.0,0.0,-0.003896423336112065,-0.000779284667222413,0.03613509317795227,0.0,0
2019-01-04,-1.36933748027342,-1.3109566814407694,0.9051625941886104,0.0,0.0,0.0002432518214927626,-0.000574777369479378,-0.06397830213745759,0.0,0
2019-01-07,-1.3056647982291143,-1.3147606548524595,0.734265022221565,0.0,0.0,0.0031803640879544126,0.00017625092200738014,0.0029016774280516966,0.0,0
2019-01-08,-1.2981209735310353,-1.301823967873494,0.4031509765354144,-1.3359642821084812,0.0,0.006477263382359544,0.001436453414077813,-0.009839575690997027,0.0,0
2019-01-09,-1.2890552498678165,-1.3044800817690652,-0.4598817618981649,-1.326516732792495,0.0,0.008774605443202743,0.0029040838199027993,0.002040301884985274,0.0,0
2019-01-10,-1.3119486553836182,-1.3115797730111478,-0.067580281963099,-1.3087202317893871,0.0,0.009908164674486963,0.004304899990819632,0.0054425447665360505,0.0,0
2019-01-11,-1.3192797388317712,-1.3331244056116482,0.030685821917952,-1.313153776623563,0.0,0.008964707173322317,0.0052368614273201695,0.016426475189563083,0.0,0
2019-01-14,-1.345887751395136,-1.3536197525080067,-0.5438046767034105,-1.3209255961546724,0.0,0.006488412715739411,0.005487171685004018,0.015373919200702746,0.0,0
2019-01-15,-1.3405694698432893,-1.3003975247542363,-0.0565940094795033,-1.3206403075308208,0.0,0.008720001748238948,0.006133737697651004,-0.03931844792834871,0.0,0
2019-01-16,-1.2917553408373876,-1.2941340846962488,-0.2577038307764371,-1.3185711081162577,0.0,0.01086867211452991,0.007080724581026786,-0.004816557966896506,0.0,0
2019-01-17,-1.2926226609449205,-1.2794922459012168,-0.3936589527609349,-1.3121536026942713,0.0,0.013596253734281305,0.00838383041167769,-0.011314004451454251,0.0,0
2019-01-18,-1.2590271470459589,-1.2657849819149172,0.6941346102328748,-1.2986857179549252,0.0,0.01667176177448315,0.010041416684238783,-0.010713049672797959,0.0,0
