Date,AAPL,TSLA,MSFT,META,GOOG
2018-09-04,57.09000015258789,19.26333236694336,111.70999908447266,171.16000366210938,59.849998474121094
2018-09-05,56.717498779296875,18.715999603271484,108.48999786376953,167.17999267578125,59.32400131225586
2018-09-06,55.775001525878906,18.729999542236328,108.73999786376953,162.52999877929688,58.571998596191406
2018-09-07,55.32500076293945,17.549333572387695,108.20999908447266,163.0399932861328,58.24150085449219
2018-09-10,54.58250045776367,19.03333282470703,109.37999725341797,164.17999267578125,58.231998443603516
2018-09-11,55.962501525878906,18.62933349609375,111.23999786376953,165.94000244140625,58.86800003051758
2018-09-12,55.26750183105469,19.369333267211914,111.70999908447266,162.0,58.14099884033203
2018-09-13,56.602500915527344,19.297332763671875,112.91000366210938,161.36000061035156,58.76649856567383
2018-09-14,55.959999084472656,19.68000030517578,113.37000274658203,162.32000732421875,58.62649917602539
2018-09-17,54.470001220703125,19.6560001373291,112.13999938964844,160.5800018310547,57.8025016784668
2018-09-18,54.560001373291016,18.997333526611328,113.20999908447266,160.3000030517578,58.06100082397461
2018-09-19,54.592498779296875,19.934667587280273,111.69999694824219,163.05999755859375,58.554500579833984
2018-09-20,55.00749969482422,19.8886661529541,113.56999969482422,166.02000427246094,59.34349822998047
2018-09-21,54.415000915527344,19.940000534057617,114.26000213623047,162.92999267578125,58.304500579833984
2018-09-24,55.1974983215332,19.978666305541992,114.66999816894531,165.41000366210938,58.66849899291992
2018-09-25,55.54750061035156,20.06599998474121,114.44999694824219,164.91000366210938,59.23249816894531
2018-09-26,55.10499954223633,20.6386661529541,113.9800033569336,166.9499969482422,59.02450180053711
2018-09-27,56.23749923706055,20.501333236694336,114.41000366210938,168.83999633789062,59.731998443603516
2018-09-28,56.435001373291016,17.65133285522461,114.37000274658203,164.4600067138672,59.673500061035156
2018-10-01,56.814998626708984,20.713333129882812,115.61000061035156,162.44000244140625,59.765499114990234
2018-10-02,57.31999969482422,20.06800079345703,115.1500015258789,159.3300018310547,60.00550079345703
2018-10-03,58.01750183105469,19.65333366394043,115.16999816894531,162.42999267578125,60.147499084472656
2018-10-04,56.997501373291016,18.788667678833008,112.79000091552734,158.85000610351562,58.40950012207031
2018-10-05,56.0724983215332,17.463333129882812,112.12999725341797,157.3300018310547,57.86750030517578
2018-10-08,55.942501068115234,16.70400047302246,110.8499984741211,157.25,57.44850158691406
2018-10-09,56.717498779296875,17.520000457763672,112.26000213623047,157.89999389648438,56.941001892089844
2018-10-10,54.09000015258789,17.125333786010742,106.16000366210938,151.3800048828125,54.06100082397461
2018-10-11,53.61249923706055,16.815332412719727,105.91000366210938,153.35000610351562,53.965999603271484
2018-10-12,55.52750015258789,17.25200080871582,109.56999969482422,153.74000549316406,55.50400161743164
2018-10-15,54.34000015258789,17.305999755859375,107.5999984741211,153.52000427246094,54.61249923706055
2018-10-16,55.537498474121094,18.439332962036133,111.0,158.77999877929688,56.06399917602539
2018-10-17,55.29750061035156,18.118667602539062,110.70999908447266,159.4199981689453,55.78450012207031
2018-10-18,54.005001068115234,17.5939998626709,108.5,154.9199981689453,54.39849853515625
2018-10-19,54.82749938964844,17.333332061767578,108.66000366210938,154.0500030517578,54.823001861572266
2018-10-22,55.162498474121094,17.39666748046875,109.62999725341797,154.77999877929688,55.05799865722656
2018-10-23,55.682498931884766,19.609333038330078,108.0999984741211,154.38999938964844,55.18450164794922
2018-10-24,53.772499084472656,19.233333587646484,102.31999969482422,146.0399932861328,52.535499572753906
2018-10-25,54.95000076293945,20.99066734313965,108.30000305175781,150.9499969482422,54.778499603271484
2018-10-26,54.07500076293945,22.059999465942383,106.95999908447266,145.3699951171875,53.57350158691406
2018-10-29,53.060001373291016,22.323333740234375,103.8499984741211,142.08999633789062,51.00400161743164
2018-10-30,53.32500076293945,21.99333381652832,103.7300033569336,146.22000122070312,51.81050109863281
2018-10-31,54.71500015258789,22.488000869750977,106.80999755859375,151.7899932861328,53.8385009765625
2018-11-01,55.55500030517578,22.95199966430664,105.91999816894531,151.75,53.5
2018-11-02,51.869998931884766,23.0939998626709,106.16000366210938,150.35000610351562,52.88949966430664
2018-11-05,50.397499084472656,22.760000228881836,107.51000213623047,148.67999267578125,52.00450134277344
2018-11-06,50.942501068115234,22.737333297729492,107.72000122070312,149.94000244140625,52.79050064086914
2018-11-07,52.48749923706055,23.21066665649414,111.95999908447266,151.52999877929688,54.669498443603516
