Date,Open Price,Closing Price,Volume
2019-07-01,195.2100067138672,193.0,14181800
2019-07-02,193.0,195.0,9050000
2019-07-03,194.16000366210938,197.1999969482422,10246100
2019-07-05,196.17999267578125,196.39999389648438,11164100
2019-07-08,195.19000244140625,195.75999450683594,9723900
2019-07-09,194.97000122070312,199.2100067138672,14698600
2019-07-10,200.0,202.72999572753906,20571700
2019-07-11,203.25999450683594,201.22999572753906,13678500
2019-07-12,199.67999267578125,204.8699951171875,15366300
2019-07-15,204.25,203.91000366210938,16030300
2019-07-16,203.88999938964844,203.83999633789062,12132700
2019-07-17,204.17999267578125,201.8000030517578,12083700
2019-07-18,200.14999389648438,200.77999877929688,11937900
2019-07-19,202.17999267578125,198.36000061035156,12098300
2019-07-22,199.91000366210938,202.32000732421875,13589000
2019-07-23,202.83999633789062,202.36000061035156,14583700
2019-07-24,197.6300048828125,204.66000366210938,32532500
2019-07-25,206.6999969482422,200.7100067138672,39889900
2019-07-26,200.19000244140625,199.75,24434000
2019-07-29,199.0,195.94000244140625,16530800
2019-07-30,195.38999938964844,197.0399932861328,11903600
2019-07-31,196.9499969482422,194.22999572753906,14593500
2019-08-01,194.1699981689453,192.72999572753906,17777000
2019-08-02,191.10000610351562,189.02000427246094,15297000
2019-08-05,184.69000244140625,181.72999572753906,23086700
2019-08-06,183.69000244140625,184.50999450683594,18035700
2019-08-07,183.60000610351562,185.14999389648438,15833200
2019-08-08,186.6199951171875,190.16000366210938,14828900
2019-08-09,190.0,187.85000610351562,11058800
2019-08-12,186.85000610351562,185.3699951171875,10930900
2019-08-13,185.52000427246094,188.4499969482422,13577000
2019-08-14,185.8000030517578,179.7100067138672,18903700
2019-08-15,180.9499969482422,182.58999633789062,12925900
2019-08-16,183.75,183.6999969482422,12654600
2019-08-19,186.00999450683594,186.1699981689453,9691200
2019-08-20,185.4499969482422,183.80999755859375,10083400
2019-08-21,185.0,183.5500030517578,8398200
2019-08-22,183.42999267578125,182.0399932861328,10821400
2019-08-23,180.83999633789062,177.75,17323400
2019-08-26,179.39999389648438,180.36000061035156,8773600
2019-08-27,181.92999267578125,181.3000030517578,14399600
2019-08-28,180.52999877929688,181.75999450683594,9386100
2019-08-29,183.77000427246094,185.57000732421875,10128700
2019-08-30,186.77999877929688,185.6699981689453,10774500
2019-09-03,184.0,182.38999938964844,9779400
2019-09-04,184.64999389648438,187.13999938964844,11308000
2019-09-05,188.52999877929688,190.89999389648438,13876700
2019-09-06,190.2100067138672,187.49000549316406,15226800
2019-09-09,187.72999572753906,188.75999450683594,14722400
2019-09-10,187.44000244140625,186.1699981689453,15455900
2019-09-11,186.4600067138672,188.49000549316406,11761700
2019-09-12,189.86000061035156,187.47000122070312,11419800
2019-09-13,187.3300018310547,187.19000244140625,11441100
2019-09-16,186.92999267578125,186.22000122070312,8444800
2019-09-17,186.66000366210938,188.0800018310547,9671100
2019-09-18,188.08999633789062,188.13999938964844,9681900
2019-09-19,188.66000366210938,190.13999938964844,10392700
2019-09-20,190.66000366210938,189.92999267578125,19934200
2019-09-23,189.33999633789062,186.82000732421875,13327600
2019-09-24,187.97999572753906,181.27999877929688,18546600
2019-09-25,181.4499969482422,182.8000030517578,18068300
2019-09-26,181.3300018310547,180.11000061035156,16083300
2019-09-27,180.49000549316406,177.10000610351562,14656200
2019-09-30,177.8699951171875,178.0800018310547,10740000
2019-10-01,179.14999389648438,175.80999755859375,17073000
2019-10-02,174.83999633789062,174.60000610351562,16151700
2019-10-03,175.57000732421875,179.3800048828125,16086300
2019-10-04,179.5500030517578,180.4499969482422,10430200
2019-10-07,180.0,179.67999267578125,9178300
2019-10-08,178.25999450683594,177.75,9466900
2019-10-09,179.16000366210938,179.85000610351562,7556900
2019-10-10,180.32000732421875,180.02999877929688,8605000
2019-10-11,182.14999389648438,184.19000244140625,14930500
2019-10-14,184.1999969482422,183.27999877929688,7006000
2019-10-15,183.8000030517578,188.88999938964844,15039100
2019-10-16,188.32000732421875,189.5500030517578,10516900
2019-10-17,190.3000030517578,190.38999938964844,9603000
2019-10-18,190.22999572753906,185.85000610351562,16874200
2019-10-21,187.0399932861328,189.75999450683594,8122600
2019-10-22,190.0,182.33999633789062,19537600
2019-10-23,182.00999450683594,186.14999389648438,12300400
2019-10-24,184.6199951171875,186.3800048828125,11413500
2019-10-25,185.8300018310547,187.88999938964844,8061200
2019-10-28,187.1999969482422,189.39999389648438,13657900
2019-10-29,191.69000244140625,189.30999755859375,13574900
2019-10-30,189.55999755859375,188.25,28734600
2019-10-31,196.6999969482422,191.64999389648438,42286500
2019-11-01,192.85000610351562,193.6199951171875,21711800
2019-11-04,194.5500030517578,194.72000122070312,16371300
2019-11-05,195.3699951171875,194.32000732421875,9942000
2019-11-06,194.02999877929688,191.5500030517578,10973000
2019-11-07,191.91000366210938,190.4199981689453,13473000
2019-11-08,190.0,190.83999633789062,10760800
2019-11-11,189.92999267578125,189.61000061035156,8631200
2019-11-12,190.0,194.47000122070312,17615500
2019-11-13,194.6999969482422,193.19000244140625,10860700
2019-11-14,192.92999267578125,193.14999389648438,9040500
2019-11-15,194.25999450683594,195.10000610351562,11524300
2019-11-18,194.55999755859375,197.39999389648438,16167200
2019-11-19,197.39999389648438,199.32000732421875,19056800
2019-11-20,198.5800018310547,197.50999450683594,12355400
2019-11-21,197.4199981689453,197.92999267578125,12131000
2019-11-22,198.3800048828125,198.82000732421875,9959800
2019-11-25,199.52000427246094,199.7899932861328,15272300
2019-11-26,200.0,198.97000122070312,11735500
2019-11-27,199.89999389648438,202.0,12736600
2019-11-29,201.60000610351562,201.63999938964844,7985200
2019-12-02,202.1300048828125,199.6999969482422,11503400
2019-12-03,197.60000610351562,198.82000732421875,11595300
2019-12-04,200.0,198.7100067138672,8456300
2019-12-05,199.86000061035156,199.36000061035156,9740400
2019-12-06,200.5,201.0500030517578,12270600
2019-12-09,200.64999389648438,201.33999633789062,11954800
2019-12-10,201.66000366210938,200.8699951171875,9475700
2019-12-11,200.27999877929688,202.25999450683594,8036800
2019-12-12,202.35000610351562,196.75,23734800
2019-12-13,196.39999389648438,194.11000061035156,18798000
2019-12-16,195.27000427246094,197.9199981689453,14911500
2019-12-17,198.83999633789062,198.38999938964844,10175700
2019-12-18,200.08999633789062,202.5,23274400
2019-12-19,202.77999877929688,206.05999755859375,16514600
2019-12-20,207.47999572753906,206.3000030517578,27306900
2019-12-23,206.6999969482422,206.17999267578125,13348900
2019-12-24,206.3000030517578,205.1199951171875,6046300
2019-12-26,205.57000732421875,207.7899932861328,9350700
2019-12-27,208.6699981689453,208.10000610351562,10284200
2019-12-30,207.86000061035156,204.41000366210938,10524300
2019-12-31,204.0,205.25,8953500
2020-01-02,206.75,209.77999877929688,12077100
2020-01-03,207.2100067138672,208.6699981689453,11188400
2020-01-06,206.6999969482422,212.60000610351562,17058900
2020-01-07,212.82000732421875,213.05999755859375,14912400
2020-01-08,213.0,215.22000122070312,13475000
2020-01-09,217.5399932861328,218.3000030517578,12642800
2020-01-10,219.1999969482422,218.05999755859375,12119400
2020-01-13,219.60000610351562,221.91000366210938,14463400
2020-01-14,221.61000061035156,219.05999755859375,13288900
2020-01-15,220.61000061035156,221.14999389648438,10036500
2020-01-16,222.57000732421875,221.77000427246094,10015300
2020-01-17,222.02999877929688,222.13999938964844,15905900
2020-01-21,222.16000366210938,221.44000244140625,14275800
2020-01-22,222.30999755859375,221.32000732421875,12212800
2020-01-23,220.75,219.75999450683594,11195000
2020-01-24,220.8000030517578,217.94000244140625,11905800
2020-01-27,213.10000610351562,214.8699951171875,13810700
2020-01-28,216.13999938964844,217.7899932861328,13413800
2020-01-29,221.44000244140625,223.22999572753906,33181300
2020-01-30,206.52999877929688,209.52999877929688,48775500
2020-01-31,208.42999267578125,201.91000366210938,31359900
2020-02-03,203.44000244140625,204.19000244140625,15495600
2020-02-04,206.6199951171875,209.8300018310547,19628900
2020-02-05,212.50999450683594,210.11000061035156,12538200
2020-02-06,210.47000122070312,210.85000610351562,10567500
2020-02-07,210.3000030517578,212.3300018310547,12242500
2020-02-10,211.52000427246094,213.05999755859375,11856400
2020-02-11,210.19000244140625,207.19000244140625,25030800
2020-02-12,207.85000610351562,210.75999450683594,13813700
2020-02-13,209.52000427246094,213.13999938964844,15396600
2020-02-14,214.0,214.17999267578125,10741700
2020-02-18,213.5500030517578,217.8000030517578,15609200
2020-02-19,217.99000549316406,217.49000549316406,12135100
2020-02-20,216.52000427246094,214.5800018310547,13109200
2020-02-21,213.47999572753906,210.17999267578125,14092300
2020-02-24,201.8000030517578,200.72000122070312,23080100
2020-02-25,202.25,196.77000427246094,21433500
2020-02-26,197.19000244140625,197.1999969482422,16524500
2020-02-27,191.82000732421875,189.75,21682600
2020-02-28,182.6999969482422,192.47000122070312,32568900
2020-03-02,194.02999877929688,196.44000244140625,24949000
2020-03-03,196.22000122070312,185.88999938964844,27984100
2020-03-04,189.1699981689453,191.75999450683594,23062500
2020-03-05,186.77999877929688,185.1699981689453,19333400
2020-03-06,178.3300018310547,181.08999633789062,24559600
2020-03-09,169.60000610351562,169.5,29949000
2020-03-10,174.6699981689453,178.19000244140625,24517800
2020-03-11,174.00999450683594,170.24000549316406,20373900
2020-03-12,159.5399932861328,154.47000122070312,43266300
2020-03-13,163.52999877929688,170.27999877929688,35028600
2020-03-16,152.32000732421875,146.00999450683594,39120400
2020-03-17,150.74000549316406,149.4199981689453,34255600
2020-03-18,139.75,146.9600067138672,37553100
2020-03-19,146.6199951171875,153.1300048828125,39862300
2020-03-20,156.02000427246094,149.72999572753906,32568400
2020-03-23,149.66000366210938,148.10000610351562,29830800
2020-03-24,155.2100067138672,160.97999572753906,30440400
2020-03-25,158.9199981689453,156.2100067138672,35184300
2020-03-26,158.25,163.33999633789062,26556800
2020-03-27,158.1999969482422,156.7899932861328,24879900
2020-03-30,159.17999267578125,165.9499969482422,22515200
2020-03-31,165.47999572753906,166.8000030517578,23676300
2020-04-01,161.6199951171875,159.60000610351562,19507600
2020-04-02,159.10000610351562,158.19000244140625,20886300
2020-04-03,157.14999389648438,154.17999267578125,25983300
2020-04-06,160.14999389648438,165.5500030517578,28453600
2020-04-07,171.7899932861328,168.8300018310547,31411900
2020-04-08,171.25,174.27999877929688,21664200
2020-04-09,175.89999389648438,175.19000244140625,23534300
2020-04-13,173.6699981689453,174.7899932861328,19355400
2020-04-14,178.97999572753906,178.1699981689453,21011800
2020-04-15,175.19000244140625,176.97000122070312,17423000
2020-04-16,177.9499969482422,176.25,23593200
2020-04-17,179.1999969482422,179.24000549316406,20974800
2020-04-20,177.41000366210938,178.24000549316406,16110700
2020-04-21,175.25,170.8000030517578,24850500
2020-04-22,178.4499969482422,182.27999877929688,33242000
2020-04-23,184.0800018310547,185.1300048828125,21426600
2020-04-24,183.22999572753906,190.07000732421875,28792000
2020-04-27,192.66000366210938,187.5,29197800
2020-04-28,188.66000366210938,182.91000366210938,21731000
2020-04-29,190.92999267578125,194.19000244140625,45954500
2020-04-30,206.9199981689453,204.7100067138672,46230100
2020-05-01,201.60000610351562,202.27000427246094,30415600
2020-05-04,200.1999969482422,205.25999450683594,19250700
2020-05-05,207.02000427246094,207.07000732421875,21071200
2020-05-06,208.1199951171875,208.47000122070312,21857000
2020-05-07,211.16000366210938,211.25999450683594,15152000
2020-05-08,212.24000549316406,212.35000610351562,12506000
2020-05-11,210.88999938964844,213.17999267578125,12911900
2020-05-12,213.2899932861328,210.10000610351562,14704600
2020-05-13,209.42999267578125,205.10000610351562,20684600
2020-05-14,202.55999755859375,206.80999755859375,17178900
2020-05-15,205.27000427246094,210.8800048828125,19383200
2020-05-18,212.14999389648438,213.19000244140625,20151900
2020-05-19,213.27000427246094,216.8800048828125,31843200
2020-05-20,223.5,229.97000122070312,50162900
2020-05-21,234.72000122070312,231.38999938964844,47782600
2020-05-22,231.50999450683594,234.91000366210938,33925600
2020-05-26,239.77000427246094,232.1999969482422,33178300
2020-05-27,229.07000732421875,229.13999938964844,34697600
2020-05-28,224.3000030517578,225.4600067138672,29377200
2020-05-29,225.1999969482422,225.08999633789062,23241500
2020-06-01,224.58999633789062,231.91000366210938,18223800
2020-06-02,230.94000244140625,232.72000122070312,20919000
2020-06-03,232.11000061035156,230.16000366210938,15380300
2020-06-04,229.55999755859375,226.2899932861328,17041500
2020-06-05,226.7100067138672,230.77000427246094,16750400
2020-06-08,229.02999877929688,231.39999389648438,15466500
2020-06-09,231.52000427246094,238.6699981689453,27462900
2020-06-10,240.9600067138672,236.72999572753906,20720700
2020-06-11,229.94000244140625,224.42999267578125,26708200
2020-06-12,229.89999389648438,228.5800018310547,22091400
2020-06-15,225.08999633789062,232.5,15340300
2020-06-16,237.13999938964844,235.64999389648438,15236700
2020-06-17,235.0,235.52999877929688,19578100
2020-06-18,234.99000549316406,235.94000244140625,15782500
2020-06-19,237.7899932861328,238.7899932861328,30081300
2020-06-22,238.55999755859375,239.22000122070312,18917800
2020-06-23,241.27999877929688,242.24000549316406,24017900
2020-06-24,241.1999969482422,234.02000427246094,20834900
2020-06-25,234.6199951171875,235.67999267578125,18704300
2020-06-26,232.63999938964844,216.0800018310547,76343900
2020-06-29,209.75,220.63999938964844,58514300
2020-06-30,220.58999633789062,227.07000732421875,33927100
2020-07-01,228.5,237.5500030517578,43399700
2020-07-02,239.0,233.4199981689453,30633600
2020-07-06,233.75999450683594,240.27999877929688,26206200
2020-07-07,239.41000366210938,240.86000061035156,27887800
2020-07-08,238.11000061035156,243.5800018310547,29791300
2020-07-09,245.0,244.5,22174900
2020-07-10,243.69000244140625,245.07000732421875,22982700
2020-07-13,247.00999450683594,239.0,24674900
2020-07-14,236.75999450683594,239.72999572753906,23378100
2020-07-15,241.5500030517578,240.27999877929688,19133600
2020-07-16,238.0,240.92999267578125,18880700
2020-07-17,241.0,242.02999877929688,18152400
2020-07-20,240.05999755859375,245.4199981689453,20872200
2020-07-21,246.22000122070312,241.75,19364200
2020-07-22,240.25999450683594,239.8699951171875,15427900
2020-07-23,239.6300048828125,232.60000610351562,21771800
2020-07-24,230.19000244140625,230.7100067138672,18325800
2020-07-27,231.4600067138672,233.5,13163100
2020-07-28,234.6300048828125,230.1199951171875,14170100
2020-07-29,231.13999938964844,233.2899932861328,13588300
2020-07-30,230.22000122070312,234.5,20615300
2020-07-31,255.82000732421875,253.6699981689453,53005100
2020-08-03,252.64999389648438,251.9600067138672,23124900
2020-08-04,251.55999755859375,249.8300018310547,17183500
2020-08-05,250.19000244140625,249.1199951171875,13050100
2020-08-06,249.0399932861328,265.2799987792969,45241600
2020-08-07,264.0799865722656,268.44000244140625,72766400
2020-08-10,268.0400085449219,263.0,30248800
2020-08-11,260.19000244140625,256.1300048828125,28238300
2020-08-12,258.9700012207031,259.8900146484375,21415700
2020-08-13,261.54998779296875,261.29998779296875,17374000
2020-08-14,262.30999755859375,261.239990234375,14792700
2020-08-17,262.5,261.1600036621094,13351100
2020-08-18,260.95001220703125,262.3399963378906,18690400
2020-08-19,261.3900146484375,262.5899963378906,23291500
2020-08-20,261.5,269.010009765625,20299700
2020-08-21,268.69000244140625,267.010009765625,15538600
2020-08-24,271.07000732421875,271.3900146484375,23685600
2020-08-25,272.4100036621094,280.82000732421875,42127200
2020-08-26,284.0,303.9100036621094,69015200
2020-08-27,300.1600036621094,293.2200012207031,30301300
2020-08-28,295.0,293.6600036621094,17157400
2020-08-31,293.95001220703125,293.20001220703125,17345100
2020-09-01,294.7099914550781,295.44000244140625,17295900
2020-09-02,298.8800048828125,302.5,24341400
2020-09-03,295.989990234375,291.1199951171875,32294100
2020-09-04,287.25,282.7300109863281,30333700
2020-09-08,271.2799987792969,271.1600036621094,24864000
2020-09-09,275.7699890136719,273.7200012207031,22918800
2020-09-10,275.510009765625,268.0899963378906,24814700
2020-09-11,270.05999755859375,266.6099853515625,18913900
2020-09-14,270.95001220703125,266.1499938964844,24093800
2020-09-15,270.6700134277344,272.4200134277344,18478500
2020-09-16,267.2900085449219,263.5199890136719,29183400
2020-09-17,258.2799987792969,254.82000732421875,31281400
2020-09-18,258.3999938964844,252.52999877929688,28130800
2020-09-21,247.5399932861328,248.14999389648438,24709400
2020-09-22,253.30999755859375,254.75,30293100
2020-09-23,255.25999450683594,249.02000427246094,19641300
2020-09-24,246.5,249.52999877929688,20006800
2020-09-25,249.39999389648438,254.82000732421875,18351300
2020-09-28,259.3999938964844,256.82000732421875,18826300
2020-09-29,257.80999755859375,261.7900085449219,20200200
2020-09-30,261.9800109863281,261.8999938964844,20142500
2020-10-01,265.3500061035156,266.6300048828125,20009800
2020-10-02,261.2099914550781,259.94000244140625,16367600
2020-10-05,262.20001220703125,264.6499938964844,12822300
2020-10-06,261.7799987792969,258.6600036621094,18696900
2020-10-07,259.2099914550781,258.1199951171875,23133400
2020-10-08,259.75,263.760009765625,16312800
2020-10-09,264.5199890136719,264.45001220703125,14107800
2020-10-12,270.20001220703125,275.75,31019300
2020-10-13,277.5799865722656,276.1400146484375,18063300
2020-10-14,277.6199951171875,271.82000732421875,15577800
2020-10-15,267.6000061035156,266.7200012207031,15416100
2020-10-16,267.3800048828125,265.92999267578125,16622700
2020-10-19,265.5299987792969,261.3999938964844,13587000
2020-10-20,263.05999755859375,267.55999755859375,18763200
2020-10-21,279.55999755859375,278.7300109863281,28998600
2020-10-22,279.8699951171875,278.1199951171875,16720000
2020-10-23,278.79998779296875,284.7900085449219,17535200
2020-10-26,283.1600036621094,277.1099853515625,21322900
2020-10-27,278.760009765625,283.2900085449219,16287200
2020-10-28,278.7900085449219,267.6700134277344,23121800
2020-10-29,276.54998779296875,280.8299865722656,32368100
2020-10-30,274.5,263.1099853515625,47247800
2020-11-02,264.6000061035156,261.3599853515625,27165700
2020-11-03,263.1600036621094,265.29998779296875,17961900
2020-11-04,281.0,287.3800048828125,35364400
2020-11-05,291.8999938964844,294.67999267578125,23823600
2020-11-06,293.95001220703125,293.4100036621094,13891000
2020-11-09,289.8699951171875,278.7699890136719,25117700
2020-11-10,273.1000061035156,272.42999267578125,29067700
2020-11-11,273.4700012207031,276.4800109863281,14957000
2020-11-12,277.17999267578125,275.0799865722656,12899500
2020-11-13,277.7200012207031,276.95001220703125,10391200
2020-11-16,275.04998779296875,278.9599914550781,12970400
2020-11-17,277.67999267578125,275.0,15040300
2020-11-18,274.5199890136719,271.9700012207031,12152900
2020-11-19,271.0199890136719,272.94000244140625,12963700
2020-11-20,272.55999755859375,269.70001220703125,18114700
2020-11-23,270.8900146484375,268.42999267578125,20990800
2020-11-24,268.489990234375,276.9200134277344,16930400
2020-11-25,278.1400146484375,275.5899963378906,12467000
2020-11-27,277.3900146484375,277.80999755859375,7808400
2020-11-30,276.0299987792969,276.9700012207031,16693300
2020-12-01,279.1600036621094,286.54998779296875,20738900
2020-12-02,285.3599853515625,287.5199890136719,17361600
2020-12-03,286.25,281.8500061035156,12921700
2020-12-04,280.29998779296875,279.70001220703125,10880300
2020-12-07,279.19000244140625,285.5799865722656,13007700
2020-12-08,286.010009765625,283.3999938964844,10747700
2020-12-09,283.6600036621094,277.9200134277344,25189700
2020-12-10,275.5400085449219,277.1199951171875,20065100
2020-12-11,274.5299987792969,273.54998779296875,14391400
2020-12-14,273.3699951171875,274.19000244140625,16376900
2020-12-15,274.8299865722656,275.54998779296875,23979500
2020-12-16,274.760009765625,275.6700134277344,15885000
2020-12-17,277.07000732421875,274.4800109863281,16377800
2020-12-18,275.7699890136719,276.3999938964844,26693200
2020-12-21,272.9800109863281,272.7900085449219,16553700
2020-12-22,271.5,267.0899963378906,17312900
2020-12-23,266.8900146484375,268.1099853515625,14329000
2020-12-24,268.8800048828125,267.3999938964844,6702000
2020-12-28,268.739990234375,277.0,23299700
2020-12-29,276.95001220703125,276.7799987792969,16383000
2020-12-30,277.95001220703125,271.8699951171875,11803800
2020-12-31,272.0,273.1600036621094,12900400
2021-01-04,274.7799987792969,268.94000244140625,15106100
2021-01-05,268.2900085449219,270.9700012207031,9871600
2021-01-06,262.0,263.30999755859375,24354100
2021-01-07,265.8999938964844,268.739990234375,15789800
2021-01-08,268.30999755859375,267.57000732421875,18528300
2021-01-11,260.4800109863281,256.8399963378906,30412300
2021-01-12,256.6300048828125,251.08999633789062,26383500
2021-01-13,251.5500030517578,251.63999938964844,19528900
2021-01-14,253.39999389648438,245.63999938964844,29739400
2021-01-15,247.89999389648438,251.36000061035156,24942900
2021-01-19,256.8999938964844,261.1000061035156,28028500
2021-01-20,268.92999267578125,267.4800109863281,25199900
2021-01-21,269.260009765625,272.8699951171875,20838700
2021-01-22,272.010009765625,274.5,21954000
2021-01-25,278.1400146484375,278.010009765625,19087000
2021-01-26,278.1400146484375,282.04998779296875,19373600
2021-01-27,282.5299987792969,272.1400146484375,35346200
2021-01-28,277.17999267578125,265.0,37758800
2021-01-29,265.29998779296875,258.3299865722656,30389500
2021-02-01,259.5199890136719,262.010009765625,22914300
2021-02-02,264.0,267.0799865722656,17320800
2021-02-03,265.6199951171875,266.6499938964844,14223400
2021-02-04,267.010009765625,266.489990234375,16060000
2021-02-05,266.79998779296875,268.1000061035156,12454400
2021-02-08,268.75,266.5799865722656,13755200
2021-02-09,266.44000244140625,269.45001220703125,14613400
2021-02-10,272.45001220703125,271.8699951171875,14687200
2021-02-11,271.8900146484375,270.3900146484375,12828600
