Date,Open Price,Closing Price,Volume
2019-01-02,20.406667709350586,20.674667358398438,174879000
2019-01-03,20.46666717529297,20.02400016784668,104478000
2019-01-04,20.399999618530273,21.179332733154297,110911500
2019-01-07,21.447999954223633,22.33066749572754,113268000
2019-01-08,22.797332763671875,22.356666564941406,105127500
2019-01-09,22.366666793823242,22.568666458129883,81493500
2019-01-10,22.293333053588867,22.99799919128418,90846000
2019-01-11,22.805999755859375,23.150667190551758,75586500
2019-01-14,22.825332641601562,22.293333053588867,78709500
2019-01-15,22.333332061767578,22.961999893188477,90849000
2019-01-16,22.985332489013672,23.06999969482422,70375500
2019-01-17,23.08066749572754,23.15399932861328,55150500
2019-01-18,21.53333282470703,20.150667190551758,362262000
2019-01-22,20.321332931518555,19.92799949645996,181000500
2019-01-23,19.5,19.172666549682617,187950000
2019-01-24,18.868667602539062,19.43400001525879,120183000
2019-01-25,19.625999450683594,19.80266761779785,108744000
2019-01-28,19.527332305908203,19.7586669921875,96349500
2019-01-29,19.684667587280273,19.83066749572754,69325500
2019-01-30,20.030000686645508,20.584667205810547,168754500
2019-01-31,20.066667556762695,20.468000411987305,188538000
2019-02-01,20.3613338470459,20.81399917602539,109251000
2019-02-04,20.865333557128906,20.859333038330078,110281500
2019-02-05,20.832666397094727,21.42333221435547,101142000
2019-02-06,21.305999755859375,21.148000717163086,75577500
2019-02-07,20.886667251586914,20.500667572021484,97809000
2019-02-08,20.455333709716797,20.386667251586914,87663000
2019-02-11,20.773332595825195,20.856000900268555,106945500
2019-02-12,21.079999923706055,20.78733253479004,82764000
2019-02-13,20.823333740234375,20.544666290283203,77124000
2019-02-14,20.225332260131836,20.251333236694336,78012000
2019-02-15,20.299999237060547,20.525333404541016,58573500
2019-02-19,20.437332153320312,20.375999450683594,62526000
2019-02-20,20.29400062561035,20.17066764831543,107131500
2019-02-21,20.12066650390625,19.415332794189453,133638000
2019-02-22,19.632667541503906,19.6473331451416,86109000
2019-02-25,19.860666275024414,19.917999267578125,99397500
2019-02-26,19.481332778930664,19.857332229614258,128737500
2019-02-27,20.118667602539062,20.982667922973633,167758500
2019-02-28,21.261333465576172,21.325332641601562,157810500
2019-03-01,20.46266746520996,19.652666091918945,343671000
2019-03-04,19.874666213989258,19.02400016784668,256452000
2019-03-05,18.799999237060547,18.43600082397461,281470500
2019-03-06,18.43199920654297,18.416000366210938,155032500
2019-03-07,18.589332580566406,18.439332962036133,141637500
2019-03-08,18.46066665649414,18.94266700744629,132294000
2019-03-11,18.90133285522461,19.39466667175293,110884500
2019-03-12,19.099332809448242,18.890666961669922,112561500
2019-03-13,18.926666259765625,19.263999938964844,102670500
2019-03-14,19.496667861938477,19.33066749572754,106551000
2019-03-15,18.900667190551758,18.36199951171875,221782500
2019-03-18,18.399999618530273,17.965999603271484,154215000
2019-03-19,17.833332061767578,17.83133316040039,177009000
2019-03-20,17.979333877563477,18.239999771118164,103623000
2019-03-21,18.17333221435547,18.26799964904785,89206500
2019-03-22,18.172000885009766,17.635332107543945,131184000
2019-03-25,17.31399917602539,17.3613338470459,153225000
2019-03-26,17.62933349609375,17.851333618164062,110263500
2019-03-27,17.916667938232422,18.32200050354004,131688000
2019-03-28,18.477333068847656,18.57466697692871,101611500
2019-03-29,18.579999923706055,18.657333374023438,89869500
2019-04-01,18.841333389282227,19.278667449951172,121656000
2019-04-02,19.219999313354492,19.058666229248047,82183500
2019-04-03,19.154666900634766,19.45400047302246,118791000
2019-04-04,17.459333419799805,17.851999282836914,355810500
2019-04-05,17.99066734313965,18.33066749572754,195574500
2019-04-08,18.512666702270508,18.213333129882812,156156000
2019-04-09,18.110000610351562,18.15399932861328,88560000
2019-04-10,18.44933319091797,18.40399932861328,105919500
2019-04-11,17.886667251586914,17.89466667175293,147538500
2019-04-12,18.014667510986328,17.84666633605957,101190000
2019-04-15,17.908666610717773,17.7586669921875,150579000
2019-04-16,17.71666717529297,18.224000930786133,109093500
2019-04-17,18.316667556762695,18.082000732421875,76897500
2019-04-18,18.082000732421875,18.21733283996582,88144500
2019-04-22,17.933332443237305,17.516666412353516,182206500
2019-04-23,17.343332290649414,17.593332290649414,164158500
2019-04-24,17.59000015258789,17.243999481201172,160912500
