Date,Open Price,Closing Price,Volume,SMA_5,SMA_20,MACD,Signal_Line,Returns,RSI,Log_Returns,Action
2019-02-21,-1.5667268724727765,-1.5736635824531118,-0.8119474012994117,-1.5737330214264198,-1.5953033766783924,0.021689302683511436,0.022288681261425906,0.0035797441671783226,62.58165426131348,0.0035733521330497393,1
2019-02-22,-1.5679994032048867,-1.5626107416025719,-0.6865974297072223,-1.5712215451519893,-1.589438436843255,0.021577569858538315,0.02214645898084839,-0.007023636419996593,65.97320838135543,-0.007048418261546935,-1
2019-02-25,-1.5530761604682108,-1.5553193845057842,-0.46353702339090175,-1.5668119937472997,-1.584672993040399,0.02182577838391797,0.022082322861462306,-0.00466613783117209,58.91144542853619,-0.004677058236287786,-1
2019-02-26,-1.55567903214394,-1.5547406675283413,-0.8254732924330445,-1.5628769478802031,-1.5794561782510779,0.02181768239050541,0.022029394767270928,-0.00037208883474881826,50.53998741072985,-0.0003721580769759964,-1
2019-02-27,-1.5585711313969421,-1.5516158254296644,-0.014281519554031652,-1.5595900403038947,-1.5736143862120402,0.02181197997173756,0.021985911808164255,-0.0020098799522910715,52.192024464961825,-0.002011902471470604,-1
2019-02-28,-1.5521506675248824,-1.5615691570029513,0.014352678946137861,-1.5571711552138627,-1.5713285954308422,0.02076494473213586,0.021741718392958576,0.006414816999259942,58.639502366953884,0.006394329629169542,1
2019-03-01,-1.5523820848906469,-1.5510371084522216,-0.1611598872291117,-1.5548564285837925,-1.5688605185147293,0.020548143847809452,0.02150300348392875,-0.006744529054956039,66.19311839609833,-0.006767376177711445,-1
2019-03-04,-1.5442263438148127,-1.5459446816101272,-0.044362498609999204,-1.552981488004661,-1.5661609680526112,0.020550352203928313,0.021312473227928664,-0.003283239849223296,72.961353247558,-0.0032886415077112287,-1
2019-03-05,-1.5427802941883115,-1.5477965052980938,-0.6244913602234335,-1.5515926555586117,-1.564922589658723,0.020170166522600397,0.02108401188686301,0.0011978589596348677,68.06847418551686,0.001197142098999461,1
2019-03-06,-1.5501262510036997,-1.5536411582510878,-0.5436374260374286,-1.5519977221228962,-1.5648242104215524,0.019176200678898025,0.020702449645270016,0.003776111997273457,66.51446620487792,0.003769000383576408,1
2019-03-07,-1.5547536274604765,-1.5653305524568892,-0.24327975440143995,-1.552750001213684,-1.565327665052989,0.017246433022213736,0.020011246320658763,0.007523870067242644,55.84592216351216,0.00749570693247551,1
2019-03-08,-1.5752874615489012,-1.5629579364691124,-0.3033362180978481,-1.5551341668170622,-1.5647576632671352,0.01572723476005078,0.01915444400853717,-0.0015157284089630796,58.5449609943225,-0.001516878287350391,-1
2019-03-11,-1.5453831658640407,-1.5282949616956942,0.3003631100704626,-1.5516042228341758,-1.5623011624565675,0.01712288955355712,0.01874813311754116,-0.022177803998823853,69.87529661384531,-0.022427429155390997,-1
2019-03-12,-1.519296462375511,-1.5166634038677114,0.3347693601630347,-1.5453776025480992,-1.5589795265636235,0.01894909220080354,0.018788324934193638,-0.007610806892327404,71.18319554816527,-0.007639916877479311,-1
2019-03-13,-1.5062820157370003,-1.5120339329476085,0.2266300489325261,-1.537056157487403,-1.5558488566772584,0.020533236203517102,0.019137307188058332,-0.0030524049754857563,75.61326830557154,-0.0030570730652401115,-1
2019-03-14,-1.4967381235060386,-1.5003446270416203,-0.33497700744053543,-1.5240589724043494,-1.551928287564579,0.022472857916622013,0.019804417333771068,-0.007730848925592948,75.74160237657335,-0.0077608868507382635,-1
2019-03-15,-1.4912430643174421,-1.486514138958944,0.8302389533160994,-1.5087702129023157,-1.5474955883637898,0.02483969041164258,0.02081147194934537,-0.009218207492732722,76.9859096982251,-0.009260958092841205,-1
2019-03-18,-1.4857480933887106,-1.4755191344862235,-0.13602207507212077,-1.4982150474604214,-1.5424031880116396,0.02728806733392264,0.022106791026260824,-0.007396501778597742,78.72428162722711,-0.007423991533775587,-1
2019-03-19,-1.4709983695464257,-1.4841415229711674,0.27288935014108945,-1.4917106712811126,-1.5378894693170067,0.028207510372991074,0.023326934895606877,0.005843630410083511,73.52701750756137,0.0058266226278621295,1
2019-03-20,-1.4832609303958637,-1.4747089836976917,0.22683350244818523,-1.4842456814311293,-1.533222400336331,0.029358871894099803,0.024533322295305464,-0.006355552437204426,80.39690102998236,-0.006375834943955637,-1
2019-03-21,-1.4613387686325816,-1.4346063872156385,1.7338212282505276,-1.4710980334659332,-1.526269540574457,0.03312542925086848,0.026251743686418066,-0.027193566273326475,83.75836032635351,-0.02757015417504687,-1
2019-03-22,-1.4305668784757664,-1.457985087327428,1.0837872457197057,-1.4653922231396297,-1.5210382578607002,0.03383397042744374,0.027768189034623202,0.016296247054332635,73.0582431007927,0.016164888400984737,1
2019-03-25,-1.4527203693449484,-1.4713526194881124,1.1921149398350839,-1.4645589201400075,-1.5168399196098163,0.032937167126444455,0.028801984652987455,0.009168497179341983,68.89843757844963,0.009126721660748037,1
2019-03-26,-1.4518526866131285,-1.4826369824495547,1.640858042225109,-1.464258012035685,-1.513234735355877,0.030959014023307807,0.02923339052705153,0.007669380413627858,67.0938757393431,0.007640120225447169,1
2019-03-27,-1.4686847254479698,-1.4729150846873575,0.13740437934291896,-1.4638992322336182,-1.5092996983187619,0.029831905698195937,0.029353093561280415,-0.0065571666411119445,72.46131222943023,-0.006578759301164392,-1
2019-03-28,-1.4675279033987418,-1.4714683805435638,-0.545898020655863,-1.4712716308992033,-1.5047946594957924,0.028724285481180667,0.029227331945260466,-0.0009822047169140147,72.336805615439,-0.0009826873960526797,-1
2019-03-29,-1.462437780470301,-1.464350620880046,-0.33614498132672654,-1.472544737609727,-1.5004603351171837,0.028096948070851724,0.029001255170378718,-0.004837181524001477,68.03786448829294,-0.004848918551267032,-1
2019-04-01,-1.4519683952960107,-1.4568855780501746,-0.012277125659019787,-1.4696513293221394,-1.496007379939186,0.027880753253508583,0.028777154787004693,-0.005097852060447883,67.26846421992234,-0.005110890438955423,-1
2019-04-02,-1.4551497221262863,-1.440798235035173,-0.39629940412326686,-1.4612835798392632,-1.4906574664260401,0.028676961278114588,0.028757116085226672,-0.011042283112262186,69.30070853573108,-0.011103701673036008,-1
2019-04-03,-1.4426558321709486,-1.4331017583942123,-0.35816317291027794,-1.4533209145806338,-1.4846304964331962,0.029587931955040725,0.028923279259189486,-0.005341814317792237,68.62179510692144,-0.005356132821852136,-1
2019-04-04,-1.433748205306042,-1.431134261950608,-0.6714439104483167,-1.4452540908620428,-1.477920681907882,0.030121422293375222,0.029162907866026634,-0.0013728937474816183,66.41509315443653,-0.0013738370295521064,-1
2019-04-05,-1.4241464146037066,-1.4235535463650988,-0.7157289590234474,-1.4370946759590533,-1.4709504624026815,0.03080086443087615,0.029490499178996536,-0.00529699818322904,65.72127398008982,-0.005311077017152215,-1
2019-04-08,-1.4243199334980976,-1.4056143796621303,-0.16149897642187686,-1.4268404362814444,-1.4648164333010032,0.03241322852709372,0.030075045048615974,-0.012601680315274644,72.48922983863223,-0.012681754916240642,-1
2019-04-09,-1.4017615063687603,-1.4090865049271608,0.5834799800831914,-1.420498090259842,-1.4594375883539756,0.03303011657532884,0.03066605935395855,0.0024701833698266285,69.45777391450059,0.0024671374817898293,1
2019-04-10,-1.4112476766480784,-1.4026052986189048,-0.47695742010900755,-1.4143987983047805,-1.4539661566375404,0.0336540411439743,0.0312636557119617,-0.004599580143300752,61.851681801176845,-0.004610190760806912,-1
2019-04-11,-1.398695888221367,-1.41226927170347,-0.5368255009205462,-1.410625800255353,-1.449562388870633,0.03298843386600803,0.031608611342770966,0.006890016096531948,68.84538553153811,0.006866388403662955,1
2019-04-12,-1.4082398687121938,-1.4127322276254612,-0.019910400153933396,-1.4084615365074256,-1.4458732933039589,0.03205407915740244,0.03169770490569726,0.0003278099518746469,77.04211273239483,0.00032775623393156976,1
2019-04-15,-1.4118260435427599,-1.410648970126406,-0.7903285814317837,-1.4094684546002807,-1.442629785085968,0.031122932002067394,0.031582750324971286,-0.001474630123329712,86.28935767140752,-0.0014757184603913542,-1
2019-04-16,-1.4067359206143188,-1.4105332090709546,-0.1754619158484069,-1.4097577954290395,-1.4389493693909574,0.03004795796738713,0.03127579185345446,-8.206226914198034e-05,84.8190927926916,-8.206563643420839e-05,-1
2019-04-17,-1.4062732624025196,-1.3880803325033348,0.06645184958565681,-1.4068528022059252,-1.4346179368312395,0.03065442763259152,0.03115151900928187,-0.015918006342018898,87.7027516899634,-0.016046058513183758,-1
2019-04-18,-1.385565821159839,-1.3838559811274047,-0.28853685866249734,-1.4011701440907123,-1.4320804165268277,0.031117229016998538,0.031144661010825206,-0.003043304682742498,87.37235841151306,-0.0030479449513307307,-1
2019-04-22,-1.3872431998922399,-1.3799788246180151,-0.6469390647844875,-1.394619463489223,-1.4281801033913573,0.03143449923610642,0.03120262865588145,-0.002801705207958749,86.9371573877029,-0.002805637330143681,-1
2019-04-23,-1.3779885352385512,-1.3629077333812112,-0.35430509142814987,-1.3850712161401841,-1.4227578590860122,0.03268664131001153,0.03149943118670746,-0.012370545788287224,87.05944036553869,-0.012447697926159327,-1
2019-04-24,-1.3610407877208277,-1.364759468769364,-0.7900271688159924,-1.3759164680798661,-1.4168639834020025,0.03314745018242071,0.031829034985850116,0.0013586652586958792,84.4314920164921,0.001357743108221326,1
2019-04-25,-1.364106405868221,-1.3756387121866338,-0.7144780966679136,-1.373428144016526,-1.4120001647769667,0.03226287418099427,0.03191580282487895,0.007971546390573847,75.65541756336191,0.007939941463636272,1
2019-04-26,-1.37526995487994,-1.3813097677063575,-0.7064981976648401,-1.3729189013323164,-1.407492234135106,0.030749770330086745,0.03168259632592051,0.004122489044168676,69.88018194193859,0.0041140148680244544,1
2019-04-29,-1.3781620541329425,-1.3795158686960234,-0.4385725234879908,-1.3728263101479181,-1.4032504965259052,0.029356968426865748,0.03121747074610956,-0.0012986942192646511,64.48296983031085,-0.0012995382534429067,-1
2019-04-30,-1.385912858948621,-1.4023159401301837,1.394784782693126,-1.3807079514977123,-1.4005220146299053,0.026112380400513446,0.030196452676990337,0.01652758909958174,53.09359832484047,0.016392494986595736,1
2019-05-01,-1.3464645827729338,-1.3453157615447833,2.7731748159681278,-1.3768192100527963,-1.395747890955386,0.02781977006302716,0.029721116154197706,-0.040647172975947776,67.90884474292191,-0.04149636037041246,-1
2019-05-02,-1.3466960001386983,-1.3532437602966465,0.2992554187074297,-1.372340219674799,-1.3917549910505076,0.028208001151024176,0.029418493153563,0.00589303937297192,68.65397333898888,0.005875743334006708,1
2019-05-03,-1.3406225740554203,-1.3381980018812656,-0.5374584674137078,-1.3637178665097802,-1.3871081780470405,0.02939094354482963,0.029412983231816327,-0.011118291365394994,71.56731084681627,-0.011180561555784228,-1
2019-05-06,-1.3787983194989974,-1.357120916806036,0.33292320789131324,-1.359238876131783,-1.3837865465690873,0.028473290457147638,0.02922504467688259,0.01414059421563052,64.11351005021379,0.0140415486301565,1
2019-05-07,-1.3696013767969526,-1.3896427977025798,0.8092003527338697,-1.3567042476462623,-1.3829879674711099,0.02483551146556806,0.028347138034619683,0.02396387860050342,54.70419550969393,0.023681251190949628,1
2019-05-08,-1.3926225503979541,-1.389411363891491,-0.12700230254456737,-1.3655233681156038,-1.3820042104193264,0.021720835904781355,0.027021877608652017,-0.00016654194262832878,49.6669403497546,-0.00016655581227759624,-1
2019-05-09,-1.4012988481569613,-1.402026581641462,0.5187064089496499,-1.3752799323845668,-1.3819752745704543,0.018026689979326438,0.025222840082786906,0.009079541219987108,45.63646503264438,0.00903856999879173,1
2019-05-10,-1.4185357349920928,-1.4225119617654776,0.9934388141362761,-1.3921427243614093,-1.3824874090735544,0.013292822364255441,0.022836836539080613,0.014611263718004253,40.54053417143417,0.014505547722975604,1
2019-05-13,-1.474700253059874,-1.488828830269089,2.2158101421623284,-1.4184843070540198,-1.386292239205736,0.0041422320460147155,0.019097915640467433,0.04661955068645307,27.027033122461773,0.04556549497111474,1
2019-05-14,-1.4822197287696532,-1.471815575410104,0.640861406814452,-1.4349188625955247,-1.3893505694699209,-0.0017170560726427198,0.014934921297845403,-0.011427273916982172,31.492601107009918,-0.011493066914873213,-1
2019-05-15,-1.4830295130300992,-1.4587374017381411,-0.11153983535447584,-1.4487840701648547,-1.3917607791032802,-0.00524482571801399,0.010898971894673525,-0.008885742134043473,35.7426524659336,-0.008925455772479635,-1
2019-05-16,-1.4619750339986368,-1.463598306469333,0.37725346835881257,-1.461098415130429,-1.39553667780158,-0.008336742191171753,0.007051829077504469,0.003332268525781279,35.84229303558742,0.0033267288221260857,1
2019-05-17,-1.4792120090936336,-1.4698480789664998,0.3657771830125604,-1.4705656385706334,-1.3998362826935349,-0.011162735613605923,0.0034089161392823904,0.004270141930023952,34.69307812445291,0.004261050745217125,1
2019-05-20,-1.4989360589216123,-1.50404818611774,0.7977918852261705,-1.4736095097403636,-1.4060397507685212,-0.0159778360379641,-0.0004684342961669076,0.02326778368502369,33.40256835121258,0.023001215848463513,1
2019-05-21,-1.4891029391133772,-1.4837364034269946,0.02561044014594135,-1.475993675343742,-1.4120811842708103,-0.017947953864761113,-0.003964338209885749,-0.01350474198780438,24.34578201931143,-0.01359676041171385,-1
2019-05-22,-1.4923420761551613,-1.505842085128074,0.12988413457892706,-1.4854146120217284,-1.4191353150887458,-0.021050374589947296,-0.0073815454858980585,0.014898658312906488,23.130231117601213,0.014788763482310905,1
2019-05-23,-1.520453284424739,-1.5238969245866802,0.640861406814452,-1.4974743356451978,-1.426548225708748,-0.024681427883130658,-0.010841521965344578,0.011989862441034616,17.6446877317357,0.0119185534643435,1
2019-05-24,-1.518139640326283,-1.5278898421515212,-0.3247892610267909,-1.5090826882822022,-1.4338772294310063,-0.027563523711929605,-0.014185922314661585,0.0026202018656373838,18.613063225794676,0.0026167751212651845,1
2019-05-28,-1.5255434073531797,-1.5321721182050836,-0.005781683788718175,-1.5147074746996707,-1.4415100419064593,-0.02984906783606589,-0.017318551418942445,0.002802738741644051,20.76904577708619,0.002798818392851071,1
2019-05-29,-1.5400039036181916,-1.5370908593140944,0.03438154726546696,-1.5253783658770907,-1.4482487878656547,-0.03169195420029802,-0.02019323197521356,0.0032103058465604573,20.28413185526111,0.0032051638167992784,1
2019-05-30,-1.5311540869647935,-1.5317669986609108,-0.5128933392267203,-1.530563348583658,-1.4575713497214613,-0.03234995373042193,-0.02262457632625524,-0.0034635952851604923,23.104613842516002,-0.0034696074177205127,-1
2019-05-31,-1.5411029154559108,-1.5504583914747787,-0.07394614684991119,-1.5358756419612778,-1.4674320812803678,-0.033987871265039216,-0.024897235314012035,0.01220250392534128,23.27775204114451,0.012128653540425279,1
2019-06-03,-1.5447469004979857,-1.5607010815367865,0.9322068412382821,-1.5424378898383306,-1.478557235263144,-0.03570089450918701,-0.02705796715304703,0.006606233432852715,30.397735072231185,0.00658450790289262,1
2019-06-04,-1.545672393441314,-1.5240126856421314,0.2217697705028921,-1.5408060033257402,-1.4869018237049487,-0.03370944929281516,-0.028388263581000658,-0.023507637899839784,37.143666189213356,-0.02378835040601854,-1
2019-06-05,-1.4945400998306,-1.507230952894049,0.13175289279683286,-1.5348340220417314,-1.492781231464522,-0.030426333199881306,-0.02879587750477679,-0.011011544002346385,38.26987038573294,-0.011072619826280355,-1
2019-06-06,-1.5014811203858327,-1.4917222385566766,-0.41433894917837366,-1.5268250700208845,-1.4978967751977814,-0.0262701900095601,-0.028290740005733457,-0.010289540768515959,43.53035283297035,-0.01034284405259719,-1
2019-06-07,-1.4816413618749718,-1.4631932752249739,0.2003996160432919,-1.5093720467709235,-1.5009551098769571,-0.020438762343850225,-0.026720344473356812,-0.01912484951575577,51.388545997083085,-0.019310095116140968,-1
2019-06-10,-1.4509850921411738,-1.4491312650313952,-0.13593918660277818,-1.4870580834698452,-1.502286075040253,-0.014515303817166814,-0.024279336342118815,-0.009610494000812375,62.50989125751622,-0.009656972827662133,-1
2019-06-11,-1.4333432690458865,-1.4362266887927024,-0.08228774099193426,-1.4695008840999595,-1.4996559679664336,-0.008679576054232196,-0.02115938428454149,-0.008905043007552016,61.200535910410686,-0.008944929875782633,-1
2019-06-12,-1.4386069108687183,-1.4398144868133707,-0.7363305113127798,-1.4560175908838238,-1.498055913536597,-0.004294718235300143,-0.017786451074693222,0.00249807223933729,67.05532123760021,0.0024949572434588107,1
2019-06-13,-1.434268761989215,-1.4400460089242733,-0.4785172303957273,-1.445682344957343,-1.4971213438959035,-0.0008288146625301529,-0.014394923792260608,0.00016079995931628233,73.85576648672982,0.000160787032388572,1
2019-06-14,-1.4524889519791837,-1.448205353187412,-0.6980285031611058,-1.4426847605498305,-1.4963516962318075,0.001245194174489983,-0.01126690019891049,0.005666030260542687,72.14540471643616,0.005650038688470951,1
2019-06-17,-1.4446803369519965,-1.4415505494458858,-1.006403750377142,-1.4411686174327287,-1.4949368197557766,0.003386807160943972,-0.008336158726939599,-0.004595207252120259,74.8571727519422,-0.004605797672871626,-1
2019-06-18,-1.4264600587021625,-1.4151626799910575,-0.11106511048460461,-1.4369558156723998,-1.4904925444494426,0.0071311282075712246,-0.005242701340037434,-0.018305198846458426,79.92048609741794,-0.018474812056529212,-1
2019-06-19,-1.4054634781420736,-1.4185190442006366,-0.5199916063286044,-1.432696727149853,-1.4872316764881248,0.009715702501372103,-0.0022510205717555264,0.002371716168773075,78.06137563729658,0.0023689080890827124,1
2019-06-20,-1.4014723670513518,-1.40931793873825,-0.4906189469197463,-1.4265511131126485,-1.4824054691686335,0.01236392493367,0.0006719685293295793,-0.006486416590601118,86.69876997521767,-0.0065075448045165,-1
2019-06-21,-1.4105535128106497,-1.413253019925272,1.4901592696448747,-1.4195606464602204,-1.476873273935563,0.01398393403882836,0.003334361631229336,0.002792188390467132,89.63907313536795,0.002788297473562446,1
2019-06-24,-1.4120574609085244,-1.4144103655803444,-0.7388020947622682,-1.4141326096871123,-1.4711993001070043,0.015001487000142477,0.005667786705011965,0.0008189231784792028,86.42308161808899,0.0008185880438469422,1
2019-06-25,-1.4126937262745796,-1.4318286516836887,-0.5240531413263916,-1.4174658040256383,-1.4661821267809345,0.01423826507839654,0.00738188237968888,0.012314874471524018,74.95215192166654,0.012239663253157028,1
2019-06-26,-1.4165112302110452,-1.4073504422946457,-0.14749836041837291,-1.41523208364444,-1.459695105929962,0.015430717426258234,0.008991649389002751,-0.01709576726255546,76.35576273290215,-0.01724358704234341,-1
2019-06-27,-1.4019351135230163,-1.407697637161186,-0.5369083893898887,-1.4149080233290274,-1.4534916378549758,0.016161429875528155,0.010425605486307832,0.00024670107466207014,71.03996143455431,0.00024667064895588387,1
2019-06-28,-1.4112476766480784,-1.4182296857119152,0.23251513025585044,-1.415903356486356,-1.4468802025668326,0.015709586128025865,0.011482401614651439,0.0074817547978331955,62.03786767639803,0.007453905292920881,1
2019-07-01,-1.385276593582566,-1.3972235132880892,-0.05816719641323882,-1.412465986027905,-1.4387063241543978,0.01685225693370085,0.012556372678461322,-0.014811544727525106,64.29178322685186,-0.014922330960649753,-1
2019-07-02,-1.3954567511795828,-1.390395112113293,-0.8356459682159993,-1.4041792781138258,-1.4320254454779557,0.01810017908959871,0.0136651339606888,-0.00488712157350335,67.6884703853698,-0.004899102603245436,-1
2019-07-03,-1.3846403282165107,-1.3806732143510958,-1.2556041657979593,-1.3988438325251158,-1.4256975585508083,0.019647162035054455,0.014861539575561931,-0.006992183500573845,69.89916650784428,-0.007016743367314777,-1
2019-07-05,-1.3842353919563553,-1.3817148872505303,-0.8107568214670362,-1.3936472825429846,-1.4201971909855007,0.020552190014188287,0.015999669663287204,0.0007544673776582744,73.40118465296388,0.0007541829102182426,1
2019-07-08,-1.3989273055871316,-1.406077335584122,-0.20242327433093493,-1.3912168125174262,-1.4173413940034583,0.019083601355682767,0.016616456001766318,0.017632037230249864,61.101052806101286,0.01747839623534835,1
2019-07-09,-1.4082398687121938,-1.3990174122984234,-0.5611494990149006,-1.391575592319493,-1.4148357013668096,0.018278705530861528,0.01694890590758536,-0.005021006389215321,55.74784981390203,-0.005033653995364735,-1
2019-07-10,-1.3929116897153624,-1.3875017038257054,-0.7631637694335967,-1.3909969106619753,-1.4123994521184597,0.018358416822277013,0.017230808090523693,-0.008231283164516934,60.436135035487965,-0.00826534723189392,-1
2019-07-11,-1.3844668093221197,-1.3960661676330168,-0.5902508870695466,-1.3940755013183597,-1.4102120361594421,0.017528450871409307,0.017290336646700818,0.006172578947973184,54.477892054626125,0.006153606614661636,1
2019-07-12,-1.3894412235676785,-1.3870965842815326,-0.7859128866104418,-1.39515184072456,-1.4075645649273052,0.01739396054054665,0.017311061425469985,-0.006424898446390825,58.54766729129239,-0.006445626939757391,-1
2019-07-15,-1.3799551415482254,-1.376043743430993,-0.834726659737836,-1.3891451222939342,-1.4039564844394843,0.017972076952699867,0.017443264530915964,-0.007968328215777865,61.776210160458554,-0.008000245005089689,-1
2019-07-16,-1.377063042295223,-1.3801524220512853,-0.8408001239460299,-1.3853721242445065,-1.4008865780697541,0.017892449329233173,0.017533101490579406,0.002985863378185849,67.2727090276523,0.002981414541674595,1
2019-07-17,-1.380186470654125,-1.3868072257928112,-1.0487220816342344,-1.3852332286379279,-1.3994688053598419,0.017095292923156036,0.017445539777094732,0.004821788981564046,57.795349990450696,0.0048102013907557585,1
